profile_id,latitude,longitude,upper_depth,lower_depth,date,bdfi33,bdfiod,bdwsod,cecph7,cfgr,cfvo,clay,ecec,elco20,elcosp,nitkjd,orgc,phaq,phca,phetb1,phkc,phnf,phprtn,sand,silt,totc,wg0006,wg0010,wg0033,wg0200,wg1500
1289021,30.966230143340535,-114.82294381563698,0,42,????-??-??,,,,,,,8.0,,,1.0,,,8.5,,,,,,72.0,20.0,,,,,,
1289021,30.966230143340535,-114.82294381563698,42,90,????-??-??,,,,,,,6.0,,,1.0,,,9.4,,,,,,78.0,16.0,,,,,,
1289022,30.654951858549445,-116.00885608066119,0,17,????-??-??,,,,,,,18.0,,,5.0,,,7.9,,,,,,50.0,32.0,,,,,,
1289022,30.654951858549445,-116.00885608066119,17,49,????-??-??,,,,,,,22.0,,,6.5,,,7.9,,,,,,54.0,24.0,,,,,,
1289023,30.988545805177246,-115.57853787339057,0,20,2004-9-14,,,,,,,4.0,,,0.0,,1.0,6.5,,,,,,86.0,10.0,,,,,,
1289023,30.988545805177246,-115.57853787339057,20,35,2004-9-14,,,,,,,2.0,,,0.0,,0.0,7.1,,,,,,94.0,4.0,,,,,,
1289023,30.988545805177246,-115.57853787339057,35,50,2004-9-14,,,,,,,4.0,,,0.0,,0.0,6.9,,,,,,90.0,6.0,,,,,,
1289024,29.152286961134756,-114.71437869630601,0,12,1980-6-20,,,,,,,40.0,,,20.0,,2.0,8.3,,,,,,40.0,20.0,,,,,,
1289024,29.152286961134756,-114.71437869630601,12,29,1980-6-20,,,,,,,44.0,,,35.0,,2.0,8.1,,,,,,38.0,18.0,,,,,,
1289024,29.152286961134756,-114.71437869630601,29,42,1980-6-20,,,,,,,42.0,,,45.0,,5.0,7.9,,,,,,36.0,22.0,,,,,,
1289025,29.134085744186816,-114.0923975282751,0,22,????-??-??,,,,,,,6.0,,,1.0,,,7.6,,,,,,78.0,16.0,,,,,,
1289025,29.134085744186816,-114.0923975282751,22,33,????-??-??,,,,,,,8.0,,,1.0,,,7.9,,,,,,90.0,2.0,,,,,,
1289026,29.119020796456432,-114.48814087921308,0,32,????-??-??,,,,,,,18.0,,,1.0,,,8.6,,,,,,44.0,38.0,,,,,,
1289027,28.429991900975228,-114.00096531846424,0,8,????-??-??,,,,,,,22.0,,,15.0,,,7.6,,,,,,56.0,22.0,,,,,,
1289027,28.429991900975228,-114.00096531846424,8,28,????-??-??,,,,,,,28.0,,,25.0,,,7.6,,,,,,56.0,16.0,,,,,,
1289027,28.429991900975228,-114.00096531846424,28,48,????-??-??,,,,,,,18.0,,,35.0,,,7.7,,,,,,36.0,46.0,,,,,,
1289028,28.108600869006455,-114.03970350109343,0,18,????-??-??,,,,,,,2.0,,,25.0,,,7.2,,,,,,96.0,2.0,,,,,,
1289028,28.108600869006455,-114.03970350109343,18,42,????-??-??,,,,,,,2.0,,,6.5,,,7.3,,,,,,96.0,2.0,,,,,,
1289029,28.904638900177513,-114.14573770212803,0,15,2004-10-13,,,,,,,4.0,,,0.1,,2.0,8.6,,,,,,74.0,22.0,,,,,,
1289029,28.904638900177513,-114.14573770212803,27,40,2004-10-13,,,,,,,20.0,,,0.5,,3.0,8.4,,,,,,53.0,27.0,,,,,,
1289029,28.904638900177513,-114.14573770212803,40,59,2004-10-13,,,,,,,22.0,,,1.3,,2.0,8.5,,,,,,55.0,23.0,,,,,,
1289029,28.904638900177513,-114.14573770212803,59,999,2004-10-13,,,,,,,32.0,,,1.6,,2.0,8.4,,,,,,58.0,10.0,,,,,,
1289030,28.0212385016957,-114.01520130678212,0,15,2004-10-19,,,,,,,8.0,,,1.6,,3.0,8.6,,,,,,72.0,20.0,,,,,,
1289030,28.0212385016957,-114.01520130678212,15,25,2004-10-19,,,,,,,10.0,,,2.5,,3.0,8.8,,,,,,74.0,16.0,,,,,,
1289030,28.0212385016957,-114.01520130678212,25,45,2004-10-19,,,,,,,8.0,,,4.4,,2.0,8.6,,,,,,82.0,10.0,,,,,,
1289031,31.6842375346586,-113.31088906417946,0,21,????-??-??,,,,,,,4.0,,,1.0,,,9.1,,,,,,80.0,16.0,,,,,,
1289032,31.490747291666807,-112.879774502206,0,20,1979-7-25,,,,,,,4.0,,,2.0,,1.0,8.0,,,,,,70.0,26.0,,,,,,
1289032,31.490747291666807,-112.879774502206,20,34,1979-7-25,,,,,,,6.0,,,2.0,,1.0,8.3,,,,,,76.0,18.0,,,,,,
1289033,31.313981051154503,-112.50647968732483,0,14,1979-7-27,,,,,,,6.0,,,2.0,,1.0,7.7,,,,,,82.0,12.0,,,,,,
1289033,31.313981051154503,-112.50647968732483,14,42,1979-7-27,,,,,,,6.0,,,2.0,,1.0,7.8,,,,,,80.0,14.0,,,,,,
1289034,31.956033481424676,-113.09121081640194,0,20,2002-11-7,,,,,,,8.0,,,0.2,,4.0,8.4,,,,,,82.0,10.0,,,,,,
1289034,31.956033481424676,-113.09121081640194,20,42,2002-11-7,,,,,,,18.0,,,0.2,,3.0,8.6,,,,,,64.0,18.0,,,,,,
1289034,31.956033481424676,-113.09121081640194,42,88,2002-11-7,,,,,,,14.0,,,0.4,,2.0,9.8,,,,,,68.0,18.0,,,,,,
1289034,31.956033481424676,-113.09121081640194,88,105,2002-11-7,,,,,,,12.0,,,6.2,,2.0,7.7,,,,,,76.0,12.0,,,,,,
1289034,31.956033481424676,-113.09121081640194,105,125,2002-11-7,,,,,,,14.0,,,29.5,,0.0,7.6,,,,,,78.0,8.0,,,,,,
1289035,31.599105881032585,-111.99601049048904,0,24,????-??-??,,,,,,,16.0,,,1.0,,,8.1,,,,,,44.0,40.0,,,,,,
1289035,31.599105881032585,-111.99601049048904,24,35,????-??-??,,,,,,,20.0,,,1.0,,,8.1,,,,,,52.0,28.0,,,,,,
1289035,31.599105881032585,-111.99601049048904,35,60,????-??-??,,,,,,,18.0,,,1.0,,,8.1,,,,,,54.0,28.0,,,,,,
1289035,31.599105881032585,-111.99601049048904,60,83,????-??-??,,,,,,,18.0,,,2.1,,,7.9,,,,,,50.0,32.0,,,,,,
1289036,31.238968159228236,-110.21076264781085,0,12,????-??-??,,,,,,,18.0,,,1.0,,,5.8,,,,,,64.0,18.0,,,,,,
1289037,31.222301967497234,-110.36945039331313,0,12,????-??-??,,,,,,,18.0,,,1.0,,,6.0,,,,,,62.0,20.0,,,,,,
1289037,31.222301967497234,-110.36945039331313,12,24,????-??-??,,,,,,,24.0,,,1.0,,,6.5,,,,,,52.0,24.0,,,,,,
1289038,31.21760804846611,-110.21374522748813,0,24,????-??-??,,,,,,,26.0,,,1.0,,,8.1,,,,,,54.0,20.0,,,,,,
1289039,31.106764877434944,-110.92999307177445,0,20,????-??-??,,,,,,,18.0,,,1.0,,,7.7,,,,,,36.0,46.0,,,,,,
1289039,31.106764877434944,-110.92999307177445,20,46,????-??-??,,,,,,,20.0,,,1.0,,,8.1,,,,,,42.0,38.0,,,,,,
1289039,31.106764877434944,-110.92999307177445,46,74,????-??-??,,,,,,,16.0,,,1.0,,,8.0,,,,,,52.0,32.0,,,,,,
1289039,31.106764877434944,-110.92999307177445,74,90,????-??-??,,,,,,,12.0,,,1.0,,,7.8,,,,,,64.0,24.0,,,,,,
1289040,31.039633902090223,-111.72670573709443,0,13,????-??-??,,,,,,,10.0,,,1.0,,,7.2,,,,,,76.0,14.0,,,,,,
1289041,31.101325604452665,-110.02998680163849,0,14,2003-5-5,,,,,,,16.0,,,0.1,,9.0,5.6,,,,,,70.0,14.0,,,,,,
1289041,31.101325604452665,-110.02998680163849,14,38,2003-5-5,,,,,,,24.0,,,0.0,,5.0,5.6,,,,,,62.0,14.0,,,,,,
1289042,31.30353522915369,-110.84281034604815,0,8,2003-5-8,,,,,,,18.0,,,0.1,,3.0,8.2,,,,,,62.0,20.0,,,,,,
1289042,31.30353522915369,-110.84281034604815,8,16,2003-5-8,,,,,,,10.0,,,0.1,,2.0,8.4,,,,,,68.0,22.0,,,,,,
1289043,31.242151779077577,-111.0347573484576,0,18,2003-5-9,,,,,,,16.0,,,0.0,,6.0,5.7,,,,,,64.0,20.0,,,,,,
1289043,31.242151779077577,-111.0347573484576,18,27,2003-5-9,,,,,,,18.0,,,0.0,,5.0,5.4,,,,,,70.0,12.0,,,,,,
1289044,31.10132934378366,-110.42166353473236,0,13,2003-5-12,,,,,,,28.0,,,0.1,,9.0,7.8,,,,,,60.0,12.0,,,,,,
1289044,31.10132934378366,-110.42166353473236,13,30,2003-5-12,,,,,,,36.0,,,0.1,,8.0,7.8,,,,,,32.0,32.0,,,,,,
1289044,31.10132934378366,-110.42166353473236,30,43,2003-5-12,,,,,,,34.0,,,0.2,,3.0,8.8,,,,,,64.0,2.0,,,,,,
1289045,31.536230210607552,-108.09267106896883,0,10,????-??-??,,,,,,,60.0,,,7.5,,,8.3,,,,,,20.0,20.0,,,,,,
1289045,31.536230210607552,-108.09267106896883,10,24,????-??-??,,,,,,,62.0,,,20.0,,,8.2,,,,,,20.0,18.0,,,,,,
1289045,31.536230210607552,-108.09267106896883,24,38,????-??-??,,,,,,,70.0,,,20.0,,,8.8,,,,,,18.0,12.0,,,,,,
1289045,31.536230210607552,-108.09267106896883,38,74,????-??-??,,,,,,,72.0,,,20.0,,,9.6,,,,,,18.0,10.0,,,,,,
1289045,31.536230210607552,-108.09267106896883,74,110,????-??-??,,,,,,,74.0,,,25.0,,,9.7,,,,,,16.0,10.0,,,,,,
1289046,31.336340751677195,-108.10562435152715,0,14,????-??-??,,,,,,,32.0,,,2.0,,,8.1,,,,,,46.0,22.0,,,,,,
1289046,31.336340751677195,-108.10562435152715,14,25,????-??-??,,,,,,,48.0,,,2.0,,,8.1,,,,,,26.0,26.0,,,,,,
1289046,31.336340751677195,-108.10562435152715,25,53,????-??-??,,,,,,,48.0,,,2.0,,,8.1,,,,,,24.0,28.0,,,,,,
1289046,31.336340751677195,-108.10562435152715,53,89,????-??-??,,,,,,,44.0,,,2.8,,,7.9,,,,,,26.0,30.0,,,,,,
1289046,31.336340751677195,-108.10562435152715,89,110,????-??-??,,,,,,,20.0,,,1.0,,,8.0,,,,,,62.0,18.0,,,,,,
1289048,31.3178015598894,-108.94344945959098,0,40,????-??-??,,,,,,,38.0,,,2.5,,,7.9,,,,,,42.0,20.0,,,,,,
1289048,31.3178015598894,-108.94344945959098,40,70,????-??-??,,,,,,,38.0,,,2.0,,,8.0,,,,,,48.0,14.0,,,,,,
1289048,31.3178015598894,-108.94344945959098,70,110,????-??-??,,,,,,,38.0,,,2.0,,,8.0,,,,,,42.0,20.0,,,,,,
1289049,31.247587069779133,-109.85715734930034,0,28,????-??-??,,,,,,,50.0,,,1.0,,,7.4,,,,,,36.0,14.0,,,,,,
1289051,31.191410036379168,-109.90865359629477,0,9,2003-5-13,,,,,,,15.0,,,0.1,,9.0,6.7,,,,,,66.0,19.0,,,,,,
1289053,30.80452363853608,-112.01962983775474,0,24,????-??-??,,,,,,,12.0,,,1.0,,,8.2,,,,,,64.0,24.0,,,,,,
1289055,30.543553809000233,-112.32339212991242,0,15,????-??-??,,,,,,,38.0,,,2.0,,,8.4,,,,,,44.0,18.0,,,,,,
1289055,30.543553809000233,-112.32339212991242,15,48,????-??-??,,,,,,,40.0,,,2.0,,,8.4,,,,,,44.0,16.0,,,,,,
1289056,30.445190027487136,-112.67263345074049,0,12,????-??-??,,,,,,,12.0,,,1.0,,,8.5,,,,,,68.0,20.0,,,,,,
1289056,30.445190027487136,-112.67263345074049,12,30,????-??-??,,,,,,,10.0,,,1.0,,,8.5,,,,,,72.0,18.0,,,,,,
1289056,30.445190027487136,-112.67263345074049,30,57,????-??-??,,,,,,,18.0,,,6.0,,,8.0,,,,,,64.0,18.0,,,,,,
1289056,30.445190027487136,-112.67263345074049,57,80,????-??-??,,,,,,,18.0,,,7.5,,,7.5,,,,,,66.0,16.0,,,,,,
1289058,30.271149187262218,-112.63037562127374,0,9,????-??-??,,,,,,,4.0,,,1.0,,,7.8,,,,,,90.0,6.0,,,,,,
1289058,30.271149187262218,-112.63037562127374,9,32,????-??-??,,,,,,,6.0,,,1.0,,,7.8,,,,,,88.0,6.0,,,,,,
1289058,30.271149187262218,-112.63037562127374,32,50,????-??-??,,,,,,,12.0,,,1.0,,,8.4,,,,,,80.0,8.0,,,,,,
1289059,30.87270893162775,-112.29417657585734,0,20,2004-6-29,,,,,,,16.0,,,0.1,,1.0,8.3,,,,,,70.0,14.0,,,,,,
1289059,30.87270893162775,-112.29417657585734,20,45,2004-6-29,,,,,,,10.0,,,0.1,,1.0,8.2,,,,,,66.0,24.0,,,,,,
1289059,30.87270893162775,-112.29417657585734,45,60,2004-6-29,,,,,,,16.0,,,0.2,,1.0,8.2,,,,,,64.0,20.0,,,,,,
1289063,30.198594377469863,-111.21265259981598,0,19,????-??-??,,,,,,,20.0,,,1.0,,,8.2,,,,,,58.0,22.0,,,,,,
1289063,30.198594377469863,-111.21265259981598,19,32,????-??-??,,,,,,,24.0,,,1.0,,,8.2,,,,,,54.0,22.0,,,,,,
1289063,30.198594377469863,-111.21265259981598,32,47,????-??-??,,,,,,,22.0,,,1.0,,,8.2,,,,,,54.0,24.0,,,,,,
1289063,30.198594377469863,-111.21265259981598,47,98,????-??-??,,,,,,,22.0,,,1.0,,,8.2,,,,,,52.0,26.0,,,,,,
1289065,30.708032870099913,-110.89165678012593,0,38,2003-8-5,,,,,,,12.0,,,0.1,,4.0,8.3,,,,,,66.0,22.0,,,,,,
1289065,30.708032870099913,-110.89165678012593,38,70,2003-8-5,,,,,,,2.0,,,0.1,,2.0,9.0,,,,,,90.0,8.0,,,,,,
1289065,30.708032870099913,-110.89165678012593,70,90,2003-8-5,,,,,,,8.0,,,0.1,,3.0,8.5,,,,,,80.0,12.0,,,,,,
1289065,30.708032870099913,-110.89165678012593,90,110,2003-8-5,,,,,,,6.0,,,0.1,,1.0,8.5,,,,,,86.0,8.0,,,,,,
1289066,30.503839607191633,-111.7941627397865,0,32,2003-8-8,,,,,,,15.0,,,0.1,,5.0,8.1,,,,,,70.0,15.0,,,,,,
1289066,30.503839607191633,-111.7941627397865,32,62,2003-8-8,,,,,,,13.0,,,0.1,,3.0,8.1,,,,,,68.0,19.0,,,,,,
1289066,30.503839607191633,-111.7941627397865,62,87,2003-8-8,,,,,,,16.0,,,0.1,,3.0,8.2,,,,,,60.0,24.0,,,,,,
1289066,30.503839607191633,-111.7941627397865,87,115,2003-8-8,,,,,,,9.0,,,0.1,,3.0,7.9,,,,,,72.0,19.0,,,,,,
1289066,30.503839607191633,-111.7941627397865,115,125,2003-8-8,,,,,,,7.0,,,0.1,,2.0,8.0,,,,,,80.0,13.0,,,,,,
1289067,30.94166121089317,-109.26252500683304,0,19,????-??-??,,,,,,,26.0,,,3.0,,,8.1,,,,,,42.0,32.0,,,,,,
1289067,30.94166121089317,-109.26252500683304,19,54,????-??-??,,,,,,,20.0,,,2.0,,,8.2,,,,,,50.0,30.0,,,,,,
1289067,30.94166121089317,-109.26252500683304,54,100,????-??-??,,,,,,,18.0,,,2.0,,,8.4,,,,,,48.0,34.0,,,,,,
1289069,30.525463359067068,-108.91648680158902,0,10,????-??-??,,,,,,,34.0,,,1.0,,,7.9,,,,,,46.0,20.0,,,,,,
1289069,30.525463359067068,-108.91648680158902,10,31,????-??-??,,,,,,,18.0,,,1.0,,,7.4,,,,,,68.0,14.0,,,,,,
1289069,30.525463359067068,-108.91648680158902,31,100,????-??-??,,,,,,,10.0,,,1.0,,,6.3,,,,,,72.0,18.0,,,,,,
1289070,30.30936226713747,-108.74608758624544,0,12,1984-8-24,,,,,,,16.0,,,3.5,,45.0,6.4,,,,,,64.0,20.0,,,,,,
1289071,30.11481385438098,-109.73936800857324,0,12,1983-11-8,,,,,,,20.0,,,2.0,,32.0,7.5,,,,,,62.0,18.0,,,,,,
1289071,30.11481385438098,-109.73936800857324,12,36,1983-11-8,,,,,,,20.0,,,2.0,,12.0,7.8,,,,,,62.0,18.0,,,,,,
1289071,30.11481385438098,-109.73936800857324,36,79,1983-11-8,,,,,,,26.0,,,2.0,,8.0,7.8,,,,,,46.0,28.0,,,,,,
1289072,30.129506350762487,-109.77431131377723,0,20,1998-6-12,,,,,,,20.0,,,0.3,,6.0,5.3,,,,,,68.0,12.0,,,,,,
1289072,30.129506350762487,-109.77431131377723,20,45,1998-6-12,,,,,,,42.0,,,0.1,,4.0,7.1,,,,,,46.0,12.0,,,,,,
1289073,30.13862446998286,-108.18906218872685,0,12,2003-7-22,,,,,,,22.0,,,0.0,,18.0,6.7,,,,,,46.0,32.0,,,,,,
1289074,30.52051890711861,-109.6851496873066,0,13,2003-7-29,,,,,,,18.0,,,0.2,,15.0,5.0,,,,,,56.0,26.0,,,,,,
1289074,30.52051890711861,-109.6851496873066,13,23,2003-7-29,,,,,,,46.0,,,0.1,,7.0,5.9,,,,,,42.0,12.0,,,,,,
1289075,29.389659511717937,-112.37788324728983,0,30,????-??-??,,,,,,,14.0,,,1.0,,,8.3,,,,,,80.0,6.0,,,,,,
1289075,29.389659511717937,-112.37788324728983,30,100,????-??-??,,,,,,,14.0,,,1.0,,,8.3,,,,,,74.0,12.0,,,,,,
1289076,29.140610043034325,-112.03452358048993,0,13,????-??-??,,,,,,,12.0,,,1.0,,,7.8,,,,,,72.0,16.0,,,,,,
1289077,29.051592223023135,-113.93170058192399,0,30,1980-7-20,,,,,,,10.0,,,2.0,,3.0,6.9,,,,,,74.0,16.0,,,,,,
1289078,29.829183956617417,-110.7804105857234,0,45,1983-5-13,,,,,,,36.0,,,2.0,,5.0,8.5,,,,,,38.0,26.0,,,,,,
1289080,29.19648314149145,-110.8035420353792,0,26,????-??-??,,,,,,,28.0,,,1.0,,,8.0,,,,,,48.0,24.0,,,,,,
1289080,29.19648314149145,-110.8035420353792,26,66,????-??-??,,,,,,,28.0,,,1.0,,,8.1,,,,,,46.0,26.0,,,,,,
1289081,29.818055741873273,-110.12937814134845,0,20,2000-6-5,,,,,,,19.0,,,0.3,,4.0,8.8,,,,,,36.0,45.0,,,,,,
1289081,29.818055741873273,-110.12937814134845,20,35,2000-6-5,,,,,,,20.0,,,0.0,,3.0,7.6,,,,,,52.0,28.0,,,,,,
1289081,29.818055741873273,-110.12937814134845,35,50,2000-6-5,,,,,,,20.0,,,0.0,,3.0,7.2,,,,,,64.0,16.0,,,,,,
1289081,29.818055741873273,-110.12937814134845,50,80,2000-6-5,,,,,,,20.0,,,0.0,,2.0,7.2,,,,,,66.0,14.0,,,,,,
1289082,29.93066544541752,-109.12203959601875,0,27,????-??-??,,,,,,,44.0,,,1.0,,,7.1,,,,,,38.0,18.0,,,,,,
1289085,29.39086607856437,-108.02886635345443,0,14,????-??-??,,,,,,,18.0,,,1.0,,,5.1,,,,,,60.0,22.0,,,,,,
1289085,29.39086607856437,-108.02886635345443,14,37,????-??-??,,,,,,,16.0,,,1.0,,,5.0,,,,,,62.0,22.0,,,,,,
1289085,29.39086607856437,-108.02886635345443,46,74,????-??-??,,,,,,,58.0,,,1.0,,,6.0,,,,,,32.0,10.0,,,,,,
1289085,29.39086607856437,-108.02886635345443,74,110,????-??-??,,,,,,,44.0,,,1.0,,,6.7,,,,,,30.0,26.0,,,,,,
1289088,28.948044486699132,-113.67532634742086,0,23,1980-3-3,,,,,,,2.0,,,2.0,,3.0,7.4,,,,,,96.0,2.0,,,,,,
1289088,28.948044486699132,-113.67532634742086,23,60,1980-3-3,,,,,,,4.0,,,2.0,,1.0,6.9,,,,,,94.0,2.0,,,,,,
1289089,28.65766511562698,-113.90606922917033,0,12,1980-3-6,,,,,,,46.0,,,2.0,,8.0,7.8,,,,,,34.0,20.0,,,,,,
1289089,28.65766511562698,-113.90606922917033,12,62,1980-3-6,,,,,,,48.0,,,2.0,,4.0,8.0,,,,,,30.0,22.0,,,,,,
1289090,28.04752143266128,-113.11318873826438,0,11,????-??-??,,,,,,,22.0,,,1.0,,,7.2,,,,,,62.0,16.0,,,,,,
1289091,28.002684204327974,-113.99547138319208,0,12,2001-6-18,,,,,,,3.0,,,0.1,,4.0,8.6,,,,,,87.0,10.0,,,,,,
1289091,28.002684204327974,-113.99547138319208,12,30,2001-6-18,,,,,,,13.0,,,0.2,,3.0,8.7,,,,,,73.0,14.0,,,,,,
1289091,28.002684204327974,-113.99547138319208,30,44,2001-6-18,,,,,,,11.0,,,0.2,,2.0,9.1,,,,,,77.0,12.0,,,,,,
1289091,28.002684204327974,-113.99547138319208,44,67,2001-6-18,,,,,,,5.0,,,0.2,,1.0,9.3,,,,,,87.0,8.0,,,,,,
1289091,28.002684204327974,-113.99547138319208,67,78,2001-6-18,,,,,,,3.0,,,0.2,,1.0,9.1,,,,,,91.0,6.0,,,,,,
1289091,28.002684204327974,-113.99547138319208,78,98,2001-6-18,,,,,,,3.0,,,0.2,,0.0,8.9,,,,,,95.0,2.0,,,,,,
1289092,28.9003352405522,-112.0380676436796,0,8,2004-7-23,,,,,,,10.0,,,0.1,,5.0,8.5,,,,,,70.0,20.0,,,,,,
1289097,28.643210789949304,-110.52970535751693,0,32,????-??-??,,,,,,,6.0,,,1.0,,,7.7,,,,,,84.0,10.0,,,,,,
1289097,28.643210789949304,-110.52970535751693,32,74,????-??-??,,,,,,,12.0,,,1.0,,,7.3,,,,,,76.0,12.0,,,,,,
1289097,28.643210789949304,-110.52970535751693,74,98,????-??-??,,,,,,,14.0,,,1.0,,,7.0,,,,,,68.0,18.0,,,,,,
1289102,28.456943152199518,-108.17592903439507,0,25,????-??-??,,,,,,,10.0,,,1.0,,,5.5,,,,,,76.0,14.0,,,,,,
1289102,28.456943152199518,-108.17592903439507,25,70,????-??-??,,,,,,,10.0,,,1.0,,,6.0,,,,,,74.0,16.0,,,,,,
1289104,28.210102738166903,-108.73696531183249,0,19,????-??-??,,,,,,,20.0,,,1.0,,,6.1,,,,,,52.0,28.0,,,,,,
1289104,28.210102738166903,-108.73696531183249,19,50,????-??-??,,,,,,,38.0,,,1.0,,,5.6,,,,,,36.0,26.0,,,,,,
1289104,28.210102738166903,-108.73696531183249,50,80,????-??-??,,,,,,,48.0,,,1.0,,,5.5,,,,,,32.0,20.0,,,,,,
1289104,28.210102738166903,-108.73696531183249,80,100,????-??-??,,,,,,,24.0,,,1.0,,,5.3,,,,,,46.0,30.0,,,,,,
1289105,28.189477074652107,-108.40912427238956,0,30,????-??-??,,,,,,,14.0,,,1.0,,,5.4,,,,,,58.0,28.0,,,,,,
1289106,28.14271546400853,-109.53232952644879,0,20,????-??-??,,,,,,,20.0,,,1.0,,,7.4,,,,,,48.0,33.0,,,,,,
1289106,28.14271546400853,-109.53232952644879,20,31,????-??-??,,,,,,,28.0,,,1.0,,,7.7,,,,,,56.0,16.0,,,,,,
1289107,28.924217843619303,-109.99713836562145,0,28,2000-6-8,,,,,,,30.0,,,0.1,,16.0,7.6,,,,,,58.0,12.0,,,,,,
1289107,28.924217843619303,-109.99713836562145,28,45,2000-6-8,,,,,,,28.0,,,0.1,,12.0,7.8,,,,,,58.0,14.0,,,,,,
1289107,28.924217843619303,-109.99713836562145,45,65,2000-6-8,,,,,,,26.0,,,0.7,,11.0,7.7,,,,,,62.0,12.0,,,,,,
1289108,28.8458841195538,-109.84436212410515,0,15,2005-8-8,,,,,,,14.0,,,0.1,,16.0,7.9,,,,,,60.0,26.0,,,,,,
1289108,28.8458841195538,-109.84436212410515,15,30,2005-8-8,,,,,,,14.0,,,0.1,,11.0,8.4,,,,,,60.0,26.0,,,,,,
1289109,28.939499004644286,-109.50491161819517,0,15,2005-8-10,,,,,,,6.0,,,0.1,,4.0,7.2,,,,,,86.0,8.0,,,,,,
1289110,28.846168768963995,-109.7265784923436,0,8,2005-8-9,,,,,,,20.0,,,0.1,,5.0,7.5,,,,,,62.0,18.0,,,,,,
1289110,28.846168768963995,-109.7265784923436,8,20,2005-8-9,,,,,,,18.0,,,0.1,,4.0,7.3,,,,,,56.0,26.0,,,,,,
1289111,28.36675190088405,-108.43294002780196,0,5,2005-8-17,,,,,,,14.0,,,0.0,,20.0,7.0,,,,,,56.0,30.0,,,,,,
1289112,28.198164959467814,-108.25545985654536,0,10,2005-8-15,,,,,,,22.0,,,0.1,,14.0,5.1,,,,,,60.0,18.0,,,,,,
1289113,28.9614603865189,-108.01629390178533,0,10,2005-8-14,,,,,,,32.0,,,0.2,,19.0,7.0,,,,,,34.0,34.0,,,,,,
1289114,31.775386788734387,-107.819965351131,0,15,????-??-??,,,,,,,32.0,,,1.0,,,8.1,,,,,,50.0,18.0,,,,,,
1289116,31.66282666131824,-106.37048786859086,0,30,????-??-??,,,,,,,32.0,,,16.1,,,8.0,,,,,,44.0,24.0,,,,,,
1289117,31.27048171172802,-107.46722568741292,0,12,????-??-??,,,,,,,58.0,,,10.0,,,9.0,,,,,,22.0,20.0,,,,,,
1289117,31.27048171172802,-107.46722568741292,12,42,????-??-??,,,,,,,58.0,,,10.0,,,9.3,,,,,,26.0,16.0,,,,,,
1289117,31.27048171172802,-107.46722568741292,42,72,????-??-??,,,,,,,58.0,,,15.0,,,9.2,,,,,,24.0,18.0,,,,,,
1289117,31.27048171172802,-107.46722568741292,72,93,????-??-??,,,,,,,58.0,,,15.0,,,9.2,,,,,,20.0,22.0,,,,,,
1289121,31.15995975573673,-107.84434789296792,0,22,1999-9-7,,,,,,,12.0,,,0.1,,4.0,9.0,,,,,,83.0,5.0,,,,,,
1289121,31.15995975573673,-107.84434789296792,22,46,1999-9-7,,,,,,,18.0,,,0.3,,1.0,9.3,,,,,,73.0,9.0,,,,,,
1289121,31.15995975573673,-107.84434789296792,46,69,1999-9-7,,,,,,,14.0,,,0.2,,2.0,9.4,,,,,,81.0,5.0,,,,,,
1289121,31.15995975573673,-107.84434789296792,69,83,1999-9-7,,,,,,,22.0,,,0.7,,2.0,8.8,,,,,,67.0,11.0,,,,,,
1289121,31.15995975573673,-107.84434789296792,83,101,1999-9-7,,,,,,,28.0,,,1.2,,1.0,8.7,,,,,,61.0,11.0,,,,,,
1289121,31.15995975573673,-107.84434789296792,101,129,1999-9-7,,,,,,,36.0,,,0.5,,1.0,9.4,,,,,,60.0,4.0,,,,,,
1289122,31.424943669406485,-107.62130482325654,0,10,1999-9-7,,,,,,,12.0,,,0.1,,5.0,8.7,,,,,,66.0,22.0,,,,,,
1289122,31.424943669406485,-107.62130482325654,10,23,1999-9-7,,,,,,,16.0,,,0.1,,3.0,8.7,,,,,,66.0,18.0,,,,,,
1289123,31.21425874816471,-105.89844763940702,0,10,????-??-??,,,,,,,8.0,,,1.0,,,7.8,,,,,,62.0,30.0,,,,,,
1289123,31.21425874816471,-105.89844763940702,10,50,????-??-??,,,,,,,6.0,,,1.0,,,8.3,,,,,,70.0,24.0,,,,,,
1289124,31.04417614743685,-105.84020498705894,0,9,2002-11-12,,,,,,,22.0,,,0.1,,13.0,8.3,,,,,,54.0,24.0,,,,,,
1289126,30.90352388206602,-107.45470952006484,0,13,????-??-??,,,,,,,20.0,,,1.0,,,7.6,,,,,,52.0,28.0,,,,,,
1289128,30.58926532851034,-107.51041780644148,0,24,????-??-??,,,,,,,12.0,,,1.0,,,8.2,,,,,,64.0,24.0,,,,,,
1289129,30.418763555493655,-106.87293821865057,0,17,????-??-??,,,,,,,36.0,,,1.0,,,8.3,,,,,,30.0,34.0,,,,,,
1289129,30.418763555493655,-106.87293821865057,17,40,????-??-??,,,,,,,38.0,,,3.0,,,8.2,,,,,,30.0,32.0,,,,,,
1289129,30.418763555493655,-106.87293821865057,40,125,????-??-??,,,,,,,42.0,,,21.0,,,8.2,,,,,,36.0,22.0,,,,,,
1289131,30.817966783140886,-106.01305826766752,0,35,2002-11-13,,,,,,,6.0,,,0.1,,2.0,8.5,,,,,,88.0,6.0,,,,,,
