date,elcosp,landcover,latitude,longitude,lower_depth,orgc,phaq,precipitation,sand,temperature,upper_depth,ecoregion,rock_fragments,silt_plus_clay,depth_fraction,soc_tha
8/4/2005,0.1,8,25.532064,-108.90791,9,15.0,7.7,166.0456238,50.0,16.05256844,0,5,28.522232275623693,50.0,1.0,-2.8237810314790006
9/1/2004,0.1,10,28.409546,-100.739296,15,13.0,8.4,144.7816925,60.0,16.06739998,0,5,1.4017549528636466,40.0,0.17045454545454544,-0.024506869508794795
9/1/2004,0.2,10,28.492321,-100.893745,18,14.0,8.3,144.7816925,66.0,16.06739998,0,5,2.9253159556147144,34.0,1.0,-0.4631848113379661
9/1/2005,0.1,10,24.314949,-106.59323,18,15.0,5.5,114.8077774,56.0,15.7622776,0,2,25.306900936332028,44.0,1.0,-2.4938880360676747
9/13/2002,0.1,12,20.701317,-103.09509,17,6.0,5.6,163.5917969,58.0,16.4811573,0,5,4.421048979384344,42.0,1.0,-2.0513157048225232
9/20/2004,0.2,9,30.514938,-115.93462,9,7.0,7.9,144.7816925,48.0,16.06739998,0,5,1.7755700174159184,52.0,0.11538461538461539,-0.05612239419257178
9/22/2004,0.0,9,26.572147,-106.54575,23,3.0,5.2,144.7816925,38.0,16.06739998,0,4,20.454153589079574,62.0,1.0,-7.643614761763722
9/26/2005,0.2,16,26.199978,-101.70813,15,32.0,8.7,114.8077774,43.0,15.7622776,0,5,25.035920616019748,57.0,1.0,129.99241188711247
9/27/2005,1.0,7,26.150255,-101.13722,20,7.0,9.2,114.8077774,45.0,15.7622776,0,5,15.020112518002675,55.0,1.0,-8.792629444990272
9/29/2005,0.5,16,26.02031,-101.23342,29,3.0,8.6,114.8077774,53.0,15.7622776,0,5,1.8860099698669694,47.0,1.0,-0.3481168612006118
9/29/2005,0.9,12,25.561262,-101.93554,28,5.0,8.0,114.8077774,52.0,15.7622776,8,5,4.677766705816545,48.0,0.2777777777777778,-0.5633112671075675
9/30/2005,0.0,10,25.077742,-105.8213,22,10.0,4.9,114.8077774,36.0,15.7622776,7,4,23.393514284987972,64.0,0.25862068965517243,-3.3914591289540423
10/11/2005,0.1,10,25.296099,-104.07458,6,4.0,8.5,66.47177124,20.0,14.13183308,0,5,5.4106638376652665,80.0,0.0392156862745098,-0.08345598662816239
10/11/2005,0.1,10,25.296099,-104.07458,17,4.0,8.7,66.47177124,30.0,14.13183308,6,5,5.4106638376652665,70.0,0.0718954248366013,-0.153002642151631
10/11/2005,0.1,10,25.645786,-104.28483,9,12.0,7.9,66.47177124,58.0,14.13183308,0,5,39.3817650574917,42.0,0.15517241379310345,-2.7066926599274352
10/15/2003,0.0,12,20.217312,-104.73341,12,33.0,6.1,113.9457397,49.0,15.17655277,0,3,6.441398146617425,51.0,1.0,32.20554613294023
10/7/2003,0.2,9,28.921944,-106.10258,22,8.0,7.3,113.9457397,43.0,15.17655277,0,5,9.916765134057325,57.0,1.0,-5.653086426750201
11/17/2004,0.1,9,27.156096,-107.15126,15,10.0,5.9,85.93345642,60.0,14.86365414,6,4,18.787321715709176,40.0,0.21428571428571427,-2.232054770725564
12/15/2003,0.2,2,20.356712,-90.299034,25,11.0,7.7,11.58660698,49.0,12.89338875,16,1,2.699463163103376,51.0,0.10975609756097561,-0.09892914965057374
3/25/2005,0.1,17,26.009748,-98.1792,26,5.0,8.6,39.32666397,53.0,16.27096748,0,5,0.4139274711264122,47.0,1.0,0.32316039242089634
4/27/2003,0.0,9,18.85788,-100.94921,25,15.0,7.9,49.94464874,50.0,16.51515007,11,2,8.305774967363629,50.0,0.19444444444444445,-0.14575021059890492
5/14/2005,0.5,12,26.685534,-109.36422,23,3.0,9.0,88.00628662,53.0,16.90192795,11,5,0.4254329079994933,47.0,0.17647058823529413,0.039838183890947135
5/16/2005,0.1,10,24.147549,-104.18368,16,11.0,7.0,88.00628662,38.0,16.90192795,0,5,19.667510223082274,62.0,1.0,-9.900799402077487
5/17/2003,0.3,2,16.531193,-92.06557,20,33.0,6.6,179.6077271,65.0,16.42349434,0,4,1.923479925629195,35.0,1.0,5.465723063507762
5/19/2005,0.4,10,24.756302,-104.47284,28,19.0,9.4,88.00628662,62.0,16.90192795,0,5,16.109767538552948,38.0,1.0,9.914787702517824
6/13/2003,0.4,9,28.952587,-102.31099,18,17.0,8.1,211.8241882,58.0,16.66122246,0,5,7.04792231935204,42.0,1.0,1.4237776807325768
6/23/2005,0.0,5,18.45776,-103.131516,29,1.0,5.3,214.8472137,48.0,16.5090847,0,4,4.376602590084559,52.0,1.0,-0.512082042401864
6/5/2004,0.1,10,24.317339,-101.41195,17,11.0,8.5,175.6390991,46.0,16.9322319,0,5,5.46554433760815,54.0,1.0,-2.3684175436032606
6/6/2004,0.2,7,24.455378,-101.24398,25,12.0,8.7,175.6390991,38.0,16.9322319,0,5,5.659195803979641,62.0,1.0,-2.1174367618598042
7/14/2003,0.3,10,17.841555,-96.894875,12,45.0,4.6,145.8343353,44.0,16.0439949,0,4,8.543163921024425,56.0,0.16216216216216217,16.70496849792359
7/22/2002,0.6,4,19.828777,-102.02938,11,16.0,6.2,150.3407898,50.0,16.08181,0,4,0.16696735040137634,50.0,1.0,-0.046703142467096885
7/7/2003,0.1,10,23.387123,-105.97761,23,6.0,6.9,145.8343353,52.0,16.0439949,4,4,10.846926762669153,48.0,0.35185185185185186,-2.0774652206808875
8/25/2004,0.1,10,28.08483,-100.138435,18,7.0,8.4,185.4012299,66.0,15.84479809,0,5,7.186357420272493,34.0,1.0,-3.8797369379793727
8/30/2005,0.4,10,26.014568,-102.24537,27,6.0,8.5,166.0456238,34.0,16.05256844,0,5,3.7460678682414557,66.0,1.0,-1.6465862308834687
9/1/2005,0.1,10,27.400938,-100.28309,13,7.0,8.4,114.8077774,28.0,15.7622776,0,5,0.5748687652513194,72.0,1.0,0.2666185030852266
9/1/2005,0.2,9,24.334398,-106.78435,6,17.0,7.2,114.8077774,45.0,15.7622776,0,2,21.75438743093708,55.0,0.1111111111111111,0.5428794301601637
10/10/2002,0.2,9,29.181395,-103.91162,19,10.0,8.4,96.69832611,48.0,15.45202351,0,5,20.818331465778652,52.0,1.0,-11.605614906359985
10/10/2005,0.1,7,25.784363,-101.20552,20,48.0,7.8,66.47177124,44.0,14.13183308,0,5,32.962804416735665,56.0,1.0,513.2131982904518
10/13/2002,0.2,10,29.220388,-102.37369,29,16.0,8.0,96.69832611,48.0,15.45202351,0,5,4.059326182059164,52.0,1.0,0.17151806307096368
10/16/2002,0.2,7,29.321024,-102.22379,15,36.0,8.1,96.69832611,34.0,15.45202351,0,5,29.161257044551363,66.0,0.17045454545454544,36.35597803537366
10/17/2005,0.2,7,26.742191,-102.42576,12,31.0,8.4,66.47177124,42.0,14.13183308,0,5,31.557807641006644,58.0,1.0,150.30114373813302
10/18/2004,0.2,7,24.381247,-99.31276,11,14.0,8.7,116.3781738,48.0,15.64566898,0,2,3.0304194821262835,52.0,1.0,-0.48847019733201336
10/20/2003,0.1,12,20.549973,-104.84532,16,5.0,5.7,113.9457397,53.0,15.17655277,0,4,0.29809866184368744,47.0,0.18604651162790697,0.07200528332267737
10/22/2003,0.0,12,23.242971,-106.01569,18,8.0,6.0,113.9457397,60.0,15.17655277,4,2,22.19849466345869,40.0,0.08974358974358974,-1.206109552372146
10/24/2003,0.0,10,23.395275,-106.1006,6,21.0,5.8,113.9457397,60.0,15.17655277,0,2,7.985171464814804,40.0,0.10344827586206896,0.838006685010164
10/25/2004,0.1,17,25.4075,-98.33416,12,18.0,8.1,116.3781738,40.0,15.64566898,0,5,23.99331599271367,60.0,1.0,10.01257740892312
10/27/2004,0.3,17,25.177233,-98.10468,24,17.0,8.1,116.3781738,32.0,15.64566898,0,5,0.6022383560500666,68.0,1.0,-0.09363945517211733
10/28/2003,0.1,12,23.856998,-105.26903,28,6.0,5.8,113.9457397,61.0,15.17655277,5,4,22.156423124301643,39.0,0.3484848484848485,-4.420784630095892
10/29/2002,0.1,7,30.082056,-105.94102,7,3.0,8.6,96.69832611,46.0,15.45202351,0,5,1.5790339601134555,54.0,0.125,-0.028438094883052146
10/29/2002,0.1,7,32.359093,-116.86399,27,15.0,5.7,96.69832611,62.0,15.45202351,16,5,20.955524169413742,38.0,0.12790697674418605,-0.2618814485767492
10/29/2003,0.7,9,29.260626,-106.32741,16,5.0,9.2,113.9457397,20.0,15.17655277,10,5,2.1153299163782977,80.0,0.11538461538461539,-0.0709607210643454
10/30/2002,0.2,7,32.06771,-116.8057,21,11.0,6.2,96.69832611,40.0,15.45202351,9,5,9.17773314033761,60.0,0.2,-0.8674546784079403
10/31/2002,0.0,10,21.253078,-102.85527,16,5.0,8.0,96.69832611,64.0,15.45202351,2,5,4.481798272665927,36.0,0.09929078014184398,-0.19062475138774393
10/31/2002,0.0,10,21.253078,-102.85527,29,3.0,8.3,96.69832611,62.0,15.45202351,16,5,4.481798272665927,38.0,0.09219858156028368,-0.12612880915465202
10/31/2002,0.1,10,21.253078,-102.85527,2,22.0,7.9,96.69832611,52.0,15.45202351,0,5,4.481798272665927,48.0,0.014184397163120567,0.07124085221457457
10/31/2002,0.3,10,21.30773,-102.93271,2,23.0,6.0,96.69832611,52.0,15.45202351,0,5,11.227133248859184,48.0,0.05,0.892816460065508
