grid_id,geometry,upper_depth,lower_depth,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,latitude,longitude,organic_matter,bulk_density,silt_plus_clay,spatial_lag,moran_i,hotspot,coldspot,doughnut,diamond,target_binary,mean_dist_knn,knn_target_mean,dist_to_hotspot
56,"POLYGON ((-7.072167934591056 54.559999904981154, -6.972167934591063 54.55999990498114, -6.972167934591037 54.45999990498114, -7.072167934591069 54.459999904981146, -7.072167934591056 54.559999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.50999832,-6.989999771,145.60149357774364,-7.11608961466462,3.2,84.45562272490932,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,272395.12844545284
56,"POLYGON ((-7.072167934591056 54.559999904981154, -6.972167934591063 54.55999990498114, -6.972167934591037 54.45999990498114, -7.072167934591069 54.459999904981146, -7.072167934591056 54.559999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,5.898009300231934,78.65953826904297,13.0,54.50999832,-6.989999771,145.60149357774364,-7.11608961466462,0.0,84.45562272490932,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,272395.12844545284
56,"POLYGON ((-7.072167934591056 54.559999904981154, -6.972167934591063 54.55999990498114, -6.972167934591037 54.45999990498114, -7.072167934591069 54.459999904981146, -7.072167934591056 54.559999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.250072479248049,81.90800476074219,10.439584877687176,54.50999832,-6.989999771,145.60149357774364,-7.11608961466462,40.3,84.45562272490932,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,272395.12844545284
56,"POLYGON ((-7.072167934591056 54.559999904981154, -6.972167934591063 54.55999990498114, -6.972167934591037 54.45999990498114, -7.072167934591069 54.459999904981146, -7.072167934591056 54.559999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.50999832,-6.989999771,145.60149357774364,-7.11608961466462,0.0,84.45562272490932,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,272395.12844545284
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,6.988181591033936,68.19204711914062,9.0,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,15.96514892578125,54.05531311035156,9.0,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,1.9,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,45.6,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,14.690752029418944,93.93912506103516,10.439584877687176,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,1.8,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,1.4736593961715698,49.40542602539063,10.439584877687176,54.97999954223633,-6.949999809,145.60149357774364,-7.11608961466462,50.0,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
74,"POLYGON ((-6.972167934591063 55.059999904981154, -6.872167934591081 55.05999990498117, -6.872167934591081 54.95999990498115, -6.972167934591063 54.95999990498115, -6.972167934591063 55.059999904981154))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.040000915527344,-6.960000038,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406876e-08,0,0,0,0,0,0.0,84.4556227249093,308910.54399498575
81,"POLYGON ((-6.872167934591081 54.45999990498114, -6.772167934591088 54.459999904981146, -6.772167934591088 54.35999990498114, -6.872167934591081 54.35999990498115, -6.872167934591081 54.45999990498114))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.41960144042969,-6.796899796,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,1529.0362226457974,84.4556227249093,252381.27724076193
81,"POLYGON ((-6.872167934591081 54.45999990498114, -6.772167934591088 54.459999904981146, -6.772167934591088 54.35999990498114, -6.872167934591081 54.35999990498115, -6.872167934591081 54.45999990498114))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.41960144042969,-6.796899796,145.60149357774364,-7.11608961466462,14.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,1529.0362226457974,84.4556227249093,252381.27724076193
81,"POLYGON ((-6.872167934591081 54.45999990498114, -6.772167934591088 54.459999904981146, -6.772167934591088 54.35999990498114, -6.872167934591081 54.35999990498115, -6.872167934591081 54.45999990498114))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,13.403483390808104,35.36696243286133,10.439584877687176,54.41960144042969,-6.796899796,145.60149357774364,-7.11608961466462,1.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,1529.0362226457974,84.4556227249093,252381.27724076193
81,"POLYGON ((-6.872167934591081 54.45999990498114, -6.772167934591088 54.459999904981146, -6.772167934591088 54.35999990498114, -6.872167934591081 54.35999990498115, -6.872167934591081 54.45999990498114))",0.0,10.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,7.859913349151611,151.27914428710938,10.0,54.42020034790039,-6.796999931,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,1529.0362226457974,84.4556227249093,252381.27724076193
81,"POLYGON ((-6.872167934591081 54.45999990498114, -6.772167934591088 54.459999904981146, -6.772167934591088 54.35999990498114, -6.872167934591081 54.35999990498115, -6.872167934591081 54.45999990498114))",0.0,10.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,9.173810958862305,78.15270996,10.439584877687176,54.42020034790039,-6.796999931,145.60149357774364,-7.11608961466462,1.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,1529.0362226457974,84.4556227249093,252381.27724076193
94,"POLYGON ((-6.772167934591088 54.459999904981146, -6.672167934591094 54.45999990498116, -6.672167934591094 54.35999990498115, -6.772167934591088 54.35999990498114, -6.772167934591088 54.459999904981146))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,9.408780097961426,36.48748397827149,10.439584877687176,54.40999984741211,-6.739999771,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,7645.181113228986,84.4556227249093,246078.3236434009
98,"POLYGON ((-6.772167934591062 54.859999904981166, -6.672167934591081 54.859999904981166, -6.6721679345910685 54.759999904981164, -6.772167934591088 54.759999904981164, -6.772167934591062 54.859999904981166))",0.0,10.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,14.307890892028809,170.88502502441406,10.439584877687176,54.80950164794922,-6.722199917,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,6089.039985959547,84.4556227249093,279563.4168363005
98,"POLYGON ((-6.772167934591062 54.859999904981166, -6.672167934591081 54.859999904981166, -6.6721679345910685 54.759999904981164, -6.772167934591088 54.759999904981164, -6.772167934591062 54.859999904981166))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.80950164794922,-6.722099781,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,6089.039985959547,84.4556227249093,279563.4168363005
98,"POLYGON ((-6.772167934591062 54.859999904981166, -6.672167934591081 54.859999904981166, -6.6721679345910685 54.759999904981164, -6.772167934591088 54.759999904981164, -6.772167934591062 54.859999904981166))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,54.80950164794922,-6.722099781,145.60149357774364,-7.11608961466462,6.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,6089.039985959547,84.4556227249093,279563.4168363005
