date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt,geometry,soil_type,slopemean,bedrock
2003-3-17,1531805,-89.81376170499946,21.18642944355745,10,25,48.0,2.2,50.0,7.7,23.0,29.0,POINT (-89.81376170499946 21.18642944355745),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-18,1184376,-89.4536657501969,21.21579755029688,0,8,32.0,0.5,105.0,8.0,33.0,35.0,POINT (-89.4536657501969 21.215797550296877),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-18,1254000,-89.44640039640433,21.24593397953332,0,7,36.0,1.1,108.0,7.7,23.0,41.0,POINT (-89.44640039640433 21.245933979533323),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-18,1323367,-89.23761330051431,21.177730311248705,0,27,50.0,2.3,63.0,8.3,19.0,31.0,POINT (-89.23761330051431 21.177730311248702),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-3-18,1462292,-89.33602325790064,21.308439889281907,0,15,38.0,4.6,97.0,7.8,43.0,19.0,POINT (-89.33602325790064 21.308439889281907),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-19,1323368,-89.44380632142447,21.318773350216787,0,15,22.0,5.8,10.0,8.7,73.0,5.0,POINT (-89.44380632142447 21.31877335021679),REGOSOL CALCARICO,0.11660158309941374,rocas_sedimentarias
2003-3-19,1636317,-89.01654422944901,21.358656902188027,0,10,54.0,5.5,37.0,8.5,43.0,3.0,POINT (-89.01654422944901 21.358656902188027),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-19,1636317,-89.01654422944901,21.358656902188027,10,27,56.0,3.5,24.0,8.4,29.0,15.0,POINT (-89.01654422944901 21.358656902188027),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-19,1636318,-89.08954916199181,21.28747025421925,0,10,48.0,5.5,90.0,8.0,25.0,27.0,POINT (-89.08954916199181 21.28747025421925),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-20,1566621,-88.89259723425796,20.74177947351622,0,19,74.0,0.2,32.0,6.8,23.0,3.0,POINT (-88.89259723425796 20.741779473516218),LUVISOL CROMICO,0.11660158309941374,rocas_sedimentarias
2003-3-20,1601502,-89.66892474497551,21.19361811180661,0,20,50.0,0.4,105.0,7.9,49.0,1.0,POINT (-89.66892474497551 21.193618111806614),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-21,1323366,-89.17659351498037,21.335645734147185,0,17,42.0,13.8,90.0,8.1,43.0,15.0,POINT (-89.17659351498037 21.33564573414718),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-3-25,1636170,-102.9068066564289,20.832160304983912,0,7,36.0,0.2,34.0,5.4,44.0,20.0,POINT (-102.9068066564289 20.832160304983912),LUVISOL FERRICO,0.9715999991943439,rocas_sedimentarias
2003-3-25,1636170,-102.9068066564289,20.832160304983912,7,24,38.0,0.0,9.0,5.9,40.0,22.0,POINT (-102.9068066564289 20.832160304983912),LUVISOL FERRICO,0.9715999991943439,rocas_sedimentarias
2003-3-26,1636171,-103.25022459153888,20.917285501267614,0,16,28.0,0.0,19.0,5.9,54.0,18.0,POINT (-103.25022459153888 20.917285501267617),REGOSOL EUTRICO,3.5968213081359863,rocas_igneas
2003-3-27,1253867,-102.07747347956784,20.98343598709759,0,12,30.0,0.0,14.0,6.2,38.0,32.0,POINT (-102.07747347956784 20.98343598709759),PLANOSOL EUTRICO,0.9985697895042167,rocas_sedimentarias
2003-3-27,1253867,-102.07747347956784,20.98343598709759,12,30,36.0,0.1,10.0,6.7,30.0,34.0,POINT (-102.07747347956784 20.98343598709759),PLANOSOL EUTRICO,0.9985697895042167,rocas_sedimentarias
2003-3-27,1427586,-102.18358853283571,20.96265315147472,0,10,26.0,0.0,7.0,5.7,58.0,16.0,POINT (-102.18358853283571 20.96265315147472),FEOZEM HAPLICO,0.2849990736693144,rocas_sedimentarias
2003-3-28,1636172,-102.12293094435611,20.89303649723853,0,13,24.0,0.1,19.0,6.0,50.0,26.0,POINT (-102.12293094435611 20.893036497238526),FEOZEM HAPLICO,1.006662167608738,rocas_sedimentarias
2003-3-4,1288660,-102.93646627394946,22.76615605875156,0,25,18.0,0.1,8.0,6.9,66.0,16.0,POINT (-102.93646627394946 22.76615605875156),FEOZEM HAPLICO,0.9401071144984319,rocas_igneas
2003-3-4,1496890,-103.0170178163497,22.68837538339327,0,18,8.0,0.1,4.0,6.9,78.0,14.0,POINT (-103.0170178163497 22.688375383393268),REGOSOL EUTRICO,0.9360096450724633,rocas_igneas
2003-3-5,1149376,-103.2475887437046,22.98280286153525,0,20,26.0,0.0,4.0,5.7,56.0,18.0,POINT (-103.24758874370461 22.98280286153525),CASTAÑOZEM LUVICO,1.7645848393440247,rocas_igneas
2003-3-5,1149376,-103.2475887437046,22.98280286153525,20,25,28.0,0.0,6.0,5.4,58.0,14.0,POINT (-103.24758874370461 22.98280286153525),CASTAÑOZEM LUVICO,1.7645848393440247,rocas_igneas
2003-3-5,1531698,-103.09813908414016,22.88781126322,0,19,24.0,0.1,17.0,6.5,44.0,32.0,POINT (-103.09813908414016 22.887811263219998),CASTAÑOZEM LUVICO,1.025401599381281,rocas_igneas
2003-3-6,1496891,-103.3503631163894,22.893913499835048,0,19,36.0,0.1,16.0,5.5,42.0,22.0,POINT (-103.3503631163894 22.893913499835048),XEROSOL LUVICO,0.11459140479682499,rocas_igneas
2003-3-6,1636210,-103.46703066746636,22.811965786720325,0,20,20.0,0.0,6.0,5.7,74.0,6.0,POINT (-103.46703066746636 22.811965786720325),XEROSOL LUVICO,0.3822200670838356,rocas_igneas
2003-3-7,1184277,-103.54479818790062,22.64945408053496,0,15,18.0,0.0,16.0,6.1,68.0,14.0,POINT (-103.54479818790062 22.649454080534962),FEOZEM HAPLICO,3.3693095445632935,rocas_igneas
2003-3-7,1531699,-103.55590623627585,22.707793297541144,0,20,36.0,0.0,12.0,6.1,52.0,12.0,POINT (-103.55590623627585 22.70779329754114),FEOZEM HAPLICO,1.9896087521000911,rocas_igneas
2003-4-21,1461944,-103.41888450107513,19.17280358440892,0,24,12.0,0.2,34.0,7.8,78.0,10.0,POINT (-103.41888450107513 19.17280358440892),REGOSOL CALCARICO,10.547357559204102,rocas_sedimentarias
2003-4-22,1566291,-103.92647383347445,19.463894090491557,0,6,14.0,0.2,119.0,7.0,64.0,22.0,POINT (-103.92647383347445 19.463894090491557),ANDOSOL OCRICO,2.1285263895988464,rocas_igneas
2003-4-22,1566291,-103.92647383347445,19.463894090491557,6,19,12.0,0.1,36.0,6.6,62.0,26.0,POINT (-103.92647383347445 19.463894090491557),ANDOSOL OCRICO,2.1285263895988464,rocas_igneas
2003-4-22,1566291,-103.92647383347445,19.463894090491557,19,28,10.0,0.1,18.0,6.7,64.0,26.0,POINT (-103.92647383347445 19.463894090491557),ANDOSOL OCRICO,2.1285263895988464,rocas_igneas
2003-4-22,1670622,-100.42144253727368,18.86732088034816,0,13,24.0,0.2,19.0,4.5,19.0,57.0,POINT (-100.42144253727368 18.86732088034816),ACRISOL ORTICO,3.4205219745635986,rocas_igneas
2003-4-23,1253708,-100.57755591552608,18.59566679387545,0,7,28.0,0.1,12.0,6.4,56.0,16.0,POINT (-100.57755591552608 18.595666793875452),REGOSOL CALCARICO,6.06577205657959,rocas_igneas
2003-4-23,1357900,-100.375332437588,18.6853850168138,0,15,28.0,0.1,12.0,6.8,42.0,30.0,POINT (-100.375332437588 18.685385016813793),FEOZEM HAPLICO,4.973061180114746,rocas_igneas
2003-4-23,1357901,-100.36866649130754,18.790381735224678,0,8,32.0,0.1,21.0,6.7,43.0,25.0,POINT (-100.36866649130754 18.790381735224678),REGOSOL EUTRICO,2.9977774620056152,rocas_igneas
2003-4-23,1496638,-103.87050325409044,19.157710088190296,0,24,26.0,0.0,9.0,7.9,54.0,20.0,POINT (-103.87050325409044 19.157710088190292),FLUVISOL EUTRICO,1.0651757220427196,rocas_sedimentarias
2003-4-24,1149159,-100.61450255037865,18.459556887219065,0,23,20.0,0.1,6.0,8.2,62.0,18.0,POINT (-100.61450255037865 18.45955688721907),REGOSOL CALCARICO,0.834282319362347,rocas_sedimentarias
2003-4-24,1323058,-100.46755558035916,18.412338682791287,0,30,50.0,0.2,7.0,7.6,16.0,34.0,POINT (-100.46755558035916 18.41233868279128),REGOSOL EUTRICO,1.0106996148824692,rocas_igneas
2003-4-24,1496673,-100.51839048903742,18.420396401263982,0,5,22.0,0.4,28.0,8.0,52.0,26.0,POINT (-100.51839048903742 18.420396401263982),REGOSOL CALCARICO,1.9957897067070007,rocas_sedimentarias
2003-4-24,1566329,-101.11836960417064,18.437047006989463,0,21,40.0,0.1,40.0,7.3,35.0,25.0,POINT (-101.11836960417064 18.437047006989463),REGOSOL EUTRICO,2.6473658084869385,rocas_sedimentarias
2003-4-24,1566402,-90.38807588582584,18.60753424339281,0,19,60.0,0.1,18.0,6.5,30.0,10.0,POINT (-90.38807588582584 18.607534243392813),GLEYSOL VERTICO,0.8802672444882409,rocas_sedimentarias
2003-4-25,1184021,-103.27345799168256,19.33803012317877,0,9,24.0,0.0,61.0,6.1,52.0,24.0,POINT (-103.27345799168256 19.338030123178765),LUVISOL CROMICO,12.26150417327448,rocas_sedimentarias
2003-4-25,1184021,-103.27345799168256,19.33803012317877,9,18,24.0,0.0,62.0,6.1,52.0,24.0,POINT (-103.27345799168256 19.338030123178765),LUVISOL CROMICO,12.26150417327448,rocas_sedimentarias
2003-4-25,1392678,-90.30060339780694,18.84030422371906,0,27,28.0,0.4,39.0,7.8,62.0,10.0,POINT (-90.30060339780694 18.840304223719055),LITOSOL,0.8802672444882409,rocas_sedimentarias
2003-4-25,1566330,-101.10948507569732,18.64399523789501,0,5,14.0,0.1,23.0,8.0,54.0,32.0,POINT (-101.10948507569732 18.643995237895005),FEOZEM HAPLICO,6.131253242492676,rocas_igneas
2003-4-25,1636074,-90.25739796626578,18.55968140741309,0,18,50.0,0.3,59.0,8.0,39.0,11.0,POINT (-90.25739796626578 18.559681407413095),LITOSOL,0.8802672444882409,rocas_sedimentarias
2003-4-26,1357982,-90.14022518936768,18.79778256564506,0,11,27.0,0.3,39.0,8.1,65.0,8.0,POINT (-90.14022518936768 18.797782565645065),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-4-26,1392589,-103.88000599645272,19.71578972674508,0,13,28.0,0.2,11.0,8.2,52.0,20.0,POINT (-103.88000599645272 19.715789726745083),CHERNOZEM HAPLICO,1.855403396818373,rocas_igneas
2003-4-26,1392589,-103.88000599645272,19.71578972674508,13,26,40.0,0.2,8.0,8.3,50.0,10.0,POINT (-103.88000599645272 19.715789726745083),CHERNOZEM HAPLICO,1.855403396818373,rocas_igneas
2003-4-26,1566331,-100.46866716773928,18.78260228066147,0,14,36.0,0.1,129.0,6.7,43.0,21.0,POINT (-100.46866716773928 18.782602280661468),ACRISOL ORTICO,6.63917827606164,rocas_igneas
2003-4-26,1670623,-100.78615724855396,18.88565227573101,0,17,40.0,0.0,17.0,7.0,34.0,26.0,POINT (-100.78615724855396 18.885652275731015),REGOSOL EUTRICO,3.086880922317505,rocas_igneas
2003-4-27,1392622,-100.94921364041232,18.857879981449617,0,11,34.0,0.1,16.0,7.7,34.0,32.0,POINT (-100.94921364041232 18.85787998144961),LUVISOL CROMICO,2.8959906101226807,rocas_igneas
2003-4-27,1392622,-100.94921364041232,18.857879981449617,11,25,25.0,0.0,15.0,7.9,50.0,25.0,POINT (-100.94921364041232 18.85787998144961),LUVISOL CROMICO,2.8959906101226807,rocas_igneas
2003-4-27,1636001,-100.91698929788454,18.673712361461515,0,14,26.0,0.1,5.0,8.6,44.0,30.0,POINT (-100.91698929788454 18.67371236146151),CAMBISOL CALCICO (calcarico),0.4372825622559,rocas_igneas
2003-4-28,1323021,-103.71990889170918,19.835463118714088,0,18,18.0,0.1,28.0,6.2,54.0,28.0,POINT (-103.71990889170918 19.835463118714088),CAMBISOL CROMICO,2.749278783798735,rocas_igneas
2003-4-29,1670594,-103.59566710740611,19.963069863233034,0,3,44.0,13.6,6.0,10.3,42.0,14.0,POINT (-103.59566710740611 19.963069863233034),SOLONCHAK ORTICO,1.13913004928165,rocas_igneas
2003-4-29,1670594,-103.59566710740611,19.963069863233034,3,6,50.0,11.5,6.0,10.5,34.0,16.0,POINT (-103.59566710740611 19.963069863233034),SOLONCHAK ORTICO,1.13913004928165,rocas_igneas
2003-4-29,1670594,-103.59566710740611,19.963069863233034,6,26,58.0,11.7,6.0,10.5,30.0,12.0,POINT (-103.59566710740611 19.963069863233034),SOLONCHAK ORTICO,1.13913004928165,rocas_igneas
2003-5-10,1671174,-108.71632289100889,31.317163171075997,0,12,16.0,0.3,27.0,7.4,56.0,28.0,POINT (-108.71632289100889 31.31716317107599),LITOSOL,4.179574966430664,rocas_igneas
2003-5-12,1289044,-110.42166353473236,31.10132934378366,0,13,28.0,0.1,9.0,7.8,60.0,12.0,POINT (-110.42166353473236 31.10132934378366),REGOSOL EUTRICO,2.8430677890777587,rocas_sedimentarias
2003-5-12,1289044,-110.42166353473236,31.10132934378366,13,30,36.0,0.1,8.0,7.8,32.0,32.0,POINT (-110.42166353473236 31.10132934378366),REGOSOL EUTRICO,2.8430677890777587,rocas_sedimentarias
2003-5-12,1566873,-111.54005300544104,31.36270256767322,0,20,24.0,0.0,5.0,7.6,66.0,10.0,POINT (-111.54005300544104 31.362702567673217),REGOSOL EUTRICO,0.8493350293210709,rocas_sedimentarias
2003-5-13,1219470,-108.1813109682486,31.33327507502872,0,12,16.0,0.1,2.0,7.1,66.0,18.0,POINT (-108.1813109682486 31.333275075028716),LITOSOL,1.9225329955418904,rocas_igneas
2003-5-13,1254290,-109.3427367267776,31.16717162678663,0,16,14.0,0.1,2.0,8.7,74.0,12.0,POINT (-109.3427367267776 31.16717162678663),XEROSOL HAPLICO,1.7781705339749654,rocas_sedimentarias
2003-5-13,1254290,-109.3427367267776,31.16717162678663,0,16,14.0,0.1,2.0,8.7,74.0,12.0,POINT (-109.3427367267776 31.16717162678663),XEROSOL HAPLICO,1.7781705339749654,rocas_sedimentarias
2003-5-13,1254290,-109.3427367267776,31.16717162678663,0,16,14.0,0.1,2.0,8.7,74.0,12.0,POINT (-109.3427367267776 31.16717162678663),XEROSOL HAPLICO,1.7781705339749654,rocas_sedimentarias
2003-5-13,1254290,-109.3427367267776,31.16717162678663,0,16,14.0,0.1,2.0,8.7,74.0,12.0,POINT (-109.3427367267776 31.16717162678663),XEROSOL HAPLICO,1.7781705339749654,rocas_sedimentarias
2003-5-13,1289051,-109.90865359629476,31.191410036379168,0,9,15.0,0.1,9.0,6.7,66.0,19.0,POINT (-109.90865359629476 31.191410036379168),LITOSOL,1.8975310325622559,rocas_sedimentarias
2003-5-13,1289051,-109.90865359629476,31.191410036379168,0,9,15.0,0.1,9.0,6.7,66.0,19.0,POINT (-109.90865359629476 31.191410036379168),LITOSOL,1.8975310325622559,rocas_sedimentarias
2003-5-13,1289051,-109.90865359629476,31.191410036379168,0,9,15.0,0.1,9.0,6.7,66.0,19.0,POINT (-109.90865359629476 31.191410036379168),LITOSOL,1.8975310325622559,rocas_sedimentarias
2003-5-13,1289051,-109.90865359629476,31.191410036379168,0,9,15.0,0.1,9.0,6.7,66.0,19.0,POINT (-109.90865359629476 31.191410036379168),LITOSOL,1.8975310325622559,rocas_sedimentarias
2003-5-13,1323647,-108.10542568460548,31.149652471641712,0,23,2.0,0.1,0.0,9.0,96.0,2.0,POINT (-108.10542568460548 31.149652471641705),REGOSOL EUTRICO,0.7508675700172465,rocas_igneas
2003-5-13,1323648,-109.55830252427052,31.121887905598197,0,11,58.0,0.1,0.0,7.4,30.0,12.0,POINT (-109.55830252427052 31.1218879055982),LITOSOL,5.785194158554077,rocas_sedimentarias
2003-5-13,1323648,-109.55830252427052,31.121887905598197,0,11,58.0,0.1,0.0,7.4,30.0,12.0,POINT (-109.55830252427052 31.1218879055982),LITOSOL,5.785194158554077,rocas_sedimentarias
2003-5-13,1323648,-109.55830252427052,31.121887905598197,0,11,58.0,0.1,0.0,7.4,30.0,12.0,POINT (-109.55830252427052 31.1218879055982),LITOSOL,5.785194158554077,rocas_sedimentarias
2003-5-13,1323648,-109.55830252427052,31.121887905598197,0,11,58.0,0.1,0.0,7.4,30.0,12.0,POINT (-109.55830252427052 31.1218879055982),LITOSOL,5.785194158554077,rocas_sedimentarias
2003-5-13,1358464,-109.98723595930454,31.32631919867785,0,21,16.0,0.5,4.0,4.9,74.0,10.0,POINT (-109.98723595930454 31.326319198677854),REGOSOL EUTRICO,0.9590811776761193,rocas_sedimentarias
2003-5-13,1358464,-109.98723595930454,31.32631919867785,0,21,16.0,0.5,4.0,4.9,74.0,10.0,POINT (-109.98723595930454 31.326319198677854),REGOSOL EUTRICO,0.9590811776761193,rocas_sedimentarias
2003-5-13,1358464,-109.98723595930454,31.32631919867785,0,21,16.0,0.5,4.0,4.9,74.0,10.0,POINT (-109.98723595930454 31.326319198677854),REGOSOL EUTRICO,0.9590811776761193,rocas_sedimentarias
2003-5-13,1358464,-109.98723595930454,31.32631919867785,0,21,16.0,0.5,4.0,4.9,74.0,10.0,POINT (-109.98723595930454 31.326319198677854),REGOSOL EUTRICO,0.9590811776761193,rocas_sedimentarias
2003-5-13,1393169,-109.74276847218766,31.28299177034207,0,10,16.0,0.1,10.0,7.1,72.0,12.0,POINT (-109.74276847218766 31.28299177034207),LITOSOL,1.8504176821027483,rocas_sedimentarias
2003-5-13,1393169,-109.74276847218766,31.28299177034207,0,10,16.0,0.1,10.0,7.1,72.0,12.0,POINT (-109.74276847218766 31.28299177034207),LITOSOL,1.8504176821027483,rocas_sedimentarias
2003-5-13,1393169,-109.74276847218766,31.28299177034207,0,10,16.0,0.1,10.0,7.1,72.0,12.0,POINT (-109.74276847218766 31.28299177034207),LITOSOL,1.8504176821027483,rocas_sedimentarias
2003-5-13,1393169,-109.74276847218766,31.28299177034207,0,10,16.0,0.1,10.0,7.1,72.0,12.0,POINT (-109.74276847218766 31.28299177034207),LITOSOL,1.8504176821027483,rocas_sedimentarias
2003-5-13,1532063,-111.7427908860304,31.07631583975696,0,17,10.0,0.1,6.0,8.3,76.0,14.0,POINT (-111.7427908860304 31.07631583975696),YERMOSOL HAPLICO,0.8493350293210709,rocas_igneas
2003-5-13,1532069,-108.03738668180496,31.04279222216841,0,10,22.0,0.1,8.0,8.7,38.0,40.0,POINT (-108.03738668180496 31.042792222168412),FEOZEM HAPLICO,0.19356599065900712,rocas_igneas
2003-5-13,1532069,-108.03738668180496,31.04279222216841,10,20,38.0,0.4,8.0,8.3,36.0,26.0,POINT (-108.03738668180496 31.042792222168412),FEOZEM HAPLICO,0.19356599065900712,rocas_igneas
2003-5-13,1532070,-109.59276066700718,31.29466185559152,0,11,9.0,0.1,6.0,8.9,87.0,4.0,POINT (-109.59276066700718 31.294661855591514),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1532070,-109.59276066700718,31.29466185559152,0,11,9.0,0.1,6.0,8.9,87.0,4.0,POINT (-109.59276066700718 31.294661855591514),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1532070,-109.59276066700718,31.29466185559152,0,11,9.0,0.1,6.0,8.9,87.0,4.0,POINT (-109.59276066700718 31.294661855591514),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1532070,-109.59276066700718,31.29466185559152,0,11,9.0,0.1,6.0,8.9,87.0,4.0,POINT (-109.59276066700718 31.294661855591514),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1566874,-111.6822543664982,31.22408412161947,0,15,18.0,0.0,6.0,7.3,60.0,22.0,POINT (-111.6822543664982 31.22408412161947),REGOSOL EUTRICO,0.37577935829758646,rocas_igneas
2003-5-13,1671173,-108.48464840467388,31.19217359079829,0,13,10.0,1.0,0.0,9.0,86.0,4.0,POINT (-108.48464840467388 31.19217359079829),REGOSOL EUTRICO,0.8742395609089758,rocas_igneas
2003-5-13,1671173,-108.48464840467388,31.19217359079829,13,28,5.0,1.0,2.0,9.0,90.0,5.0,POINT (-108.48464840467388 31.19217359079829),REGOSOL EUTRICO,0.8742395609089758,rocas_igneas
2003-5-13,1671175,-109.5005369158836,31.301322527628106,0,15,8.0,0.1,0.0,8.9,79.0,13.0,POINT (-109.5005369158836 31.301322527628106),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1671175,-109.5005369158836,31.301322527628106,0,15,8.0,0.1,0.0,8.9,79.0,13.0,POINT (-109.5005369158836 31.301322527628106),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1671175,-109.5005369158836,31.301322527628106,0,15,8.0,0.1,0.0,8.9,79.0,13.0,POINT (-109.5005369158836 31.301322527628106),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-13,1671175,-109.5005369158836,31.301322527628106,0,15,8.0,0.1,0.0,8.9,79.0,13.0,POINT (-109.5005369158836 31.301322527628106),XEROSOL HAPLICO,0.9537388552891531,rocas_sedimentarias
2003-5-14,1219471,-108.19768838841344,31.085515284857784,0,18,10.0,0.1,1.0,8.8,84.0,6.0,POINT (-108.19768838841344 31.08551528485778),SOLONETZ ORTICO,0.19356599065900712,rocas_igneas
2003-5-14,1392884,-89.87887361844469,20.48993401743005,0,10,26.0,0.2,32.0,7.6,54.0,20.0,POINT (-89.87887361844469 20.48993401743005),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-5-15,1323192,-88.4162509164331,19.94357442364614,0,19,66.0,0.2,28.0,7.4,16.0,18.0,POINT (-88.4162509164331 19.943574423646137),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-5-15,1323192,-88.4162509164331,19.94357442364614,0,19,66.0,0.2,28.0,7.4,16.0,18.0,POINT (-88.4162509164331 19.943574423646137),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-5-15,1323359,-89.9749160742117,20.21632190750144,0,15,53.0,0.1,19.0,7.3,27.0,20.0,POINT (-89.9749160742117 20.216321907501435),RENDZINA,0.8675832664462882,rocas_sedimentarias
2003-5-15,1636075,-91.95361727770072,18.633848015190686,0,21,22.0,10.3,43.0,7.8,61.0,17.0,POINT (-91.95361727770072 18.633848015190686),REGOSOL CALCARICO,0.15331773420659425,rocas_sedimentarias
2003-5-15,1636075,-91.95361727770072,18.633848015190686,21,30,18.0,2.1,5.0,8.6,60.0,22.0,POINT (-91.95361727770072 18.633848015190686),REGOSOL CALCARICO,0.15331773420659425,rocas_sedimentarias
2003-5-15,1636131,-88.29428381768987,19.928431462950503,15,30,52.0,0.3,30.0,7.5,38.0,10.0,POINT (-88.29428381768987 19.9284314629505),LITOSOL,0.11660158309941374,rocas_sedimentarias
2003-5-16,1253778,-90.72706470433091,18.278082798025974,0,14,61.0,0.2,25.0,7.7,33.0,6.0,POINT (-90.72706470433091 18.278082798025977),GLEYSOL VERTICO,0.15331773420659425,rocas_sedimentarias
2003-5-16,1566456,-88.23386499038845,19.779400078617872,0,17,66.0,0.2,36.0,7.4,24.0,10.0,POINT (-88.23386499038845 19.779400078617872),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-5-16,1566619,-89.47507861209212,20.060290794481944,0,15,50.0,0.1,28.0,7.3,34.0,16.0,POINT (-89.47507861209212 20.06029079448194),LUVISOL CROMICO,0.2790942467676783,rocas_sedimentarias
2003-5-17,1253829,-88.73869853795367,19.84640587280205,0,9,58.0,0.3,60.0,7.0,33.0,9.0,POINT (-88.73869853795367 19.84640587280205),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-5-17,1566439,-92.065563734117,16.531193707996245,0,20,25.0,0.3,33.0,6.6,65.0,10.0,POINT (-92.065563734117 16.53119370799625),LUVISOL CROMICO,0.9222909540965639,rocas_sedimentarias
2003-5-17,1601256,-90.68685941495912,18.16676843223744,0,10,48.0,0.2,20.0,8.3,37.0,15.0,POINT (-90.68685941495912 18.16676843223744),RENDZINA,0.15331773420659425,rocas_sedimentarias
2003-5-18,1462117,-88.18385938587826,19.2039233012105,0,15,58.0,0.5,43.0,7.4,30.0,12.0,POINT (-88.18385938587826 19.203923301210505),RENDZINA,0.11660158309941374,rocas_sedimentarias
2003-5-19,1497007,-89.4528487695975,20.16875349110565,0,25,65.0,0.0,23.0,7.1,19.0,16.0,POINT (-89.4528487695975 20.16875349110565),LUVISOL CROMICO,0.26290101408958433,rocas_sedimentarias
2003-5-20,1392623,-101.32668945565668,18.910094980657632,0,6,29.0,0.0,27.0,7.8,60.0,11.0,POINT (-101.32668945565668 18.91009498065763),REGOSOL EUTRICO,1.0198527872562408,rocas_igneas
2003-5-20,1566357,-98.15772636795784,17.277005611506006,0,25,11.0,0.0,66.0,5.6,55.0,34.0,POINT (-98.15772636795784 17.277005611506002),LITOSOL,15.570249557495117,rocas_sedimentarias
2003-5-20,1601257,-91.27388410199956,18.097633358264577,0,15,2.0,0.0,12.0,6.2,90.0,8.0,POINT (-91.27388410199956 18.097633358264577),GLEYSOL VERTICO,0.15331773420659425,rocas_sedimentarias
2003-5-20,1601257,-91.27388410199956,18.097633358264577,15,30,2.0,0.0,3.0,5.7,92.0,6.0,POINT (-91.27388410199956 18.097633358264577),GLEYSOL VERTICO,0.15331773420659425,rocas_sedimentarias
2003-5-21,1253709,-101.94248932504269,18.91062685342728,0,13,30.0,0.1,19.0,7.7,46.0,24.0,POINT (-101.94248932504269 18.91062685342728),FEOZEM HAPLICO,8.366830825805014,rocas_igneas
2003-5-21,1253709,-101.94248932504269,18.91062685342728,13,22,26.0,0.1,15.0,7.4,54.0,20.0,POINT (-101.94248932504269 18.91062685342728),FEOZEM HAPLICO,8.366830825805014,rocas_igneas
2003-5-21,1566332,-101.61417912653306,18.621473973755688,0,8,27.0,0.1,10.0,7.6,64.0,9.0,POINT (-101.61417912653306 18.621473973755688),LUVISOL CROMICO,4.234483242034981,rocas_igneas
2003-5-21,1601258,-91.36048585522109,18.18470639741132,0,13,4.0,0.1,20.0,6.2,78.0,18.0,POINT (-91.36048585522109 18.184706397411315),GLEYSOL PLINTICO,0.15331773420659425,rocas_sedimentarias
2003-5-21,1601258,-91.36048585522109,18.18470639741132,13,27,2.0,0.0,2.0,6.1,86.0,12.0,POINT (-91.36048585522109 18.184706397411315),GLEYSOL PLINTICO,0.15331773420659425,rocas_sedimentarias
2003-5-21,1636002,-101.7947197503801,18.723132484842072,0,6,44.0,0.1,29.0,7.9,38.0,18.0,POINT (-101.7947197503801 18.72313248484207),FEOZEM HAPLICO,5.029154300689697,rocas_igneas
2003-5-22,1253779,-91.42067049283696,18.304211380246677,0,22,8.0,0.1,30.0,6.7,80.0,12.0,POINT (-91.42067049283696 18.304211380246677),GLEYSOL VERTICO,0.15331773420659425,rocas_sedimentarias
2003-5-22,1288482,-101.931929819554,18.328122738012368,0,10,26.0,0.0,20.0,7.4,48.0,26.0,POINT (-101.931929819554 18.328122738012368),LITOSOL,2.7670769691547785,rocas_igneas
2003-5-23,1323059,-101.77916066507554,18.212018419031335,0,6,20.0,0.1,19.0,7.2,65.0,15.0,POINT (-101.77916066507554 18.212018419031335),REGOSOL EUTRICO,4.006717681884766,rocas_igneas
2003-5-23,1358166,-89.00514423862829,20.064215866948597,0,26,45.0,0.2,27.0,7.7,39.0,16.0,POINT (-89.0051442386283 20.064215866948594),LUVISOL CROMICO,0.11660158309941374,rocas_sedimentarias
2003-5-23,1427495,-91.40191521390256,18.42290063744613,0,15,20.0,0.3,12.0,8.4,60.0,20.0,POINT (-91.40191521390256 18.42290063744613),GLEYSOL VERTICO,0.15331773420659425,rocas_sedimentarias
