,upper_depth,lower_depth,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,organic_matter,bulk_density,silt_plus_clay,landcover,geometry,spatial_lag,moran_i,dist_knn_km,knn_target_mean,dist_to_hotspot_km
44,12,28,2.0,6.0,6.4,46.0,0.0,15.46716785,131.2931671,10.344,0.9993600000000001,54.0,0.0,POINT (-101.695885 21.741673),8.666666666666666,0.278112722005931,87.23786920048866,6.8,131.5975052165502
45,0,18,2.0,31.0,7.5,60.0,46.3192068429238,15.46716785,131.2931671,53.444,-1.58664,40.0,0.0,POINT (-102.57323 22.971119),9.25,-0.44979263766220123,46.389054484744605,8.6,106.01061718157526
46,0,15,2.0,6.0,7.1,48.0,46.3192068429238,15.46716785,131.2931671,10.344,0.9993600000000001,52.0,0.0,POINT (-101.57868 21.887564),6.625,0.36794953297862915,92.87449004790362,6.2,123.4860564743741
47,0,15,2.0,4.0,6.2,62.0,0.0,15.46716785,131.2931671,6.896,1.2062400000000002,38.0,0.0,POINT (-101.48303 21.801815),6.333333333333333,0.4655227297112916,83.03432420192374,6.8,111.3883399887534
48,0,30,2.0,10.0,6.4,58.0,0.0,15.46716785,131.2931671,17.24,0.5856000000000003,42.0,0.0,POINT (-101.55262 21.674967),11.636363636363637,0.08181808428546121,92.7208264383721,5.6,115.92818407810871
49,0,17,2.0,3.0,6.1,68.0,0.0,14.78382206,176.4315491,5.172,1.3096800000000002,32.0,0.0,POINT (-101.82789 21.271137),9.555555555555555,0.3187805656464024,57.443203962392865,5.4,147.1476539011245
50,17,30,2.0,2.0,6.1,56.0,0.0,14.78382206,176.4315491,3.448,1.4131200000000002,44.0,0.0,POINT (-101.82789 21.271137),9.666666666666666,0.33830895039123143,57.443203962392865,5.4,147.1476539011245
51,0,20,2.0,10.0,6.0,54.0,0.0,14.78382206,176.4315491,17.24,0.5856000000000003,46.0,0.0,POINT (-100.81132 21.91683),10.142857142857142,0.11828572367111521,123.65033057095428,11.4,55.85683277746793
52,0,25,2.0,27.0,6.5,50.0,0.0,11.73364258,34.69716644,46.548,-1.1728799999999997,50.0,0.0,POINT (-102.63354 22.171762),17.57142857142857,0.1519948671758796,122.71944016282421,11.4,118.95793624760152
53,0,18,2.0,38.0,5.7,60.0,0.0,14.60823917,102.3686829,65.512,-2.31072,40.0,0.0,POINT (-103.62526 22.360455),20.333333333333332,0.6023645802914559,74.51165690121367,20.4,46.70349873583383
54,0,10,2.0,18.0,6.0,34.0,0.0,14.60823917,102.3686829,31.032,-0.2419199999999999,66.0,0.0,POINT (-103.51331 22.45484),23.200000000000003,0.121147666955035,43.74256881244686,20.4,36.82054968457644
55,10,18,2.0,10.0,6.1,40.0,0.0,14.60823917,102.3686829,17.24,0.5856000000000003,60.0,0.0,POINT (-103.51331 22.45484),24.000000000000004,-0.22007054784621374,43.74256881244686,20.4,36.82054968457644
56,18,25,2.0,4.0,7.0,28.0,0.0,14.60823917,102.3686829,6.896,1.2062400000000002,72.0,0.0,POINT (-103.51331 22.45484),24.6,-0.5171111138723331,43.74256881244686,20.4,36.82054968457644
57,0,28,2.0,19.0,7.8,34.0,46.3192068429238,14.60823917,102.3686829,32.756,-0.3453599999999999,66.0,0.0,POINT (-103.27509 22.050581),15.571428571428568,0.011479058880560179,105.62566590560665,13.0,87.09812267069802
58,0,13,2.0,23.0,7.8,56.0,46.3192068429238,14.60823917,102.3686829,39.652,-0.7591199999999998,44.0,0.0,POINT (-103.20778 22.228271),19.0,0.157428781896238,76.77928895630936,19.0,72.56170620568184
59,0,20,2.0,17.0,7.0,54.0,0.0,14.60823917,102.3686829,29.308,-0.13847999999999971,46.0,0.0,POINT (-103.32355 22.309332),21.6,0.06516920378940698,51.57053999570927,20.8,58.80131800630136
60,0,20,2.0,27.0,6.1,56.0,0.0,14.60823917,102.3686829,46.548,-1.1728799999999997,44.0,0.0,POINT (-103.42117 22.314316),16.9,0.11250442043257423,57.55911034487667,15.6,54.39254102847327
61,0,26,2.0,17.0,7.6,42.0,46.3192068429238,14.60823917,102.3686829,29.308,-0.13847999999999971,58.0,0.0,POINT (-103.12661 22.191004),19.571428571428573,0.04517771780835643,100.7684055839948,20.2,80.679825697861
62,0,14,2.0,36.0,6.0,38.0,0.0,12.05977249,43.1225853,62.064,-2.10384,62.0,0.0,POINT (-103.77677 22.781553),32.125,1.763142109288565,49.65698375253582,32.8,0.0
63,14,25,2.0,60.0,5.4,30.0,0.0,12.05977249,43.1225853,103.44,-4.586399999999999,70.0,0.0,POINT (-103.77677 22.781553),29.125,3.115774290499153,49.65698375253582,32.8,0.0
64,0,25,2.0,5.0,8.1,64.0,46.3192068429238,15.56097889,55.15948868,8.62,1.1028000000000002,36.0,0.0,POINT (-104.36652 23.62154),9.714285714285714,0.2578320366761905,128.2964664022832,10.4,75.25731763432081
65,0,20,2.0,10.0,8.8,52.0,46.3192068429238,15.56097889,55.15948868,17.24,0.5856000000000003,48.0,0.0,POINT (-102.78965 26.53463),20.0,-0.1224006962742013,82.55953642388465,20.0,143.57717776349247
66,0,21,2.0,15.0,7.6,55.0,46.3192068429238,15.37852097,146.2861633,25.86,0.06840000000000024,45.0,0.0,POINT (-102.61946 22.572407),14.0,-6.203117838161295e-05,95.07257135374746,16.4,101.86663466804725
67,0,15,2.0,30.0,8.3,47.0,46.3192068429238,15.37852097,146.2861633,51.72,-1.4831999999999996,53.0,0.0,POINT (-102.31595 22.702011),10.777777777777777,-0.30940575018548866,110.2920584836204,8.6,130.60243238088486
68,0,13,2.0,46.0,5.9,39.0,0.0,15.37852097,146.2861633,79.304,-3.1382399999999997,61.0,0.0,POINT (-102.796295 22.687784),13.999999999999998,-0.14989192720401598,77.82749061717055,14.6,81.69784973170559
69,0,28,2.0,14.0,7.6,55.0,46.3192068429238,15.37852097,146.2861633,24.136,0.17184000000000021,45.0,0.0,POINT (-102.681755 22.647617),15.5,-0.0024786424046015203,71.02084025368353,17.8,93.96863160416461
70,0,11,2.0,8.0,6.3,60.0,0.0,15.37852097,146.2861633,13.792,0.7924800000000002,40.0,0.0,POINT (-102.71688 22.385206),20.714285714285715,-0.19592238920050065,101.96022706214974,18.4,99.46405801864273
71,11,12,2.0,7.0,7.3,38.0,46.3192068429238,15.37852097,146.2861633,12.068,0.8959200000000002,62.0,0.0,POINT (-102.71688 22.385206),20.857142857142858,-0.2295492336623529,101.96022706214974,18.4,99.46405801864273
72,0,12,2.0,10.0,8.1,30.0,46.3192068429238,15.62096024,124.0970078,17.24,0.5856000000000003,70.0,0.0,POINT (-102.146904 26.877207),5.727272727272727,0.22610309228957054,31.544640590915513,2.6,107.25714220624171
73,0,25,2.0,39.0,5.6,32.0,0.0,15.62096024,124.0970078,67.236,-2.41416,68.0,0.0,POINT (-104.66586 23.3192),9.333333333333334,-0.6647113447753144,191.7430640049908,10.4,41.68263468652239
74,0,12,2.0,8.0,8.2,50.0,46.3192068429238,15.62096024,124.0970078,13.792,0.7924800000000002,50.0,0.0,POINT (-102.978386 26.841684),21.75,-0.2313537431392599,96.99744764415726,19.4,117.03141402162703
75,0,9,2.0,29.0,8.0,46.0,46.3192068429238,15.62096024,124.0970078,49.996,-1.37976,54.0,0.0,POINT (-103.57942 26.790098),4.1000000000000005,-0.7469431695892976,63.291117781862745,10.0,156.02756439969102
76,9,22,2.0,11.0,8.0,48.0,46.3192068429238,15.62096024,124.0970078,18.964,0.48216000000000014,52.0,0.0,POINT (-103.57942 26.790098),5.900000000000001,0.1773942211725622,63.291117781862745,10.0,156.02756439969102
77,0,17,2.0,5.0,7.8,52.0,46.3192068429238,15.62096024,124.0970078,8.62,1.1028000000000002,48.0,0.0,POINT (-103.404945 26.775806),9.75,0.25608568798177234,88.95410021626282,10.2,145.77054080313198
78,0,20,2.0,11.0,7.1,54.0,46.3192068429238,15.62096024,124.0970078,18.964,0.48216000000000014,46.0,0.0,POINT (-102.44961 22.180882),17.666666666666664,-0.0523076182391174,80.20796544340149,14.4,134.43652789317727
79,0,20,2.0,2.0,8.4,60.0,46.3192068429238,15.62096024,124.0970078,3.448,1.4131200000000002,40.0,0.0,POINT (-103.694084 26.727657),12.4,0.16450737074194358,58.05224976215947,12.4,168.96074394228975
80,0,16,2.0,11.0,8.4,80.0,46.3192068429238,15.62096024,124.0970078,18.964,0.48216000000000014,20.0,0.0,POINT (-102.098175 26.7146),7.875,0.13883945067640918,87.38859353045515,5.0,125.95617553127782
81,0,29,11.9,6.0,6.0,28.0,0.0,15.62096024,124.0970078,10.344,0.9993600000000001,72.0,0.0,POINT (-102.489 26.671892),21.75,-0.297576229941563,131.5721251717249,18.2,124.97554113138858
82,0,30,2.0,10.0,8.3,46.0,46.3192068429238,15.62096024,124.0970078,17.24,0.5856000000000003,54.0,0.0,POINT (-103.17702 26.644196),23.4,-0.20542007011041186,123.39617901186766,5.4,145.5009812205453
83,0,18,2.0,10.0,8.4,38.0,46.3192068429238,15.62096024,124.0970078,17.24,0.5856000000000003,62.0,0.0,POINT (-103.79248 26.629362),6.999999999999999,0.1950263213348393,74.91498499627941,6.2,183.60360125996903
84,0,18,2.0,5.0,9.0,54.0,46.3192068429238,15.62096024,124.0970078,8.62,1.1028000000000002,46.0,0.0,POINT (-103.69096 26.51179),8.0,0.34165677400826,81.38407738046303,8.2,186.49147579302274
85,0,20,4.0,12.0,8.7,64.0,46.3192068429238,15.62096024,124.0970078,20.688,0.37872000000000017,36.0,0.0,POINT (-103.82778 26.502144),5.75,0.13509671322888994,82.85907347047456,7.0,196.2634802547877
86,0,18,2.0,22.0,7.6,35.0,46.3192068429238,15.62096024,124.0970078,37.928,-0.6556799999999998,65.0,0.0,POINT (-102.373985 26.405294),12.4,-0.0888310018313592,99.17735311987425,13.0,154.959611606187
87,0,12,2.0,1.0,8.2,18.0,46.3192068429238,15.62096024,124.0970078,1.724,1.5165600000000001,82.0,0.0,POINT (-102.91834 26.400845),24.8,-0.6720025587943463,72.71329802423267,11.0,161.1106161446189
88,0,15,2.0,5.0,8.4,70.0,46.3192068429238,15.62096024,124.0970078,8.62,1.1028000000000002,30.0,0.0,POINT (-102.86659 26.397491),6.5,0.4150034191738209,66.31926087137168,10.2,160.1639213543237
89,0,12,0.8950495049504951,10.0,8.4,32.0,46.3192068429238,15.62096024,124.0970078,17.24,0.5856000000000003,2.0,0.0,POINT (-102.770874 26.28155),7.285714285714286,0.18804990336540983,100.31248086764062,7.8,170.85063448223178
90,0,15,2.0,6.0,8.2,22.0,46.3192068429238,15.62096024,124.0970078,10.344,0.9993600000000001,78.0,0.0,POINT (-103.44398 26.187572),5.999999999999999,0.39545059756210815,95.10144778082943,4.0,202.8126282921031
91,0,4,0.8950495049504951,5.0,8.2,78.0,46.3192068429238,15.62096024,124.0970078,8.62,1.1028000000000002,22.0,0.0,POINT (-103.452484 26.982494),9.666666666666666,0.26016050160208126,46.29248597509687,3.6,132.02037181984358
92,4,15,0.8950495049504951,2.0,8.4,94.0,46.3192068429238,15.62096024,124.0970078,3.448,1.4131200000000002,6.0,0.0,POINT (-103.452484 26.982494),9.916666666666666,0.32241246444769905,46.29248597509687,3.6,132.02037181984358
93,0,19,2.0,12.0,8.2,40.0,46.3192068429238,15.31443977,149.8401947,20.688,0.37872000000000017,60.0,0.0,POINT (-103.76108 26.144875),3.999999999999999,0.16069106290615254,87.22871302159044,3.2,223.29018893975447
94,0,14,2.0,14.0,5.6,56.0,0.0,15.31443977,149.8401947,24.136,0.17184000000000021,44.0,0.0,POINT (-103.77426 22.892132),35.714285714285715,-0.10017878197892066,62.23335523324869,40.0,0.0
95,0,7,2.0,66.0,7.5,34.0,46.3192068429238,15.31443977,149.8401947,113.78399999999999,-5.207039999999999,66.0,0.0,POINT (-103.69236 22.873308),24.0,2.2510626564960186,50.473967033508146,34.4,8.647341499606044
96,7,23,2.0,30.0,5.2,20.0,0.0,15.31443977,149.8401947,51.72,-1.4831999999999996,80.0,0.0,POINT (-103.69236 22.873308),28.5,0.9932438520273152,50.473967033508146,34.4,8.647341499606044
97,0,19,2.0,4.0,8.4,28.0,46.3192068429238,15.31443977,149.8401947,6.896,1.2062400000000002,72.0,0.0,POINT (-103.65047 26.137794),4.6000000000000005,0.5587653572046283,71.84144040873737,4.6,217.9047850920067
98,0,16,2.0,12.0,5.9,56.0,0.0,15.31443977,149.8401947,20.688,0.37872000000000017,44.0,0.0,POINT (-103.14845 22.859997),16.428571428571427,-0.021081053169100004,66.92010074036648,12.6,45.81703013836605
99,0,27,2.0,16.0,6.4,58.0,0.0,15.31443977,149.8401947,27.584,-0.03503999999999974,42.0,0.0,POINT (-103.04407 22.84222),12.285714285714285,-0.013396221232836,69.97905553874755,11.4,56.0669426444103
100,0,16,2.0,36.0,6.7,38.0,0.0,15.31443977,149.8401947,62.064,-2.10384,62.0,0.0,POINT (-103.32811 22.822145),17.71428571428571,0.28056638292568464,79.71250688403077,10.4,26.94354994127404
101,0,21,2.0,38.0,7.8,34.0,46.3192068429238,15.31443977,149.8401947,65.512,-2.31072,66.0,0.0,POINT (-103.48421 22.54158),17.11111111111111,0.2393096485650937,63.69854487093538,12.0,28.415403983112547
102,0,30,7.9,12.0,7.8,54.0,46.3192068429238,15.31443977,149.8401947,20.688,0.37872000000000017,46.0,0.0,POINT (-102.15658 26.097559),13.428571428571427,0.022794974849064394,134.51851251655145,8.0,160.38026526821443
103,0,22,2.2,1.0,8.4,28.0,46.3192068429238,15.31443977,149.8401947,1.724,1.5165600000000001,72.0,0.0,POINT (-103.06178 26.080057),9.2,0.3963167018002746,74.00129422540206,5.2,199.3551904900851
104,0,11,2.0,7.0,8.9,44.0,46.3192068429238,15.31443977,149.8401947,12.068,0.8959200000000002,56.0,0.0,POINT (-103.48102 26.041327),3.666666666666666,0.44269539508320144,78.48500043309268,3.4,218.95600463003058
105,0,24,2.0,16.0,8.0,48.0,46.3192068429238,15.31443977,149.8401947,27.584,-0.03503999999999974,52.0,0.0,POINT (-103.16609 22.697723),18.125,0.015560199661526141,96.14952379464421,10.6,44.07552046978674
106,0,21,2.0,29.0,6.9,47.0,0.0,15.31443977,149.8401947,49.996,-1.37976,53.0,0.0,POINT (-102.90305 22.518862),16.22222222222222,0.08473436382006669,107.96113368251656,13.8,75.88836672896741
107,0,20,2.0,6.0,7.9,40.0,46.3192068429238,15.31443977,149.8401947,10.344,0.9993600000000001,60.0,0.0,POINT (-103.13448 26.03676),4.6,0.4570529822291012,61.9113121133266,4.6,206.1305425650379
108,0,23,2.0,41.0,8.0,54.0,46.3192068429238,13.69034386,102.0936737,70.684,-2.62104,46.0,0.0,POINT (-100.1034 21.977608),13.777777777777779,-0.15402812616878628,41.40366041390976,13.6,49.65550354909008
109,0,22,2.0,14.0,6.7,24.0,0.0,13.69034386,102.0936737,24.136,0.17184000000000021,76.0,0.0,POINT (-101.165436 20.294258),11.04,0.019077529733280064,79.29151128458872,12.040000000000001,57.4603397939742
110,0,26,2.0,8.0,8.7,40.0,46.3192068429238,13.69034386,102.0936737,13.792,0.7924800000000002,60.0,0.0,POINT (-101.13065 20.42716),10.866666666666667,0.14096055307698938,84.61392069539794,9.24,71.28778670401574
111,0,18,2.0,6.0,6.8,26.0,0.0,13.69034386,102.0936737,10.344,0.9993600000000001,74.0,0.0,POINT (-101.66924 20.807947),11.125,0.1699418679775802,128.32445334616125,12.6,130.92605790382558
112,0,23,2.0,6.0,6.8,40.0,0.0,13.69034386,102.0936737,10.344,0.9993600000000001,60.0,0.0,POINT (-102.19816 20.980045),10.222222222222221,0.20966562793149432,63.30291002600444,10.8,173.24176385452387
113,0,20,2.0,11.0,6.7,30.0,0.0,13.69034386,102.0936737,18.964,0.48216000000000014,70.0,0.0,POINT (-101.23822 20.647509),13.428571428571427,0.030425945935870398,137.3076353277794,12.8,97.43341184610905
114,0,25,6.0,3.0,9.8,37.0,46.3192068429238,13.69034386,102.0936737,5.172,1.3096800000000002,63.0,0.0,POINT (-101.05716 20.264717),15.64,-0.03831477095804559,69.27661060107732,14.24,52.55887776508321
115,0,20,5.5,16.0,8.8,24.0,46.3192068429238,13.69034386,102.0936737,27.584,-0.03503999999999974,76.0,0.0,POINT (-101.00928 20.19922),14.600000000000001,-0.0019199149701163273,79.99946291116436,13.040000000000001,45.2898376713898
116,0,20,2.0,19.0,6.2,26.0,0.0,13.69034386,102.0936737,32.756,-0.3453599999999999,74.0,0.0,POINT (-101.13357 20.141502),20.333333333333332,0.10503657363419974,107.66734677544571,11.040000000000001,40.18193456531944
117,0,30,2.0,8.0,7.6,28.0,46.3192068429238,12.83803368,56.0843277,13.792,0.7924800000000002,72.0,0.0,POINT (-101.599464 20.293224),15.8,-0.027806723615215495,98.55527196493439,16.0,76.9404515792954
118,0,22,2.0,14.0,6.5,40.0,0.0,12.83803368,56.0843277,24.136,0.17184000000000021,60.0,0.0,POINT (-100.74494 20.037546),14.875,0.0005421216281733654,100.10214490487128,13.2,40.65604923117093
119,0,20,2.0,13.0,6.5,24.0,0.0,12.83803368,56.0843277,22.412,0.2752800000000002,76.0,0.0,POINT (-100.56506 20.460968),10.25,0.046089223336175426,137.06152532931208,10.8,88.9780573971419
120,0,17,2.0,8.0,6.3,20.0,0.0,12.83803368,56.0843277,13.792,0.7924800000000002,80.0,0.0,POINT (-102.627815 20.952244),7.120000000000001,0.26913245780809636,51.274505882852964,5.4,181.58350497938608
121,0,15,2.0,4.0,6.7,54.0,0.0,12.83803368,56.0843277,6.896,1.2062400000000002,46.0,0.0,POINT (-102.50207 20.970768),6.375,0.46328132039654796,48.35288095461498,6.0,189.9685474673418
122,15,21,2.0,2.0,6.9,58.0,0.0,12.83803368,56.0843277,3.448,1.4131200000000002,42.0,0.0,POINT (-102.50207 20.970768),6.625,0.5317161960375428,48.35288095461498,6.0,189.9685474673418
123,0,19,2.0,12.0,5.8,58.0,0.0,11.46983051,22.36048698,20.688,0.37872000000000017,42.0,0.0,POINT (-100.01371 20.070082),14.428571428571429,0.00816963217634293,68.57801955211133,15.4,87.50687097514532
124,19,30,2.0,6.0,5.9,58.0,0.0,11.46983051,22.36048698,10.344,0.9993600000000001,42.0,0.0,POINT (-100.01371 20.070082),15.285714285714286,-0.013136647678151512,68.57801955211133,15.4,87.50687097514532
125,0,30,2.0,9.0,6.9,38.0,0.0,11.46983051,22.36048698,15.516,0.6890400000000001,62.0,0.0,POINT (-101.42918 20.78995),14.285714285714285,0.020562011249644744,127.81744430629499,9.6,118.32891071971709
126,0,16,2.0,5.0,6.9,34.0,0.0,11.46983051,22.36048698,8.62,1.1028000000000002,66.0,0.0,POINT (-101.74149 21.985065),7.666666666666666,0.35795602848949576,99.72075820596261,7.2,142.84511201050904
127,0,15,2.0,6.0,4.8,20.0,0.0,11.46983051,22.36048698,10.344,0.9993600000000001,80.0,0.0,POINT (-100.112564 21.320322),25.75,-0.4735830432758288,56.563643354393804,22.0,33.474869659284245
128,0,15,2.0,6.0,5.8,66.0,0.0,11.46983051,22.36048698,10.344,0.9993600000000001,34.0,0.0,POINT (-101.76718 21.334269),12.5,0.10943952589392643,58.86193660518556,13.8,139.59398558628217
129,0,20,2.0,8.0,8.1,32.0,46.3192068429238,11.46983051,22.36048698,13.792,0.7924800000000002,68.0,0.0,POINT (-100.80387 21.29391),7.000000000000001,0.27323760778169054,45.08306613045288,6.2,47.47512520167329
130,0,13,2.0,8.0,7.0,46.0,0.0,11.46983051,22.36048698,13.792,0.7924800000000002,54.0,0.0,POINT (-100.07554 21.307636),21.444444444444443,-0.22090081496575617,60.124922077477564,21.6,32.601629558174764
131,0,13,2.0,17.0,6.1,42.0,0.0,11.46983051,22.36048698,29.308,-0.13847999999999971,58.0,0.0,POINT (-101.79988 21.443865),10.88888888888889,-0.040388345036985095,68.85958865543807,6.8,141.3168395813539
132,13,29,2.0,8.0,6.2,52.0,0.0,11.46983051,22.36048698,13.792,0.7924800000000002,48.0,0.0,POINT (-101.79988 21.443865),11.88888888888889,0.10599075700563165,68.85958865543807,6.8,141.3168395813539
133,0,13,2.0,6.0,6.0,44.0,0.0,11.46983051,22.36048698,10.344,0.9993600000000001,56.0,0.0,POINT (-100.88559 21.293146),7.5,0.32944804256175847,22.014325126875598,6.6,54.49207072466107
134,13,27,2.0,5.0,6.2,46.0,0.0,11.46983051,22.36048698,8.62,1.1028000000000002,54.0,0.0,POINT (-100.88559 21.293146),7.625,0.3599934352996503,22.014325126875598,6.6,54.49207072466107
135,0,25,2.0,17.0,6.1,28.0,0.0,12.76754475,21.45974922,29.308,-0.13847999999999971,72.0,0.0,POINT (-101.90554 20.129911),17.57142857142857,0.02546780205239111,113.92522371143212,14.2,79.90193921654182
136,0,20,2.0,9.0,7.2,48.0,46.3192068429238,14.53617191,37.47484589,15.516,0.6890400000000001,52.0,0.0,POINT (-103.60863 22.045815),17.222222222222225,-0.06551738169609542,107.23331892976059,19.2,81.55324872357679
137,0,20,2.0,17.0,6.5,50.0,0.0,14.53617191,37.47484589,29.308,-0.13847999999999971,50.0,0.0,POINT (-103.70315 22.647652),19.33333333333333,0.042831299265979596,81.53731383046217,28.4,16.694542182678877
138,0,30,1.0,20.0,5.2,56.0,0.0,15.33541298,60.42976379,34.48,-0.4487999999999994,44.0,0.0,POINT (-104.22648 21.558666),12.57142857142857,-0.05928976945258804,60.472291278348216,12.2,112.17972682188412
139,0,15,1.0,29.0,5.9,38.0,0.0,15.33541298,60.42976379,49.996,-1.37976,62.0,0.0,POINT (-104.15287 21.536554),20.11111111111111,0.3515420051521267,65.8199582280453,10.4,115.59580357449914
140,0,24,1.0,29.0,4.8,32.0,0.0,15.33541298,60.42976379,49.996,-1.37976,68.0,0.0,POINT (-104.96833 21.875937),15.222222222222221,0.016126684620394075,102.31820100531766,16.0,100.59276486506151
141,0,30,1.0,8.0,5.9,44.0,0.0,15.33541298,60.42976379,13.792,0.7924800000000002,56.0,0.0,POINT (-104.06928 21.71972),11.833333333333334,0.1078912894008141,68.2561572091322,7.4,97.57557586917235
142,0,10,2.0,9.0,6.8,38.0,0.0,15.03867912,165.4156647,15.516,0.6890400000000001,62.0,0.0,POINT (-101.17472 21.45484),9.625,0.15718396667501205,18.527074974283863,5.2,76.8896495938244
143,10,20,2.0,8.0,6.3,38.0,0.0,15.03867912,165.4156647,13.792,0.7924800000000002,62.0,0.0,POINT (-101.17472 21.45484),9.75,0.17916125422015738,18.527074974283863,5.2,76.8896495938244
144,0,16,2.0,5.0,5.7,52.0,0.0,15.03867912,165.4156647,8.62,1.1028000000000002,48.0,0.0,POINT (-101.233795 21.42187),7.0,0.3905545374519673,30.406520448902782,6.4,83.51294472201143
145,0,10,2.0,7.0,5.9,52.0,0.0,15.03867912,165.4156647,12.068,0.8959200000000002,48.0,0.0,POINT (-100.88891 21.252962),5.857142857142856,0.3570354146890311,19.14350228660642,5.2,57.2678832553489
146,10,30,2.0,8.0,6.0,50.0,0.0,15.03867912,165.4156647,13.792,0.7924800000000002,50.0,0.0,POINT (-100.88891 21.252962),5.7142857142857135,0.3172213574987709,19.14350228660642,5.2,57.2678832553489
147,0,16,2.0,10.0,7.0,44.0,0.0,15.03867912,165.4156647,17.24,0.5856000000000003,56.0,0.0,POINT (-100.920944 21.080835),20.875,-0.143765976305579,72.36671843254015,9.0,72.41553135859104
148,0,26,2.0,14.0,7.4,52.0,46.3192068429238,15.03867912,165.4156647,24.136,0.17184000000000021,48.0,0.0,POINT (-100.74672 21.09621),9.200000000000001,0.02797065904576932,80.52594761877398,11.4,59.92552748748547
149,0,18,2.0,5.0,8.0,66.0,46.3192068429238,15.03867912,165.4156647,8.62,1.1028000000000002,34.0,0.0,POINT (-100.536095 21.07502),10.285714285714286,0.22989045756550064,93.4675537464176,10.4,54.04406563115467
150,0,26,2.0,14.0,5.9,34.0,0.0,15.03867912,165.4156647,24.136,0.17184000000000021,66.0,0.0,POINT (-100.61217 20.921236),10.0,0.02410408108381747,68.07146931491877,11.8,72.4582090170032
151,0,28,2.0,10.0,7.4,26.0,46.3192068429238,15.03867912,165.4156647,17.24,0.5856000000000003,74.0,0.0,POINT (-101.701866 21.02548),4.999999999999999,0.24386124712084556,106.12347203109321,7.0,143.37126375561797
152,0,17,2.0,20.0,5.8,56.0,0.0,15.03867912,165.4156647,34.48,-0.4487999999999994,44.0,0.0,POINT (-103.94052 22.177795),17.61538461538462,0.06450474085134554,164.70259095098277,9.0,49.84707693770487
153,0,28,2.0,16.0,6.3,58.0,0.0,15.03867912,165.4156647,27.584,-0.03503999999999974,42.0,0.0,POINT (-104.10947 22.071474),11.200000000000001,-0.01878016738077857,139.7013898419058,14.0,59.244886600590576
154,0,24,2.0,15.0,5.4,44.0,0.0,15.02154922,147.7170258,25.86,0.06840000000000024,56.0,0.0,POINT (-100.156494 20.213516),17.833333333333332,0.0001788465094722553,59.36015547317023,19.8,102.90943252295504
155,0,20,2.0,23.0,6.1,36.0,0.0,15.02154922,147.7170258,39.652,-0.7591199999999998,64.0,0.0,POINT (-100.22169 20.162899),13.0,-0.07795912933672777,62.61340213147112,18.2,94.31448289426751
156,0,14,2.0,9.0,6.1,52.0,0.0,14.65952015,146.5197144,15.516,0.6890400000000001,48.0,0.0,POINT (-100.094925 20.458277),10.666666666666666,0.12664904688007045,94.2563100828261,15.6,96.81445559447128
157,0,12,2.0,13.0,6.1,46.0,0.0,14.65952015,146.5197144,22.412,0.2752800000000002,54.0,0.0,POINT (-100.28646 20.304335),15.14285714285714,-0.0015147663450227132,81.91096987420501,20.2,96.58929232981585
158,0,26,2.0,7.0,5.8,76.0,0.0,14.65952015,146.5197144,12.068,0.8959200000000002,24.0,0.0,POINT (-100.18084 21.073544),12.0,0.11681503488798814,59.93371216262716,10.6,59.598019117438575
159,0,20,2.0,15.0,6.1,44.0,0.0,14.65952015,146.5197144,25.86,0.06840000000000024,56.0,0.0,POINT (-101.29577 21.45853),7.285714285714285,-0.00048394116580267394,53.025900459214746,5.8,89.254632060954
160,0,10,2.0,10.0,6.7,48.0,0.0,14.65952015,146.5197144,17.24,0.5856000000000003,52.0,0.0,POINT (-101.29585 21.171879),11.375,0.08819992117795065,40.42708777358399,17.2,98.31428586865414
161,10,30,2.0,3.0,7.0,34.0,0.0,14.65952015,146.5197144,5.172,1.3096800000000002,66.0,0.0,POINT (-101.29585 21.171879),12.25,0.16064393466287677,40.42708777358399,17.2,98.31428586865414
162,0,10,2.0,30.0,5.9,52.0,0.0,14.65952015,146.5197144,51.72,-1.4831999999999996,48.0,0.0,POINT (-101.22119 21.17491),8.714285714285714,-0.4610801328882782,40.73974632343024,10.4,91.24045248871668
163,0,28,2.0,7.0,6.3,74.0,0.0,14.65952015,146.5197144,12.068,0.8959200000000002,26.0,0.0,POINT (-100.17768 21.202785),9.75,0.20480273214069572,52.121011582678385,10.6,47.376479930601214
164,0,27,2.0,16.0,4.9,46.0,0.0,14.65952015,146.5197144,27.584,-0.03503999999999974,54.0,0.0,POINT (-105.51318 22.776062),13.333333333333332,-0.00820118547604932,142.18445961740082,16.4,95.22424674587656
165,0,10,6.8,14.0,7.1,36.0,46.3192068429238,10.38816643,41.03150177,24.136,0.17184000000000021,64.0,0.0,POINT (-102.29028 20.284113),14.0,0.004771191274058202,81.3439526923599,16.4,121.98864363148509
166,10,24,0.8950495049504951,4.0,8.0,28.0,46.3192068429238,10.38816643,41.03150177,6.896,1.2062400000000002,72.0,0.0,POINT (-102.29028 20.284113),15.666666666666664,-0.0365529567912904,81.3439526923599,16.4,121.98864363148509
167,0,18,2.0,16.0,6.6,34.0,0.0,10.38816643,41.03150177,27.584,-0.03503999999999974,66.0,0.0,POINT (-103.971535 20.228788),27.75,0.06328959067700379,63.723571015423175,26.8,95.20925663943342
