profile_id,depth_category,date,longitude,latitude,clay,elcosp,phaq,sand,silt,orgc,soil_type,slopemean,bedrock,cfr,temperature,precipitation,ecoregion_type,zone_number,zone_name,landcover
1601275,5_15,2004-7-9,-93.81959230372873,17.722224469523827,30.0104165745499,0.100234977779699,4.80013949182142,51.9900295533519,17.9995538720982,37.9811488285726,ACRISOL HUMICO,0.1533177342065942,rocas_sedimentarias,0.0018681420349993,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,2.0
1601276,0_5,2004-7-11,-93.75961145532774,17.13526409988618,24.0,0.0846374045801527,5.78463740458015,56.1507633587786,19.8492366412214,30.1593511450382,LITOSOL,6.855234622955736,rocas_sedimentarias,2.953993016217802,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,8.0
1601276,15_30,2004-7-11,-93.75961145532774,17.13526409988618,24.0,0.20857310628303,5.90857310628303,38.7997651203758,37.2002348796242,61.1432765707575,LITOSOL,6.855234622955736,rocas_sedimentarias,0.9498610645478556,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,8.0
1601276,5_15,2004-7-11,-93.75961145532774,17.13526409988618,24.0,0.134641074574281,5.83464107457428,49.1502495596007,26.8497504403993,42.6602686435702,LITOSOL,6.855234622955736,rocas_sedimentarias,3.4551545485376947,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,8.0
1601277,0_5,2004-7-13,-93.3274785675814,17.27344122841151,10.5015339620892,0.149923301895539,5.24616425194063,67.5608190683287,21.937646969582,15.4450386440449,LITOSOL,5.892542123794556,rocas_sedimentarias,4.575897949106546,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,8.0
1601277,15_30,2004-7-13,-93.3274785675814,17.27344122841151,12.8682212720482,0.106588936397589,4.96771815919344,57.7629492193601,29.3688295085917,8.66852196010013,LITOSOL,5.892542123794556,rocas_sedimentarias,4.990834311173254,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,8.0
1601277,5_15,2004-7-13,-93.3274785675814,17.27344122841151,13.0192814609725,0.0990359269513768,5.16957421489797,58.5865935295456,28.3941250094819,12.0759785329591,LITOSOL,5.892542123794556,rocas_sedimentarias,4.271139356742461,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,8.0
1601278,0_5,2004-7-15,-93.00160657511536,17.322806725361005,26.436581488548,0.192867360605435,6.04776455415815,43.131148585341,30.432269926111,31.1745606161398,LUVISOL CROMICO,19.07663345336914,rocas_sedimentarias,3.05903458652078,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,2.0
1601278,15_30,2004-7-15,-93.00160657511536,17.322806725361005,34.5515917197569,0.0531050901377569,5.46669436652257,26.7657651244974,38.6826431557457,20.2282676628076,LUVISOL CROMICO,19.07663345336914,rocas_sedimentarias,4.267674811669775,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,2.0
1601278,5_15,2004-7-15,-93.00160657511536,17.322806725361005,30.4421739406287,0.126613665062567,5.61699599565147,35.135149040934,34.4226770184373,24.1541081878986,LUVISOL CROMICO,19.07663345336914,rocas_sedimentarias,3.126216840935432,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,2.0
1601280,0_5,1982-2-6,-91.58787024487232,17.483190307065122,21.0525793331245,1.0,5.84911435624284,50.4330327991262,28.5143878677493,27.3896364014372,GLEYSOL HUMICO,0.2582449242346794,rocas_sedimentarias,0.00331806065015,12.570313453674316,9.731986045837402,Terrestre,1.0,Tropical húmeda,
1601280,15_30,1982-2-6,-91.58787024487232,17.483190307065122,36.0046672150554,1.0,5.11316452934268,42.6850489569118,21.3102838280328,6.52477512015882,GLEYSOL HUMICO,0.2582449242346794,rocas_sedimentarias,0.0062151991616897,12.570313453674316,9.731986045837402,Terrestre,1.0,Tropical húmeda,
1601280,5_15,1982-2-6,-91.58787024487232,17.483190307065122,26.8188356568854,1.0,5.55144064132184,47.7683256076813,25.4128387354333,18.965948810601,GLEYSOL HUMICO,0.2582449242346794,rocas_sedimentarias,2.2424348959187177,12.570313453674316,9.731986045837402,Terrestre,1.0,Tropical húmeda,
1601284,0_5,1982-2-4,-91.31771024779218,17.03023028379206,11.1602137726006,1.0,5.75229793977813,67.8625400534432,20.9772461739563,12.6632676668942,GLEYSOL EUTRICO,0.9506536275148392,rocas_sedimentarias,0.012614139780293,12.570313453674316,9.731986045837402,Terrestre,1.0,Tropical húmeda,
1601284,15_30,1982-2-4,-91.31771024779218,17.03023028379206,46.2080588628423,1.0,5.42937733244722,39.8730842727802,13.9188568643775,7.73562787118865,GLEYSOL EUTRICO,0.9506536275148392,rocas_sedimentarias,0.0371957722325368,12.570313453674316,9.731986045837402,Terrestre,1.0,Tropical húmeda,
1601284,5_15,1982-2-4,-91.31771024779218,17.03023028379206,20.6197959443358,1.0,5.65007923930269,60.3130299489861,19.0671741066781,11.3668808634192,GLEYSOL EUTRICO,0.9506536275148392,rocas_sedimentarias,2.931079975452398e-12,12.570313453674316,9.731986045837402,Terrestre,1.0,Tropical húmeda,
1601292,0_5,1986-7-27,-94.074341496733,16.14916533734821,6.6252165007946,2.00665324549818,4.91101550789695,80.9370750728057,12.4377084263997,20.9562255190182,CAMBISOL EUTRICO,0.1536994957141027,rocas_igneas,0.001939442578294,15.39256191253662,151.53407287597656,Terrestre,7.0,Inundable o Transición tierra-mar,
1601292,15_30,1986-7-27,-94.074341496733,16.14916533734821,8.98231737177861,1.99524608883119,5.06358165664793,75.9013860233974,15.1162966048239,15.8877025481428,CAMBISOL EUTRICO,0.1536994957141027,rocas_igneas,0.0114135631020015,15.39256191253662,151.53407287597656,Terrestre,7.0,Inundable o Transición tierra-mar,
1601292,5_15,1986-7-27,-94.074341496733,16.14916533734821,7.12059938179319,2.00425584698068,4.94307975225811,79.8787435521579,13.0006570660489,19.8909934185899,CAMBISOL EUTRICO,0.1536994957141027,rocas_igneas,0.0009313724043053,15.39256191253662,151.53407287597656,Terrestre,7.0,Inundable o Transición tierra-mar,
