date,longitude,latitude,upper_depth,lower_depth,country_name,region,continent,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,silt_plus_clay,organic_matter,bulk_density
1984-11-07,-106.67437,27.030458,0,18,Mexico,Central America,Northern America,0.0,7.0,6.7,82.0,0.0,14.86365414,85.93345642,9.0,18.0,12.068,0.8959200000000002
1915-09-05,-105.89768,26.93075,0,29,Mexico,Central America,Northern America,0.1,8.0,6.3,48.0,0.0,14.86365414,85.93345642,9.0,52.0,13.792,0.7924800000000002
2012-01-06,-91.63628,16.195536,0,19,Mexico,Central America,Northern America,0.0,32.0,5.5,39.0,0.0,14.86365414,85.93345642,2.0,61.0,55.168,-1.6900799999999996
1982-10-24,-91.33375,16.387318,0,20,Mexico,Central America,Northern America,0.2,15.0,5.4,25.0,0.0,14.86365414,85.93345642,2.0,75.0,25.86,0.06840000000000024
1917-09-12,-91.29792,16.403538,0,20,Mexico,Central America,Northern America,0.3,28.0,6.6,34.0,0.0,14.86365414,85.93345642,2.0,66.0,48.272,-1.2763199999999997
1923-10-24,-106.0256,27.335644,0,25,Mexico,Central America,Northern America,0.1,6.0,8.7,44.0,127.0,14.86365414,85.93345642,9.0,56.0,10.344,0.9993600000000001
2005-03-28,-105.62546,26.37439,0,9,Mexico,Central America,Northern America,0.2,10.0,6.2,54.0,0.0,14.86365414,85.93345642,9.0,46.0,17.24,0.5856000000000003
1902-01-11,-105.49073,26.534658,0,8,Mexico,Central America,Northern America,0.1,8.0,6.0,68.0,0.0,14.86365414,85.93345642,9.0,32.0,13.792,0.7924800000000002
1921-10-26,-106.02876,27.702438,0,20,Mexico,Central America,Northern America,0.3,21.0,5.8,58.0,0.0,14.86365414,85.93345642,9.0,42.0,36.204,-0.5522399999999998
1929-04-27,-105.906296,26.669645,0,17,Mexico,Central America,Northern America,0.1,10.0,6.8,42.0,0.0,14.86365414,85.93345642,9.0,58.0,17.24,0.5856000000000003
2005-11-08,-105.89602,26.754921,0,11,Mexico,Central America,Northern America,0.2,15.0,5.6,68.0,0.0,14.86365414,85.93345642,9.0,32.0,25.86,0.06840000000000024
1914-01-12,-90.82678,16.254534,0,30,Mexico,Central America,Northern America,0.2,12.0,5.3,35.0,0.0,14.86365414,85.93345642,8.0,65.0,20.688,0.37872000000000017
1902-10-23,-106.81853,27.457663,0,7,Mexico,Central America,Northern America,0.1,10.0,6.6,67.0,0.0,14.86365414,85.93345642,9.0,33.0,17.24,0.5856000000000003
2021-06-20,-105.75796,26.217728,0,7,Mexico,Central America,Northern America,0.1,10.0,6.8,70.0,0.0,14.86365414,85.93345642,9.0,30.0,17.24,0.5856000000000003
1999-02-15,-105.706566,26.23939,0,24,Mexico,Central America,Northern America,0.1,21.0,6.1,53.0,0.0,14.86365414,85.93345642,9.0,47.0,36.204,-0.5522399999999998
1976-05-25,-90.89556,16.291265,0,30,Mexico,Central America,Northern America,0.3,23.0,6.8,16.0,0.0,14.86365414,85.93345642,8.0,84.0,39.652,-0.7591199999999998
2018-03-28,-91.073555,16.770226,0,25,Mexico,Central America,Northern America,0.2,17.0,6.6,34.0,0.0,14.86365414,85.93345642,2.0,66.0,29.308,-0.13847999999999971
2008-04-22,-106.18083,27.761162,0,23,Mexico,Central America,Northern America,0.1,11.0,6.1,78.0,0.0,14.86365414,85.93345642,9.0,22.0,18.964,0.48216000000000014
1922-10-06,-91.38595,16.83187,0,24,Mexico,Central America,Northern America,0.6,41.0,5.6,52.0,0.0,14.86365414,85.93345642,9.0,48.0,70.684,-2.62104
1912-05-21,-91.374275,16.974863,0,12,Mexico,Central America,Northern America,0.4,50.0,6.2,24.0,0.0,14.86365414,85.93345642,2.0,76.0,86.2,-3.5519999999999996
1955-07-04,-104.237366,26.058577,0,18,Mexico,Central America,Northern America,0.1,15.0,8.5,68.0,316.0,14.86365414,85.93345642,10.0,32.0,25.86,0.06840000000000024
1903-12-22,-93.15371,15.811032,0,10,Mexico,Central America,Northern America,0.3,21.0,5.5,58.0,0.0,14.86365414,85.93345642,9.0,42.0,36.204,-0.5522399999999998
1903-11-20,-107.11158,27.93458,0,19,Mexico,Central America,Northern America,0.0,9.0,6.2,74.0,0.0,14.86365414,85.93345642,9.0,26.0,15.516,0.6890400000000001
1925-07-03,-107.05027,27.756235,0,7,Mexico,Central America,Northern America,0.2,26.0,5.6,52.0,0.0,14.86365414,85.93345642,9.0,48.0,44.824,-1.0694399999999997
1938-08-27,-107.05027,27.756235,7,24,Mexico,Central America,Northern America,0.0,6.0,4.9,70.0,0.0,14.86365414,85.93345642,9.0,30.0,10.344,0.9993600000000001
1974-11-13,-93.045204,15.6543455,0,15,Mexico,Central America,Northern America,0.2,14.0,5.9,46.0,0.0,14.86365414,85.93345642,8.0,54.0,24.136,0.17184000000000021
2021-05-28,-94.07558,16.482534,0,26,Mexico,Central America,Northern America,0.1,10.0,5.3,60.0,0.0,15.65491676,20.65655136,9.0,40.0,17.24,0.5856000000000003
1910-08-10,-94.42574,16.533064,0,24,Mexico,Central America,Northern America,0.0,3.0,5.6,80.0,0.0,15.65491676,20.65655136,9.0,20.0,5.172,1.3096800000000002
1977-03-09,-94.36,16.49669,0,20,Mexico,Central America,Northern America,0.0,1.0,6.5,90.0,0.0,15.65491676,20.65655136,9.0,10.0,1.724,1.5165600000000001
1919-10-24,-94.68545,16.607594,0,7,Mexico,Central America,Northern America,0.1,10.0,5.4,60.0,0.0,15.65491676,20.65655136,9.0,40.0,17.24,0.5856000000000003
1949-05-06,-94.703674,16.47579,0,21,Mexico,Central America,Northern America,0.0,13.0,4.9,72.0,0.0,15.65491676,20.65655136,9.0,28.0,22.412,0.2752800000000002
1912-11-05,-94.693924,16.517387,0,30,Mexico,Central America,Northern America,0.0,9.0,6.1,26.0,0.0,15.65491676,20.65655136,9.0,74.0,15.516,0.6890400000000001
1941-06-28,-95.01132,16.64572,0,2,Mexico,Central America,Northern America,0.0,2.0,6.7,64.0,0.0,15.65491676,20.65655136,10.0,36.0,3.448,1.4131200000000002
2020-05-27,-94.72555,16.854975,0,20,Mexico,Central America,Northern America,0.3,16.0,4.2,42.0,0.0,15.65491676,20.65655136,10.0,58.0,27.584,-0.03503999999999974
1932-10-10,-94.901024,16.89491,0,28,Mexico,Central America,Northern America,0.2,16.0,4.8,42.0,0.0,15.65491676,20.65655136,10.0,58.0,27.584,-0.03503999999999974
2023-09-18,-94.07211,18.02859,0,25,Mexico,Central America,Northern America,1.4,21.0,5.0,14.0,0.0,16.3982811,83.12443542,8.0,86.0,36.204,-0.5522399999999998
2008-10-20,-106.33991,26.8252,0,17,Mexico,Central America,Northern America,0.1,6.0,5.9,78.0,0.0,16.3982811,83.12443542,9.0,22.0,10.344,0.9993600000000001
1998-07-06,-94.28399,18.137402,0,22,Mexico,Central America,Northern America,0.2,12.0,4.6,66.0,0.0,16.3982811,83.12443542,14.0,34.0,20.688,0.37872000000000017
1902-07-26,-94.647606,18.0674,0,20,Mexico,Central America,Northern America,0.1,12.0,5.3,54.0,0.0,16.3982811,83.12443542,8.0,46.0,20.688,0.37872000000000017
1982-12-14,-103.765656,23.24556,0,13,Mexico,Central America,Northern America,0.0,6.0,6.1,70.0,0.0,16.3982811,83.12443542,10.0,30.0,10.344,0.9993600000000001
1906-09-03,-103.72085,23.068336,0,13,Mexico,Central America,Northern America,2.5,8.0,6.0,71.0,0.0,16.3982811,83.12443542,12.0,29.0,13.792,0.7924800000000002
1963-06-11,-103.88762,23.42389,0,16,Mexico,Central America,Northern America,0.1,7.0,5.7,72.0,0.0,16.3982811,83.12443542,10.0,28.0,12.068,0.8959200000000002
1952-03-23,-103.719,23.310644,0,30,Mexico,Central America,Northern America,0.0,7.0,5.9,80.0,0.0,16.3982811,83.12443542,10.0,20.0,12.068,0.8959200000000002
1941-08-08,-103.59898,23.182348,0,15,Mexico,Central America,Northern America,0.0,6.0,5.9,78.0,0.0,16.3982811,83.12443542,10.0,22.0,10.344,0.9993600000000001
2013-06-12,-103.75401,23.84195,0,24,Mexico,Central America,Northern America,0.2,26.0,7.7,68.0,2.0,16.3982811,83.12443542,10.0,32.0,44.824,-1.0694399999999997
2005-05-22,-103.68456,23.737514,0,30,Mexico,Central America,Northern America,0.0,8.0,6.9,66.0,0.0,16.3982811,83.12443542,10.0,34.0,13.792,0.7924800000000002
1973-09-03,-103.66179,23.88696,0,22,Mexico,Central America,Northern America,0.1,6.0,8.3,80.0,2.0,16.3982811,83.12443542,10.0,20.0,10.344,0.9993600000000001
1941-04-20,-103.34816,23.889097,0,15,Mexico,Central America,Northern America,0.0,1.0,6.9,98.0,0.0,16.3982811,83.12443542,7.0,2.0,1.724,1.5165600000000001
1997-11-04,-103.1376,23.304308,0,28,Mexico,Central America,Northern America,0.1,14.0,6.8,60.0,0.0,16.3982811,83.12443542,10.0,40.0,24.136,0.17184000000000021
1994-06-17,-103.10288,23.595865,0,18,Mexico,Central America,Northern America,0.1,8.0,6.1,82.0,0.0,16.3982811,83.12443542,7.0,18.0,13.792,0.7924800000000002
1964-06-01,-94.88026,18.256847,0,22,Mexico,Central America,Northern America,0.3,32.0,4.5,16.0,0.0,16.3982811,83.12443542,9.0,84.0,55.168,-1.6900799999999996
1916-10-13,-103.29288,23.157919,0,15,Mexico,Central America,Northern America,0.0,6.0,6.3,80.0,0.0,16.3982811,83.12443542,7.0,20.0,10.344,0.9993600000000001
1967-10-25,-95.23715,18.198015,0,11,Mexico,Central America,Northern America,0.3,22.0,6.7,16.0,0.0,16.3982811,83.12443542,10.0,84.0,37.928,-0.6556799999999998
1910-10-23,-95.23715,18.198015,11,26,Mexico,Central America,Northern America,0.3,16.0,6.8,8.0,0.0,16.3982811,83.12443542,10.0,92.0,27.584,-0.03503999999999974
1916-03-21,-103.133896,23.066397,0,23,Mexico,Central America,Northern America,0.0,8.0,5.6,66.0,0.0,16.3982811,83.12443542,10.0,34.0,13.792,0.7924800000000002
1993-04-22,-102.91203,23.145147,0,23,Mexico,Central America,Northern America,0.1,16.0,6.2,51.0,0.0,16.3982811,83.12443542,10.0,49.0,27.584,-0.03503999999999974
2021-05-24,-95.32709,18.11577,0,11,Mexico,Central America,Northern America,0.2,22.0,5.2,76.0,0.0,16.3982811,83.12443542,10.0,24.0,37.928,-0.6556799999999998
1901-02-18,-95.32709,18.11577,11,22,Mexico,Central America,Northern America,0.1,11.0,5.9,10.0,0.0,16.3982811,83.12443542,10.0,90.0,18.964,0.48216000000000014
1958-04-01,-93.97901,18.142864,0,7,Mexico,Central America,Northern America,0.2,30.0,4.8,46.0,0.0,16.67577553,147.1418762,8.0,54.0,51.72,-1.4831999999999996
2022-01-25,-93.97901,18.142864,7,12,Mexico,Central America,Northern America,0.1,18.0,4.8,32.0,0.0,16.67577553,147.1418762,8.0,68.0,31.032,-0.2419199999999999
2013-06-19,-109.97632,27.253998,0,26,Mexico,Central America,Northern America,0.6,6.0,8.3,48.0,43.0,16.67577553,147.1418762,10.0,52.0,10.344,0.9993600000000001
1963-06-06,-95.07727,18.602518,0,23,Mexico,Central America,Northern America,0.2,25.0,5.3,18.0,0.0,16.67577553,147.1418762,10.0,82.0,43.1,-0.9659999999999997
1918-04-23,-93.42987,18.051579,0,21,Mexico,Central America,Northern America,0.1,10.0,5.6,25.0,0.0,16.67577553,147.1418762,9.0,75.0,17.24,0.5856000000000003
1910-09-28,-92.22845,15.344239,0,15,Mexico,Central America,Northern America,0.1,26.0,5.3,54.0,0.0,16.67577553,147.1418762,8.0,46.0,44.824,-1.0694399999999997
1943-08-18,-109.944374,27.353321,0,30,Mexico,Central America,Northern America,0.3,6.0,8.7,50.0,41.0,16.67577553,147.1418762,10.0,50.0,10.344,0.9993600000000001
1901-04-19,-95.22955,18.352753,0,24,Mexico,Central America,Northern America,0.1,37.0,6.6,20.0,0.0,16.67577553,147.1418762,10.0,80.0,63.788,-2.2072799999999995
1995-01-14,-93.098526,18.225594,8,20,Mexico,Central America,Northern America,0.0,13.0,5.5,13.0,0.0,16.67577553,147.1418762,9.0,87.0,22.412,0.2752800000000002
1947-02-14,-92.44214,15.705951,0,15,Mexico,Central America,Northern America,0.0,16.0,4.9,40.0,0.0,16.67577553,147.1418762,2.0,60.0,27.584,-0.03503999999999974
2005-03-07,-109.92205,27.874191,0,10,Mexico,Central America,Northern America,0.1,5.0,9.2,46.0,77.0,16.67577553,147.1418762,10.0,54.0,8.62,1.1028000000000002
1989-03-03,-109.92205,27.874191,10,21,Mexico,Central America,Northern America,0.1,5.0,8.9,46.0,36.0,16.67577553,147.1418762,10.0,54.0,8.62,1.1028000000000002
1992-03-26,-109.86004,27.992496,0,15,Mexico,Central America,Northern America,0.1,11.0,8.4,40.0,58.0,16.67577553,147.1418762,10.0,60.0,18.964,0.48216000000000014
2009-02-09,-92.78936,18.04608,0,20,Mexico,Central America,Northern America,0.2,14.0,7.8,15.0,105.0,16.67577553,147.1418762,9.0,85.0,24.136,0.17184000000000021
1987-11-01,-92.18192,15.460263,0,25,Mexico,Central America,Northern America,0.1,42.0,6.5,36.0,0.0,16.67577553,147.1418762,2.0,64.0,72.408,-2.72448
1908-11-14,-91.84231,16.148823,0,30,Mexico,Central America,Northern America,0.1,16.0,5.6,22.0,0.0,16.67577553,147.1418762,2.0,78.0,27.584,-0.03503999999999974
1946-04-05,-94.48147,17.22562,0,5,Mexico,Central America,Northern America,0.1,27.0,4.2,50.0,0.0,16.67577553,147.1418762,2.0,50.0,46.548,-1.1728799999999997
1984-03-02,-94.48147,17.22562,5,17,Mexico,Central America,Northern America,0.0,21.0,4.1,56.0,0.0,16.67577553,147.1418762,2.0,44.0,36.204,-0.5522399999999998
1987-05-03,-92.03145,15.611617,0,18,Mexico,Central America,Northern America,0.1,19.0,5.7,24.0,0.0,16.67577553,147.1418762,2.0,76.0,32.756,-0.3453599999999999
1945-07-06,-91.82492,16.215784,0,10,Mexico,Central America,Northern America,0.3,34.0,6.1,44.0,0.0,16.67577553,147.1418762,10.0,56.0,58.616,-1.8969599999999995
1976-05-14,-94.53227,17.327316,0,21,Mexico,Central America,Northern America,0.0,19.0,4.7,52.0,0.0,16.67577553,147.1418762,5.0,48.0,32.756,-0.3453599999999999
1987-11-27,-92.20403,15.638617,0,20,Mexico,Central America,Northern America,0.1,35.0,5.8,22.0,0.0,16.67577553,147.1418762,2.0,78.0,60.339999999999996,-2.0003999999999995
1961-04-13,-92.06243,16.19762,0,20,Mexico,Central America,Northern America,0.2,7.0,5.4,66.0,0.0,16.67577553,147.1418762,2.0,34.0,12.068,0.8959200000000002
1902-12-05,-100.78069,24.56791,0,15,Mexico,Central America,Northern America,0.1,7.0,6.7,59.0,0.0,16.67577553,147.1418762,7.0,41.0,12.068,0.8959200000000002
1957-11-04,-94.54767,17.947285,0,5,Mexico,Central America,Northern America,0.2,50.0,4.4,22.0,0.0,16.67577553,147.1418762,10.0,78.0,86.2,-3.5519999999999996
1944-06-21,-94.54767,17.947285,5,14,Mexico,Central America,Northern America,0.2,31.0,4.5,18.0,0.0,16.67577553,147.1418762,10.0,82.0,53.444,-1.58664
1942-01-12,-94.54767,17.947285,14,28,Mexico,Central America,Northern America,0.1,9.0,5.0,12.0,0.0,16.67577553,147.1418762,10.0,88.0,15.516,0.6890400000000001
1989-12-16,-92.42209,15.217271,0,20,Mexico,Central America,Northern America,0.1,18.0,5.9,34.0,0.0,16.67577553,147.1418762,9.0,66.0,31.032,-0.2419199999999999
1997-05-13,-91.73536,16.108713,0,30,Mexico,Central America,Northern America,0.0,21.0,4.9,28.0,0.0,16.67577553,147.1418762,2.0,72.0,36.204,-0.5522399999999998
2000-11-02,-109.561295,27.195078,0,11,Mexico,Central America,Northern America,0.2,12.0,8.2,52.0,43.0,16.67577553,147.1418762,10.0,48.0,20.688,0.37872000000000017
2001-04-23,-109.561295,27.195078,11,30,Mexico,Central America,Northern America,0.3,5.0,8.6,62.0,46.0,16.67577553,147.1418762,10.0,38.0,8.62,1.1028000000000002
1910-09-11,-109.55288,27.116163,0,10,Mexico,Central America,Northern America,0.3,12.0,8.3,44.0,53.0,16.67577553,147.1418762,10.0,56.0,20.688,0.37872000000000017
1905-05-08,-109.55288,27.116163,10,29,Mexico,Central America,Northern America,0.3,12.0,8.2,42.0,62.0,16.67577553,147.1418762,10.0,58.0,20.688,0.37872000000000017
1951-05-15,-109.4761,27.028978,0,22,Mexico,Central America,Northern America,0.3,6.0,8.4,36.0,84.0,16.67577553,147.1418762,9.0,64.0,10.344,0.9993600000000001
1957-11-20,-105.20947,22.060486,0,30,Mexico,Central America,Northern America,0.2,15.0,5.2,58.0,0.0,16.67577553,147.1418762,12.0,42.0,25.86,0.06840000000000024
2012-12-12,-94.63391,17.970646,0,4,Mexico,Central America,Northern America,0.0,14.0,4.9,84.0,0.0,16.67577553,147.1418762,8.0,16.0,24.136,0.17184000000000021
2002-05-07,-94.63391,17.970646,4,17,Mexico,Central America,Northern America,0.0,13.0,4.7,88.0,0.0,16.67577553,147.1418762,8.0,12.0,22.412,0.2752800000000002
1962-06-22,-92.82233,18.01438,0,18,Mexico,Central America,Northern America,0.1,12.0,5.9,48.0,0.0,16.67577553,147.1418762,9.0,52.0,20.688,0.37872000000000017
1963-03-13,-92.441025,14.737815,0,18,Mexico,Central America,Northern America,0.0,7.0,6.4,84.0,0.0,16.67577553,147.1418762,2.0,16.0,12.068,0.8959200000000002
2024-02-22,-92.36327,16.761776,0,25,Mexico,Central America,Northern America,0.4,51.0,5.8,32.0,0.0,16.67577553,147.1418762,2.0,68.0,87.92399999999999,-3.6554399999999996
1908-05-23,-92.202156,16.816494,0,25,Mexico,Central America,Northern America,0.0,8.0,4.8,58.0,0.0,16.67577553,147.1418762,2.0,42.0,13.792,0.7924800000000002
1941-11-03,-109.63155,27.38198,0,22,Mexico,Central America,Northern America,0.1,5.0,8.8,44.0,41.0,16.67577553,147.1418762,10.0,56.0,8.62,1.1028000000000002
1972-09-26,-109.56474,27.336369,0,10,Mexico,Central America,Northern America,0.1,8.0,8.7,50.0,132.0,16.67577553,147.1418762,10.0,50.0,13.792,0.7924800000000002
2023-12-13,-109.56474,27.336369,10,21,Mexico,Central America,Northern America,0.1,7.0,9.0,63.0,147.0,16.67577553,147.1418762,10.0,37.0,12.068,0.8959200000000002
1940-11-15,-105.25035,22.674376,0,15,Mexico,Central America,Northern America,0.1,6.0,5.4,45.0,0.0,16.67577553,147.1418762,10.0,55.0,10.344,0.9993600000000001
1999-09-06,-95.253265,17.975277,0,5,Mexico,Central America,Northern America,0.1,26.0,6.0,94.0,0.0,16.67577553,147.1418762,9.0,6.0,44.824,-1.0694399999999997
1971-06-20,-95.253265,17.975277,5,20,Mexico,Central America,Northern America,0.0,18.0,5.8,90.0,0.0,16.67577553,147.1418762,9.0,10.0,31.032,-0.2419199999999999
1931-09-16,-92.81919,18.196493,0,26,Mexico,Central America,Northern America,0.7,36.0,5.1,12.0,0.0,16.67577553,147.1418762,9.0,88.0,62.064,-2.10384
1986-04-02,-92.52883,16.765396,0,12,Mexico,Central America,Northern America,0.4,36.0,4.5,50.0,0.0,16.67577553,147.1418762,2.0,50.0,62.064,-2.10384
1958-02-26,-92.51744,16.850395,10,25,Mexico,Central America,Northern America,0.0,3.0,6.1,41.0,0.0,16.67577553,147.1418762,9.0,59.0,5.172,1.3096800000000002
1937-08-22,-92.32616,14.895821,0,10,Mexico,Central America,Northern America,0.2,10.0,6.0,74.0,0.0,16.67577553,147.1418762,8.0,26.0,17.24,0.5856000000000003
1993-01-01,-92.32616,14.895821,10,28,Mexico,Central America,Northern America,0.0,2.0,6.0,80.0,0.0,16.67577553,147.1418762,8.0,20.0,3.448,1.4131200000000002
1964-09-07,-109.50243,27.243177,0,12,Mexico,Central America,Northern America,0.1,6.0,8.7,82.0,105.0,16.67577553,147.1418762,10.0,18.0,10.344,0.9993600000000001
1995-09-22,-109.50243,27.243177,12,30,Mexico,Central America,Northern America,0.1,5.0,9.0,77.0,213.0,16.67577553,147.1418762,10.0,23.0,8.62,1.1028000000000002
1927-08-06,-105.250336,22.466043,0,17,Mexico,Central America,Northern America,0.0,8.0,5.2,49.0,0.0,16.67577553,147.1418762,7.0,51.0,13.792,0.7924800000000002
2003-02-03,-95.65301,18.731808,0,16,Mexico,Central America,Northern America,0.1,5.0,5.6,88.0,0.0,16.67577553,147.1418762,10.0,12.0,8.62,1.1028000000000002
2022-02-26,-95.5084,16.43234,0,19,Mexico,Central America,Northern America,0.1,3.0,7.0,60.0,0.0,16.67577553,147.1418762,10.0,40.0,5.172,1.3096800000000002
2001-02-02,-92.62577,16.689566,0,15,Mexico,Central America,Northern America,0.4,31.0,4.8,28.0,0.0,16.67577553,147.1418762,2.0,72.0,53.444,-1.58664
1964-05-27,-92.53133,14.853713,0,25,Mexico,Central America,Northern America,0.1,36.0,7.0,22.0,0.0,16.67577553,147.1418762,8.0,78.0,62.064,-2.10384
1995-09-26,-92.43549,16.732338,0,15,Mexico,Central America,Northern America,0.4,22.0,5.4,52.0,0.0,16.67577553,147.1418762,2.0,48.0,37.928,-0.6556799999999998
1931-10-04,-90.77003,16.61971,0,30,Mexico,Central America,Northern America,0.1,5.0,6.6,82.0,0.0,16.67577553,147.1418762,2.0,18.0,8.62,1.1028000000000002
1925-05-26,-109.00682,27.04798,0,10,Mexico,Central America,Northern America,0.0,9.0,6.5,72.0,0.0,16.67577553,147.1418762,9.0,28.0,15.516,0.6890400000000001
1956-01-27,-109.00682,27.04798,10,30,Mexico,Central America,Northern America,0.0,6.0,6.2,78.0,0.0,16.67577553,147.1418762,9.0,22.0,10.344,0.9993600000000001
1931-05-10,-108.96031,27.115902,10,16,Mexico,Central America,Northern America,0.1,5.0,8.5,78.0,66.0,16.67577553,147.1418762,9.0,22.0,8.62,1.1028000000000002
1971-01-28,-95.985115,18.946367,0,10,Mexico,Central America,Northern America,0.1,14.0,5.3,82.0,0.0,16.67577553,147.1418762,9.0,18.0,24.136,0.17184000000000021
1935-06-17,-92.2555,18.666586,0,8,Mexico,Central America,Northern America,2.1,20.0,8.4,71.0,120.0,16.67577553,147.1418762,17.0,29.0,34.48,-0.4487999999999994
1950-11-18,-92.2555,18.666586,8,20,Mexico,Central America,Northern America,1.5,5.0,8.5,75.0,140.0,16.67577553,147.1418762,17.0,25.0,8.62,1.1028000000000002
1971-02-24,-90.846306,16.685925,0,15,Mexico,Central America,Northern America,0.3,40.0,6.4,38.0,0.0,16.67577553,147.1418762,9.0,62.0,68.96,-2.517599999999999
1953-06-03,-109.8337,27.55428,0,23,Mexico,Central America,Northern America,0.1,9.0,8.8,52.0,42.0,16.67577553,147.1418762,10.0,48.0,15.516,0.6890400000000001
1990-08-02,-92.34448,14.971684,0,20,Mexico,Central America,Northern America,0.1,14.0,5.8,21.0,0.0,16.67577553,147.1418762,8.0,79.0,24.136,0.17184000000000021
1926-10-06,-90.91772,16.801138,0,25,Mexico,Central America,Northern America,0.2,18.0,6.4,40.0,0.0,16.67577553,147.1418762,8.0,60.0,31.032,-0.2419199999999999
1961-09-14,-92.930504,16.6604,0,9,Mexico,Central America,Northern America,0.1,9.0,6.1,60.0,0.0,16.67577553,147.1418762,2.0,40.0,15.516,0.6890400000000001
2004-06-26,-92.930504,16.6604,9,20,Mexico,Central America,Northern America,0.1,9.0,6.0,41.0,0.0,16.67577553,147.1418762,2.0,59.0,15.516,0.6890400000000001
1996-06-04,-92.65751,15.392049,0,19,Mexico,Central America,Northern America,0.1,16.0,5.4,34.0,0.0,16.67577553,147.1418762,9.0,66.0,27.584,-0.03503999999999974
1904-03-10,-95.78141,16.632767,0,26,Mexico,Central America,Northern America,0.0,5.0,5.6,18.0,0.0,16.67577553,147.1418762,9.0,82.0,8.62,1.1028000000000002
1934-09-26,-92.72698,15.151389,7,25,Mexico,Central America,Northern America,0.1,0.0,6.3,66.0,0.0,16.67577553,147.1418762,2.0,34.0,0.0,1.62
1908-10-07,-92.57287,15.138942,0,23,Mexico,Central America,Northern America,0.0,5.0,6.2,26.0,0.0,16.67577553,147.1418762,9.0,74.0,8.62,1.1028000000000002
1972-06-04,-91.345474,16.934559,0,18,Mexico,Central America,Northern America,0.0,18.0,5.6,50.0,0.0,16.67577553,147.1418762,2.0,50.0,31.032,-0.2419199999999999
1965-02-19,-109.34777,27.506914,0,16,Mexico,Central America,Northern America,0.1,5.0,8.4,78.0,70.0,16.67577553,147.1418762,12.0,22.0,8.62,1.1028000000000002
1945-10-16,-109.0015,27.448458,0,23,Mexico,Central America,Northern America,0.1,19.0,6.3,60.0,0.0,16.67577553,147.1418762,9.0,40.0,32.756,-0.3453599999999999
2003-10-16,-95.89293,18.663794,0,11,Mexico,Central America,Northern America,4.1,43.0,5.9,8.0,0.0,16.67577553,147.1418762,10.0,92.0,74.132,-2.8279199999999998
1922-10-13,-92.874344,15.562878,0,8,Mexico,Central America,Northern America,0.1,53.0,5.6,60.0,0.0,16.67577553,147.1418762,2.0,40.0,91.372,-3.8623199999999995
2008-07-09,-108.99679,27.165886,0,20,Mexico,Central America,Northern America,0.1,6.0,5.5,46.0,0.0,16.67577553,147.1418762,9.0,54.0,10.344,0.9993600000000001
1953-07-04,-93.08393,15.405024,0,15,Mexico,Central America,Northern America,0.9,41.0,5.4,18.0,0.0,16.67577553,147.1418762,9.0,82.0,70.684,-2.62104
1996-09-07,-108.639885,27.24404,0,11,Mexico,Central America,Northern America,0.1,28.0,6.7,52.0,0.0,16.67577553,147.1418762,9.0,48.0,48.272,-1.2763199999999997
1972-12-28,-108.639885,27.24404,11,25,Mexico,Central America,Northern America,0.0,8.0,6.9,52.0,0.0,16.67577553,147.1418762,9.0,48.0,13.792,0.7924800000000002
1986-12-08,-92.92487,15.375747,0,22,Mexico,Central America,Northern America,0.1,14.0,5.9,48.0,0.0,16.67577553,147.1418762,10.0,52.0,24.136,0.17184000000000021
2009-09-24,-108.56636,27.338339,0,13,Mexico,Central America,Northern America,0.0,15.0,6.2,42.0,0.0,16.67577553,147.1418762,9.0,58.0,25.86,0.06840000000000024
1933-12-12,-93.18515,17.367722,0,14,Mexico,Central America,Northern America,0.0,1.0,5.5,98.0,0.0,16.67577553,147.1418762,2.0,2.0,1.724,1.5165600000000001
1959-07-12,-92.64025,17.578964,0,12,Mexico,Central America,Northern America,0.1,20.0,6.2,50.0,0.0,16.67577553,147.1418762,14.0,50.0,34.48,-0.4487999999999994
1943-12-20,-92.64025,17.578964,12,30,Mexico,Central America,Northern America,0.0,9.0,6.3,30.0,0.0,16.67577553,147.1418762,14.0,70.0,15.516,0.6890400000000001
1933-09-10,-109.45482,27.84228,0,17,Mexico,Central America,Northern America,0.3,6.0,6.4,56.0,0.0,16.67577553,147.1418762,10.0,44.0,10.344,0.9993600000000001
2005-08-05,-109.285995,27.749363,0,15,Mexico,Central America,Northern America,0.1,7.0,8.6,46.0,242.0,16.9322319,175.6390991,9.0,54.0,12.068,0.8959200000000002
2023-12-03,-92.64656,17.675032,0,30,Mexico,Central America,Northern America,0.1,17.0,6.4,61.0,0.0,16.9322319,175.6390991,8.0,39.0,29.308,-0.13847999999999971
1950-07-24,-101.22481,24.044111,0,10,Mexico,Central America,Northern America,0.0,20.0,8.0,34.0,138.0,16.9322319,175.6390991,10.0,66.0,34.48,-0.4487999999999994
2002-11-28,-95.9312,18.017254,0,16,Mexico,Central America,Northern America,0.1,21.0,4.1,36.0,0.0,16.9322319,175.6390991,10.0,64.0,36.204,-0.5522399999999998
1908-04-04,-95.78551,18.102177,0,22,Mexico,Central America,Northern America,0.2,33.0,3.9,54.0,0.0,16.9322319,175.6390991,10.0,46.0,56.891999999999996,-1.7935199999999996
