elcosp,lower_depth,phaq,precipitation,sand,temperature,upper_depth,silt_plus_clay,soc_tha,landcover_2,landcover_4,landcover_5,landcover_6,landcover_7,landcover_8,landcover_9,landcover_10,landcover_11,landcover_12,landcover_13,landcover_14,landcover_16,landcover_17,ecoregion_2,ecoregion_3,ecoregion_4,ecoregion_5,ecoregion_6,ecoregion_7
1.1,20,8.5,88.00628662,57.0,16.90192795,0,43.0,-249.2556243997658,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,25,7.1,147.1418762,29.0,16.67577553,0,71.0,-79.05575965015827,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,10,8.0,147.1418762,58.0,16.67577553,0,42.0,-135.98430145485827,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,23,6.2,147.1418762,26.0,16.67577553,0,74.0,12.663995875113843,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,6,7.2,88.00628662,36.0,16.90192795,0,64.0,-21.807500091246933,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,20,6.6,179.6077271,38.0,16.42349434,0,62.0,8.539241821211643,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,23,6.3,147.1418762,60.0,16.67577553,0,40.0,335.7594751723219,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,25,8.5,88.00628662,48.0,16.90192795,0,52.0,-54.75919419689618,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,10,7.4,179.6077271,46.0,16.42349434,0,54.0,20.232159549018057,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,3,6.8,179.6077271,53.0,16.42349434,0,47.0,109.16367471565404,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,12,6.2,147.1418762,50.0,16.67577553,0,50.0,1.1827710175652337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,27,6.8,179.6077271,52.0,16.42349434,18,48.0,-84.1897293736582,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.4,17,8.2,175.6390991,40.0,16.9322319,0,60.0,1248.329166170705,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,30,8.8,214.8472137,56.0,16.5090847,0,44.0,-136.32550505757715,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,25,7.4,214.8472137,52.0,16.5090847,0,48.0,9078.326798713098,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,22,3.9,175.6390991,54.0,16.9322319,0,46.0,1090.165413856033,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.1,12,6.7,214.8472137,38.0,16.5090847,0,62.0,676.1922348623934,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,18,8.6,214.8472137,54.0,16.5090847,11,46.0,2.085948762292404,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,18,8.6,214.8472137,55.0,16.5090847,0,45.0,-34.642293695817855,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,7,7.2,214.8472137,42.0,16.5090847,0,58.0,-16.383886873366183,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.0,18,7.6,214.8472137,54.0,16.5090847,0,46.0,468.6043788803348,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,11,8.2,211.8241882,47.0,16.66122246,0,53.0,117.58994710352981,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,23,5.9,211.8241882,52.0,16.66122246,0,48.0,2.247274910274868,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,20,9.0,214.8472137,54.0,16.5090847,0,46.0,5.452979727747298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.2,25,8.9,214.8472137,64.0,16.5090847,0,36.0,-193.48099117759847,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,20,6.7,211.8241882,58.0,16.66122246,10,42.0,1880.488958582237,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,23,4.6,175.6390991,48.0,16.9322319,0,52.0,-9.989516824620656,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.1,18,8.9,214.8472137,57.0,16.5090847,0,43.0,8.489561043835732,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,29,6.0,145.8343353,54.0,16.0439949,13,46.0,-154.45829478164165,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.1,12,5.8,165.5812531,54.0,16.67821503,0,46.0,170.62512191454715,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2,25,5.9,165.5812531,40.0,16.67821503,12,60.0,758.0273336004731,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,10,8.7,138.5572357,58.0,16.13277245,0,42.0,-119.75865218960527,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,19,8.5,142.0421143,72.0,15.95401573,0,28.0,-21.669422492786683,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,26,8.6,142.0421143,38.0,15.95401573,0,62.0,-596.2493531500966,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.4,24,4.7,145.8343353,58.0,16.0439949,0,42.0,-44.28921933515845,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.3,30,8.8,142.0421143,42.0,15.95401573,10,58.0,3.5033685168170914,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,25,8.1,165.5812531,62.0,16.67821503,0,38.0,729.7705351866363,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,10,6.5,145.8343353,46.0,16.0439949,0,54.0,-31.059894259101803,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,22,5.6,142.0421143,44.0,15.95401573,0,56.0,-297.7082026887505,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.0,19,5.8,142.0421143,45.0,15.95401573,0,55.0,-239.11071871167547,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.0,15,5.3,165.5812531,60.0,16.67821503,0,40.0,23.986454061248573,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,20,6.3,155.0924683,54.0,16.81706238,10,46.0,-81.64400086312044,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,30,8.2,166.0456238,34.0,16.05256844,0,66.0,1103.494848510427,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.0,5,6.7,155.0924683,54.0,16.81706238,0,46.0,46.73550894844217,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,13,8.5,166.0456238,42.0,16.05256844,0,58.0,0.40315481363766165,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,21,8.1,185.4012299,56.0,15.84479809,0,44.0,-35.24972717577433,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,24,8.2,185.4012299,72.0,15.84479809,0,28.0,-46.03512313179033,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,9,7.7,166.0456238,50.0,16.05256844,0,50.0,-25.414029283311006,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,15,8.4,144.7816925,60.0,16.06739998,0,40.0,-2.156604516773942,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,18,8.3,144.7816925,66.0,16.06739998,0,34.0,-8.33732660408339,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,18,5.5,114.8077774,56.0,15.7622776,0,44.0,-44.88998464921814,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.1,17,5.6,163.5917969,58.0,16.4811573,0,42.0,-34.87236698198289,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.2,9,7.9,144.7816925,48.0,16.06739998,0,52.0,-4.377546747020599,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,23,5.2,144.7816925,38.0,16.06739998,0,62.0,-175.8031395205656,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,15,8.7,114.8077774,43.0,15.7622776,0,57.0,1949.886178306687,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.0,20,9.2,114.8077774,45.0,15.7622776,0,55.0,-175.85258889980543,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5,29,8.6,114.8077774,53.0,15.7622776,0,47.0,-10.095388974817743,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.9,28,8.0,114.8077774,52.0,15.7622776,8,48.0,-40.55841123174487,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,22,4.9,114.8077774,36.0,15.7622776,7,64.0,-196.70462947933444,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.1,6,8.5,66.47177124,20.0,14.13183308,0,80.0,-12.768765954108845,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,17,8.7,66.47177124,30.0,14.13183308,6,70.0,-23.409404249199547,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,9,7.9,66.47177124,58.0,14.13183308,0,42.0,-156.9881742757912,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,12,6.1,113.9457397,49.0,15.17655277,0,51.0,386.4665535952828,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.2,22,7.3,113.9457397,43.0,15.17655277,0,57.0,-124.36790138850442,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,15,5.9,85.93345642,60.0,14.86365414,6,40.0,-93.74630037047369,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,25,7.7,11.58660698,49.0,12.89338875,16,51.0,-8.112190271347048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,26,8.6,39.32666397,53.0,16.27096748,0,47.0,8.402170202943307,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,25,7.9,49.94464874,50.0,16.51515007,11,50.0,-10.494015163121153,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.5,23,9.0,88.00628662,53.0,16.90192795,11,47.0,2.7089965045844053,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.1,16,7.0,88.00628662,38.0,16.90192795,0,62.0,-158.4127904332398,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,20,6.6,179.6077271,65.0,16.42349434,0,35.0,109.31446127015525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4,28,9.4,88.00628662,62.0,16.90192795,0,38.0,277.6140556704991,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.4,18,8.1,211.8241882,58.0,16.66122246,0,42.0,25.627998253186377,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,29,5.3,214.8472137,48.0,16.5090847,0,52.0,-14.850379229654052,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,17,8.5,175.6390991,46.0,16.9322319,0,54.0,-40.263098241255435,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,25,8.7,175.6390991,38.0,16.9322319,0,62.0,-52.93591904649511,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.3,12,4.6,145.8343353,44.0,16.0439949,0,56.0,1236.1676688463456,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.6,11,6.2,150.3407898,50.0,16.08181,0,50.0,-0.5137345671380658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,23,6.9,145.8343353,52.0,16.0439949,4,48.0,-112.18312191676792,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.1,18,8.4,185.4012299,66.0,15.84479809,0,34.0,-69.83526488362871,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.4,27,8.5,166.0456238,34.0,16.05256844,0,66.0,-44.457828233853654,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,13,8.4,114.8077774,28.0,15.7622776,0,72.0,3.466040540107946,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,6,7.2,114.8077774,45.0,15.7622776,0,55.0,29.315489228648836,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,19,8.4,96.69832611,48.0,15.45202351,0,52.0,-220.5066832208397,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,20,7.8,66.47177124,44.0,14.13183308,0,56.0,10264.263965809037,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,29,8.0,96.69832611,48.0,15.45202351,0,52.0,4.974023829057947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,15,8.1,96.69832611,34.0,15.45202351,0,66.0,3199.3260671128824,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,12,8.4,66.47177124,42.0,14.13183308,0,58.0,1803.6137248575965,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,11,8.7,116.3781738,48.0,15.64566898,0,52.0,-5.373172170652148,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,16,5.7,113.9457397,53.0,15.17655277,0,47.0,6.192454365750254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,18,6.0,113.9457397,60.0,15.17655277,4,40.0,-188.15309017005475,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.0,6,5.8,113.9457397,60.0,15.17655277,0,40.0,48.604387730589515,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.1,12,8.1,116.3781738,40.0,15.64566898,0,60.0,120.15092890707743,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.3,24,8.1,116.3781738,32.0,15.64566898,0,68.0,-2.2473469241308157,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,28,5.8,113.9457397,61.0,15.17655277,5,39.0,-291.77178558632886,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.1,7,8.6,96.69832611,46.0,15.45202351,0,54.0,-1.5925333134509203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,27,5.7,96.69832611,62.0,15.45202351,16,38.0,-22.521804577600427,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7,16,9.2,113.9457397,20.0,15.17655277,10,80.0,-3.6899574953459604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,21,6.2,96.69832611,40.0,15.45202351,9,60.0,-52.04728070447642,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,16,8.0,96.69832611,64.0,15.45202351,2,36.0,-26.878089945671896,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,29,8.3,96.69832611,62.0,15.45202351,16,38.0,-17.784162090805935,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,2,7.9,96.69832611,52.0,15.45202351,0,48.0,10.044960162255013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,2,6.0,96.69832611,52.0,15.45202351,0,48.0,35.71265840262031,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.4,29,7.8,96.69832611,54.0,15.45202351,10,46.0,-3.340426706110655,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.7,12,8.1,43.62361145,34.0,13.86884212,0,66.0,-68.15127558681938,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.1,15,8.7,85.93345642,60.0,14.86365414,0,40.0,-0.006434025144447705,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.5,6,5.4,85.93345642,36.0,14.86365414,0,64.0,1146.8835300596625,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,25,7.8,43.62361145,44.0,13.86884212,0,56.0,-254.17024913479878,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,29,6.3,85.93345642,48.0,14.86365414,0,52.0,-601.2139800052537,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,11,8.6,43.62361145,44.0,13.86884212,0,56.0,-13.673539146702657,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,16,5.8,43.62361145,46.0,13.86884212,0,54.0,-16.628285216953778,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,15,7.2,43.62361145,48.0,13.86884212,0,52.0,-265.49783931391937,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,10,8.4,43.62361145,38.0,13.86884212,0,62.0,-21.26539830655267,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,20,8.3,43.62361145,38.0,13.86884212,10,62.0,-23.022408264995704,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,12,8.3,85.93345642,48.0,14.86365414,0,52.0,1892.27752606893,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,8,5.8,43.62361145,65.0,13.86884212,0,35.0,-14.835389163289852,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,15,5.5,43.62361145,59.0,13.86884212,8,41.0,-32.353994662677486,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.1,10,7.5,22.05642509,57.0,13.04871178,0,43.0,89.47516363292293,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,18,7.7,43.62361145,44.0,13.86884212,0,56.0,0.15783370744654274,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,18,8.6,22.05642509,56.0,13.04871178,0,44.0,-41.60595644797338,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,15,7.6,11.58660698,54.0,12.89338875,0,46.0,889.3218294945827,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4,28,8.7,20.71763039,42.0,12.58985233,0,58.0,-58.09642436006612,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,14,6.6,11.58660698,61.0,12.89338875,0,39.0,8.34855798315789,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,10,6.5,30.68841934,40.0,16.39164162,0,60.0,-72.05799821260501,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.1,18,5.0,30.68841934,50.0,16.39164162,0,50.0,-81.67004024067226,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,22,8.4,30.68841934,52.0,16.39164162,0,48.0,-48.04843969583989,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,15,8.1,20.5934391,52.0,13.24964809,0,48.0,4.618011294264417,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,10,5.7,30.68841934,58.0,16.39164162,0,42.0,-5.224609022591895,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.0,30,7.4,39.32666397,34.0,16.27096748,13,66.0,9.171954946984098,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,20,5.7,30.68841934,56.0,16.39164162,0,44.0,-51.122291344081404,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,26,9.7,83.41119385,68.0,16.08542633,0,32.0,-28.291453687473172,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1.6,22,8.2,83.41119385,48.0,16.08542633,4,52.0,-39.73383560226569,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,22,8.8,83.41119385,68.0,16.08542633,5,32.0,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,9,8.3,83.41119385,48.0,16.08542633,0,52.0,-117.52332734797476,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,9,8.2,83.41119385,58.0,16.08542633,0,42.0,997.7034072147402,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,25,7.9,83.41119385,58.0,16.08542633,9,42.0,-254.5429484155017,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,24,7.9,49.94464874,54.0,16.51515007,0,46.0,-30.154086910355765,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,9,5.7,83.41119385,52.0,16.08542633,0,48.0,4325.4276184832,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4,19,5.2,83.41119385,42.0,16.08542633,0,58.0,8877.412838359432,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,14,8.6,49.94464874,44.0,16.51515007,0,56.0,-51.13795083677154,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.1,22,5.4,83.41119385,49.0,16.08542633,0,51.0,173.79935439710633,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,7,4.8,147.1418762,46.0,16.67577553,0,54.0,-17.857723955459004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,5,6.5,88.00628662,36.0,16.90192795,0,64.0,496.6721895796656,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.2,10,7.6,179.6077271,54.0,16.42349434,0,46.0,619.7855641824576,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,26,8.7,147.1418762,44.0,16.67577553,15,56.0,-120.22922964163907,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.2,23,8.3,147.1418762,40.0,16.67577553,0,60.0,10645.10159137272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,10,8.6,88.00628662,48.0,16.90192795,0,52.0,-3.787350827660159,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,20,8.6,88.00628662,54.0,16.90192795,0,46.0,2.996280559400104,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,30,8.6,147.1418762,62.0,16.67577553,11,38.0,1.1815663607599989,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,14,8.3,147.1418762,44.0,16.67577553,0,56.0,74.97945191262406,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.4,12,4.5,147.1418762,50.0,16.67577553,0,50.0,178.2067536213916,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4,15,7.8,88.00628662,51.0,16.90192795,10,49.0,-5.469832684800109,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,22,7.4,179.6077271,54.0,16.42349434,13,46.0,-10.58360007244504,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,10,7.4,179.6077271,48.0,16.42349434,0,52.0,169.51121560008377,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.5,18,8.3,88.00628662,26.0,16.90192795,0,74.0,9.579619923766083,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,10,8.6,88.00628662,38.0,16.90192795,0,62.0,-1.6782907578887656,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,20,6.3,179.6077271,70.0,16.42349434,0,30.0,-128.26298464475343,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,18,8.5,214.8472137,64.0,16.5090847,0,36.0,-84.00482506545224,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,10,8.0,175.6390991,34.0,16.9322319,0,66.0,63.507032805506334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,23,4.4,175.6390991,58.0,16.9322319,0,42.0,-55.40096618592669,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.1,29,7.2,214.8472137,40.0,16.5090847,12,60.0,-40.62896483134646,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,30,8.4,214.8472137,50.0,16.5090847,20,50.0,-38.61994766414888,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6,12,8.7,175.6390991,48.0,16.9322319,0,52.0,-0.2765318995986223,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,21,8.2,211.8241882,41.0,16.66122246,0,59.0,5.565716869818622,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,30,6.2,211.8241882,36.0,16.66122246,12,64.0,-41.68440651970189,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.2,28,7.5,214.8472137,26.0,16.5090847,14,74.0,8.246451108123823,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.3,14,8.0,214.8472137,44.0,16.5090847,0,56.0,-21.68313315368887,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.2,20,8.2,214.8472137,38.0,16.5090847,3,62.0,0.09544510225816856,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,30,8.9,138.5572357,54.0,16.13277245,10,46.0,-195.04266762793753,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,5,6.1,165.5812531,44.0,16.67821503,0,56.0,56.587277860121546,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,10,8.0,142.0421143,48.0,15.95401573,0,52.0,2.1511123530050336,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
