bedrock,date,ecoregion,elcosp,geometry,landcover,latitude,longitude,lower_depth,orgc,phaq,precipitation,sand,slopemean,soil_type,tceq,temperature,upper_depth,rock_fragments,organic_matter,bulk_density,silt_plus_clay,depth_fraction,sic_tha
rocas_sedimentarias,11/11/2004,5,0.1,POINT (-104.46876 26.646326),7.0,26.646326,-104.46876,24,11.0,8.7,85.93345642,64.0,2.953033298254013,REGOSOL CALCARICO,138.0,14.86365414,0,26.869585616766678,18.964,0.48216000000000014,36.0,24,9.308787998141224
rocas_sedimentarias,11/17/2004,4,0.0,POINT (-107.109924 27.274893),9.0,27.274893,-107.109924,28,6.0,7.0,85.93345642,73.0,3.049562692642212,FEOZEM HAPLICO,0.0,14.86365414,7,25.809377788658388,10.344,0.9993600000000001,27.0,21,9.342035666853922
rocas_sedimentarias,11/5/2003,2,0.1,POINT (-98.62976 16.661604),14.0,16.661604,-98.62976,20,9.0,5.4,22.05642509,64.0,0.9478807348802866,LUVISOL CROMICO,0.0,13.04871178,0,1.8483281234819264,15.516,0.6890400000000001,36.0,20,12.173477038163282
rocas_sedimentarias,11/7/2003,4,0.1,POINT (-98.99378 16.981125),8.0,16.981125,-98.99378,25,5.0,4.3,22.05642509,59.0,1.929378827412923,REGOSOL EUTRICO,0.0,13.04871178,0,4.783902565153505,8.62,1.1028000000000002,41.0,25,13.125539031393592
rocas_sedimentarias,4/27/2004,5,0.1,POINT (-103.1376 23.304308),10.0,23.304308,-103.1376,28,14.0,6.8,83.12443542,60.0,2.1026768684387207,FEOZEM LUVICO,0.0,16.3982811,0,19.529129464623395,24.136,0.17184000000000021,40.0,28,5.42062084197726
rocas_sedimentarias,6/17/2005,5,0.1,POINT (-103.388374 26.584166),7.0,26.584166,-103.388374,28,7.0,9.0,214.8472137,62.0,3.070598045984904,YERMOSOL CALCICO,446.0,16.5090847,0,10.062956056812354,12.068,0.8959200000000002,38.0,28,15.792973696277816
rocas_sedimentarias,6/3/2005,5,0.1,POINT (-102.220436 25.933563),10.0,25.933563,-102.220436,30,4.0,8.6,214.8472137,64.0,0.19606316349533537,YERMOSOL CALCICO,425.0,16.5090847,0,2.5474407079429624,6.896,1.2062400000000002,36.0,30,14.106141014454106
rocas_sedimentarias,6/30/2003,5,0.2,POINT (-104.138855 23.898182),10.0,23.898182,-104.138855,18,8.0,7.5,211.8241882,60.0,0.27869928339403227,XEROSOL LUVICO,15.0,16.66122246,0,0.9667987772895259,13.792,0.7924800000000002,40.0,18,11.301383707916202
rocas_sedimentarias,6/8/2005,2,0.0,POINT (-107.3694 25.898836),8.0,25.898836,-107.3694,29,4.0,5.4,214.8472137,59.0,7.6832319895426435,FEOZEM HAPLICO,0.0,16.5090847,0,25.233298339378607,6.896,1.2062400000000002,41.0,29,10.461644000488524
rocas_sedimentarias,7/8/2005,4,0.0,POINT (-104.907845 24.574223),10.0,24.574223,-104.907845,25,4.0,5.8,142.0421143,62.0,10.372689247131348,LITOSOL,0.0,15.95401573,0,24.219182001438615,6.896,1.2062400000000002,38.0,25,9.14098539025847
rocas_sedimentarias,8/11/2003,4,0.0,POINT (-107.774574 29.627682),7.0,29.627682,-107.774574,28,13.0,6.0,155.0924683,62.0,1.9681176233291626,PLANOSOL MOLICO,0.0,16.81706238,0,20.72736790650142,22.412,0.2752800000000002,38.0,28,7.943269939222183
rocas_sedimentarias,8/15/2004,1,0.0,POINT (-95.15007 17.514503),5.0,17.514503,-95.15007,30,9.0,5.5,185.4012299,77.0,0.9330650568008423,PLANOSOL EUTRICO,0.0,15.84479809,5,0.00259310134257465,15.516,0.6890400000000001,23.0,25,15.502997981126457
rocas_sedimentarias,8/2/2005,5,0.2,POINT (-103.248024 24.976486),7.0,24.976486,-103.248024,17,10.0,8.4,166.0456238,60.0,1.236985445022583,LITOSOL,465.0,16.05256844,0,27.887203506936125,17.24,0.5856000000000003,40.0,17,7.1789731164775
rocas_sedimentarias,10/10/2003,5,0.2,POINT (-99.58961 21.904118),14.0,21.904118,-99.58961,18,3.0,8.2,113.9457397,62.0,3.886107921600342,LITOSOL,414.0,15.17655277,0,25.87751632880464,5.172,1.3096800000000002,38.0,18,5.242143658382522
rocas_sedimentarias,10/12/2004,4,0.0,POINT (-93.26216 16.277628),8.0,16.277628,-93.26216,30,0.0,5.3,116.3781738,56.0,0.9755322860211743,LUVISOL CROMICO,0.0,15.64566898,20,0.0190575904096475,0.0,1.62,44.0,10,0.0
rocas_sedimentarias,10/12/2005,5,0.1,POINT (-111.50646 24.51722),17.0,24.51722,-111.50646,9,2.0,9.5,66.47177124,60.0,0.19948578158267558,YERMOSOL HAPLICO,307.0,14.13183308,0,6.421038837586433,3.448,1.4131200000000002,40.0,9,2.3802894287609377
rocas_sedimentarias,10/16/2003,4,0.1,POINT (-107.50119 28.242962),9.0,28.242962,-107.50119,24,26.0,5.3,113.9457397,65.0,0.942864410006083,FEOZEM HAPLICO,0.0,15.17655277,0,19.83915916392709,44.824,-1.0694399999999997,35.0,24,-53.493778805207384
rocas_sedimentarias,10/16/2003,4,0.1,POINT (-107.5068 28.143238),9.0,28.143238,-107.5068,16,9.0,6.6,113.9457397,59.0,6.996606826782227,REGOSOL EUTRICO,0.0,15.17655277,0,22.22611365269445,15.516,0.6890400000000001,41.0,16,7.716861885419629
rocas_sedimentarias,10/18/2004,5,3.9,POINT (-114.06968 28.59849),17.0,28.59849,-114.06968,12,5.0,8.5,116.3781738,48.0,0.9011190117791642,REGOSOL EUTRICO,59.0,15.64566898,0,16.793667631455833,8.62,1.1028000000000002,52.0,12,5.505596600161833
rocas_sedimentarias,10/30/2002,5,0.1,POINT (-102.585976 21.041178),7.0,21.041178,-102.585976,7,8.0,5.6,96.69832611,54.0,1.0689116531127207,FEOZEM HAPLICO,0.0,15.45202351,0,1.9866084195834144,13.792,0.7924800000000002,46.0,7,4.3497245433403195
rocas_sedimentarias,10/30/2002,5,0.1,POINT (-116.87062 32.102436),7.0,32.102436,-116.87062,12,12.0,6.6,96.69832611,56.0,2.612846851348877,REGOSOL EUTRICO,0.0,15.45202351,0,23.36953610443191,20.688,0.37872000000000017,44.0,12,4.1790944572602555
rocas_sedimentarias,10/30/2002,5,0.2,POINT (-116.8057 32.06771),7.0,32.06771,-116.8057,9,15.0,6.3,96.69832611,46.0,1.0695939593844943,VERTISOL CROMICO,0.0,15.45202351,0,9.17773314033761,25.86,0.06840000000000024,54.0,9,0.8386528121821252
rocas_sedimentarias,10/5/2005,5,0.1,POINT (-105.45781 25.8643),10.0,25.8643,-105.45781,20,23.0,7.0,66.47177124,70.0,2.543318748474121,FEOZEM HAPLICO,0.0,14.13183308,9,31.14119177371807,39.652,-0.7591199999999998,30.0,11,-13.224840920685985
rocas_sedimentarias,11/11/2004,4,0.2,POINT (-107.60297 27.731554),9.0,27.731554,-107.60297,19,11.0,5.2,85.93345642,68.0,0.8956573467988235,REGOSOL EUTRICO,0.0,14.86365414,0,20.10151517335389,18.964,0.48216000000000014,32.0,19,8.05148536979928
rocas_sedimentarias,11/12/2003,5,0.1,POINT (-105.161575 28.62315),9.0,28.62315,-105.161575,8,14.0,8.2,22.05642509,58.0,0.8669268814945645,XEROSOL HAPLICO,303.0,13.04871178,0,15.954476959816123,24.136,0.17184000000000021,42.0,8,1.6175468600732241
rocas_sedimentarias,11/21/2002,5,0.1,POINT (-116.325966 31.423538),7.0,31.423538,-116.325966,7,11.0,6.9,43.62361145,54.0,3.853894293308258,LITOSOL,0.0,13.86884212,0,34.75663354183544,18.964,0.48216000000000014,46.0,7,2.422246101003084
rocas_sedimentarias,11/25/2004,4,0.1,POINT (-105.75796 26.217728),9.0,26.217728,-105.75796,7,10.0,6.8,85.93345642,70.0,7.6383819580078125,LITOSOL,0.0,14.86365414,0,26.42381777071332,17.24,0.5856000000000003,30.0,7,3.016034861942922
rocas_sedimentarias,11/25/2004,4,0.1,POINT (-106.81853 27.457663),9.0,27.457663,-106.81853,7,10.0,6.6,85.93345642,67.0,3.3578555583948013,CAMBISOL EUTRICO,0.0,14.86365414,0,24.320143353094203,17.24,0.5856000000000003,33.0,7,3.1022686836699647
rocas_sedimentarias,4/20/2005,4,0.0,POINT (-106.70688 25.266066),7.0,25.266066,-106.70688,25,5.0,6.5,83.41119385,52.0,5.197062015533447,REGOSOL EUTRICO,0.0,16.08542633,0,24.05740432556867,8.62,1.1028000000000002,48.0,25,10.468686813720364
rocas_sedimentarias,4/21/2005,4,0.2,POINT (-106.5027 25.204124),10.0,25.204124,-106.5027,14,36.0,5.5,83.41119385,58.0,4.01924196879069,CAMBISOL CROMICO,0.0,16.08542633,0,11.140020459459514,62.064,-2.10384,42.0,14,-94.22137839571162
rocas_sedimentarias,4/25/2005,4,0.2,POINT (-106.245476 25.444954),9.0,25.444954,-106.245476,19,5.0,6.4,83.41119385,54.0,5.8493116696675616,FEOZEM HAPLICO,0.0,16.08542633,9,17.274752891758574,8.62,1.1028000000000002,46.0,10,4.561470125548434
rocas_sedimentarias,4/28/2005,4,0.1,POINT (-107.019394 25.668283),9.0,25.668283,-107.019394,15,60.0,5.0,83.41119385,60.0,2.2320823669433594,FEOZEM HAPLICO,0.0,16.08542633,0,23.187653398499535,103.44,-4.586399999999999,40.0,15,-317.06293180780943
rocas_sedimentarias,5/10/2005,5,0.3,POINT (-100.85838 26.782822),7.0,26.782822,-100.85838,27,6.0,8.1,88.00628662,57.0,0.9751590722137027,REGOSOL CALCARICO,425.0,16.90192795,10,14.99648008413181,10.344,0.9993600000000001,43.0,17,8.664810001638449
rocas_sedimentarias,5/13/2005,5,0.1,POINT (-104.04765 24.092178),10.0,24.092178,-104.04765,19,21.0,6.7,88.00628662,56.0,2.7520578702290854,RENDZINA,0.0,16.90192795,0,26.364879841343665,36.204,-0.5522399999999998,44.0,19,-16.22503924381013
rocas_sedimentarias,5/14/2004,2,0.1,POINT (-109.92205 27.874191),10.0,27.874191,-109.92205,21,5.0,8.9,147.1418762,46.0,1.819864649521677,VERTISOL CROMICO,36.0,16.67577553,10,10.885767255554281,8.62,1.1028000000000002,54.0,11,5.405134672881612
rocas_sedimentarias,5/15/2003,7,2.1,POINT (-91.95362 18.633848),9.0,18.633848,-91.95362,30,5.0,8.6,179.6077271,60.0,0.15331773420659425,REGOSOL CALCARICO,340.0,16.42349434,21,0.00259310134257465,8.62,1.1028000000000002,40.0,9,4.962471314752775
rocas_sedimentarias,5/19/2004,2,0.1,POINT (-109.56474 27.336369),10.0,27.336369,-109.56474,10,8.0,8.7,147.1418762,50.0,0.15950449811133227,XEROSOL LUVICO,132.0,16.67577553,0,14.851847066757877,13.792,0.7924800000000002,50.0,10,5.398256658922859
rocas_sedimentarias,5/19/2005,5,1.2,POINT (-102.74196 27.053087),7.0,27.053087,-102.74196,25,6.0,8.2,88.00628662,58.0,0.9452503428438702,XEROSOL HAPLICO,500.0,16.90192795,12,12.01390546158361,10.344,0.9993600000000001,42.0,13,6.858523108157123
rocas_sedimentarias,5/21/2004,2,0.1,POINT (-108.96031 27.115902),9.0,27.115902,-108.96031,16,5.0,8.5,147.1418762,78.0,1.1920758485794067,LITOSOL,66.0,16.67577553,10,22.44916929368221,8.62,1.1028000000000002,22.0,6,2.5656916830878185
rocas_sedimentarias,5/26/2003,1,0.2,POINT (-91.86975 18.121525),9.0,18.121525,-91.86975,12,22.0,6.2,179.6077271,76.0,0.15331773420659425,GLEYSOL VERTICO,0.0,16.42349434,0,0.00259310134257465,37.928,-0.6556799999999998,24.0,12,-17.309503135402284
rocas_sedimentarias,5/26/2004,2,0.1,POINT (-108.99679 27.165886),9.0,27.165886,-108.99679,20,6.0,5.5,147.1418762,46.0,3.743825078010559,REGOSOL EUTRICO,0.0,16.67577553,0,21.547065405638996,10.344,0.9993600000000001,54.0,20,9.408326965946475
rocas_sedimentarias,5/26/2005,4,0.0,POINT (-105.20938 24.604753),8.0,24.604753,-105.20938,10,8.0,6.7,88.00628662,66.0,3.1297072172164917,FEOZEM HAPLICO,0.0,16.90192795,0,13.867196214484263,13.792,0.7924800000000002,34.0,10,5.460681947515642
rocas_sedimentarias,5/27/2004,4,0.0,POINT (-108.639885 27.24404),9.0,27.24404,-108.639885,25,8.0,6.9,147.1418762,52.0,7.350342750549179,REGOSOL EUTRICO,0.0,16.67577553,11,21.287236988133543,13.792,0.7924800000000002,48.0,14,6.986368528344122
rocas_sedimentarias,5/9/2003,4,0.0,POINT (-111.03476 31.242151),7.0,31.242151,-111.03476,27,5.0,5.4,179.6077271,70.0,0.34496212005615234,LITOSOL,0.0,16.42349434,18,23.630284637147636,8.62,1.1028000000000002,30.0,9,3.789923494596913
rocas_sedimentarias,6/1/2004,2,0.1,POINT (-109.285995 27.749363),9.0,27.749363,-109.285995,15,7.0,8.6,175.6390991,46.0,0.2187880426645279,VERTISOL PELICO,242.0,16.9322319,0,21.732154519667294,12.068,0.8959200000000002,54.0,15,7.362781452887669
rocas_sedimentarias,6/2/2004,5,0.1,POINT (-101.74032 24.663313),7.0,24.663313,-101.74032,16,15.0,8.8,175.6390991,64.0,1.9974394270351954,LITOSOL,488.0,16.9322319,0,18.879132354784666,25.86,0.06840000000000024,36.0,16,1.3316801632638593
rocas_sedimentarias,6/2/2005,5,0.1,POINT (-102.28702 25.053263),10.0,25.053263,-102.28702,30,3.0,8.6,214.8472137,44.0,0.9510721285847852,SOLONCHAK ORTICO,243.0,16.5090847,0,1.8715091884050183,5.172,1.3096800000000002,56.0,30,11.566522966151675
rocas_sedimentarias,6/21/2004,5,0.1,POINT (-99.85401 25.729486),10.0,25.729486,-99.85401,22,14.0,8.7,175.6390991,40.0,0.22719857468552004,XEROSOL CALCICO,131.0,16.9322319,0,0.9922687708989998,24.136,0.17184000000000021,60.0,22,5.240154468597892
rocas_sedimentarias,6/22/2005,5,0.2,POINT (-103.66048 26.255852),10.0,26.255852,-103.66048,9,2.0,8.6,214.8472137,48.0,0.19606316349533537,XEROSOL LUVICO,166.0,16.5090847,0,0.23054213116959532,3.448,1.4131200000000002,52.0,9,2.5377518934648298
rocas_sedimentarias,6/24/2003,2,0.1,POINT (-99.66943 17.654984),4.0,17.654984,-99.66943,30,8.0,6.4,211.8241882,66.0,5.743399143218994,LUVISOL CROMICO,0.0,16.66122246,0,16.4212748739084,13.792,0.7924800000000002,34.0,30,15.896272341102023
rocas_sedimentarias,6/27/2003,4,0.1,POINT (-108.16001 29.596527),7.0,29.596527,-108.16001,18,43.0,6.2,211.8241882,54.0,4.080110073088772,FEOZEM HAPLICO,0.0,16.66122246,0,29.70892211282918,74.132,-2.8279199999999998,46.0,18,-153.85381981350457
rocas_sedimentarias,7/1/2005,5,0.2,POINT (-109.56708 23.102907),17.0,23.102907,-109.56708,12,3.0,7.3,214.8472137,70.0,5.294101715086527,REGOSOL EUTRICO,7.0,16.5090847,0,15.819738221720383,5.172,1.3096800000000002,30.0,12,3.9689713888479816
rocas_sedimentarias,7/1/2005,5,0.3,POINT (-109.56708 23.102907),17.0,23.102907,-109.56708,29,0.0,7.7,214.8472137,74.0,5.294101715086527,REGOSOL EUTRICO,7.0,16.5090847,12,15.819738221720383,0.0,1.62,26.0,17,0.0
rocas_sedimentarias,7/20/2004,5,0.1,POINT (-102.11814 23.618681),7.0,23.618681,-102.11814,16,18.0,8.4,165.5812531,60.0,0.918349665269717,XEROSOL CALCICO,78.0,16.67821503,0,9.422403459490106,31.032,-0.2419199999999999,40.0,16,-6.310809260663082
rocas_sedimentarias,7/22/2003,4,0.0,POINT (-108.25992 30.169687),7.0,30.169687,-108.25992,19,18.0,6.6,145.8343353,42.0,1.9841123138155257,LITOSOL,0.0,16.0439949,0,26.07338541011144,31.032,-0.2419199999999999,58.0,19,-6.116439697742354
rocas_sedimentarias,7/22/2005,5,0.1,POINT (-99.11938 26.384905),12.0,26.384905,-99.11938,30,4.0,8.6,142.0421143,78.0,0.6882056410496051,XEROSOL CALCICO,44.0,15.95401573,0,3.492646892352947,6.896,1.2062400000000002,22.0,30,13.969323553508183
rocas_sedimentarias,7/23/2004,1,0.1,POINT (-91.86976 17.770157),8.0,17.770157,-91.86976,24,12.0,5.3,165.5812531,58.0,0.6623141467571259,LUVISOL PLINTICO,0.0,16.67821503,0,0.9258820994071192,20.688,0.37872000000000017,42.0,24,10.806148780218015
rocas_sedimentarias,7/27/2005,5,0.2,POINT (-103.65416 27.30995),7.0,27.30995,-103.65416,5,42.0,8.1,142.0421143,60.0,2.209281861782074,LITOSOL,307.0,15.95401573,0,31.43742864182861,72.408,-2.72448,40.0,5,-39.22744442692127
rocas_sedimentarias,7/29/2003,5,0.2,POINT (-109.68515 30.52052),7.0,30.52052,-109.68515,13,15.0,5.0,145.8343353,56.0,3.138162578855242,REGOSOL CALCARICO,0.0,16.0439949,0,24.305563926368556,25.86,0.06840000000000024,44.0,13,1.0096123883500996
rocas_sedimentarias,8/11/2005,5,0.1,POINT (-103.63448 24.144175),10.0,24.144175,-103.63448,21,5.0,5.4,166.0456238,64.0,0.918349665269717,CASTAÑOZEM LUVICO,0.0,16.05256844,0,9.513183169475091,8.62,1.1028000000000002,36.0,21,10.477830468073805
rocas_sedimentarias,8/16/2005,4,0.0,POINT (-108.901566 28.37203),10.0,28.37203,-108.901566,8,5.0,6.5,166.0456238,66.0,1.980248510837555,LUVISOL CROMICO,0.0,16.05256844,0,15.534899013162025,8.62,1.1028000000000002,34.0,8,3.725924534731398
rocas_sedimentarias,8/25/2004,5,0.1,POINT (-100.24427 28.187325),10.0,28.187325,-100.24427,26,9.0,8.1,185.4012299,70.0,0.3236222797354987,RENDZINA,190.0,15.84479809,0,8.13521902353119,15.516,0.6890400000000001,30.0,26,14.811851032062101
rocas_sedimentarias,8/5/2003,5,0.0,POINT (-107.855194 29.09986),7.0,29.09986,-107.855194,20,10.0,5.7,155.0924683,72.0,1.7469362914562225,XEROSOL LUVICO,0.0,16.81706238,0,20.757327715352872,17.24,0.5856000000000003,28.0,20,9.280901777977878
rocas_sedimentarias,8/9/2005,5,0.1,POINT (-101.8338 25.44808),10.0,25.44808,-101.8338,14,13.0,8.8,166.0456238,58.0,4.04519510269165,LITOSOL,261.0,16.05256844,0,12.034702173191583,22.412,0.2752800000000002,42.0,14,4.407145867809019
rocas_sedimentarias,9/15/2002,5,0.0,POINT (-102.02516 20.503632),10.0,20.503632,-102.02516,22,2.0,5.7,163.5917969,60.0,4.119131167729695,FEOZEM HAPLICO,0.0,16.4811573,10,3.506914422576372,3.448,1.4131200000000002,40.0,12,3.272551418188053
rocas_sedimentarias,9/2/2004,5,0.2,POINT (-99.11195 23.992071),10.0,23.992071,-99.11195,7,32.0,8.2,144.7816925,64.0,0.24744305886964701,VERTISOL PELICO,408.0,16.06739998,0,11.719190164120905,55.168,-1.6900799999999996,36.0,7,-33.421165363582645
rocas_sedimentarias,9/2/2004,5,0.2,POINT (-99.11195 23.992071),10.0,23.992071,-99.11195,19,30.0,8.3,144.7816925,62.0,0.24744305886964701,VERTISOL PELICO,372.0,16.06739998,7,11.719190164120905,51.72,-1.4831999999999996,38.0,12,-47.1377149734873
rocas_sedimentarias,9/26/2005,4,0.1,POINT (-105.753235 25.675795),7.0,25.675795,-105.753235,5,16.0,6.6,114.8077774,50.0,4.132907867429812,CAMBISOL EUTRICO,0.0,15.7622776,0,17.254978993552157,27.584,-0.03503999999999974,50.0,5,-0.23195084288527287
rocas_sedimentarias,9/6/2004,5,0.2,POINT (-100.64401 28.202614),10.0,28.202614,-100.64401,11,11.0,8.3,144.7816925,70.0,0.22719857468552004,CASTAÑOZEM CALCICO,380.0,16.06739998,0,11.718467616619243,18.964,0.48216000000000014,30.0,11,5.150464662130475
rocas_sedimentarias,10/13/2003,5,0.2,POINT (-106.81928 28.662508),9.0,28.662508,-106.81928,19,12.0,6.5,113.9457397,67.0,0.9004142347988224,FEOZEM HAPLICO,0.0,15.17655277,0,11.842274053330613,20.688,0.37872000000000017,33.0,19,7.612257425279163
rocas_sedimentarias,10/15/2003,5,0.1,POINT (-106.93159 28.327608),9.0,28.327608,-106.93159,10,12.0,5.3,113.9457397,54.0,0.9004142347988224,PLANOSOL MOLICO,0.0,15.17655277,0,17.09376393537372,20.688,0.37872000000000017,46.0,10,3.7677899666874333
rocas_sedimentarias,10/26/2003,4,0.1,POINT (-105.977615 23.387123),10.0,23.387123,-105.977615,4,11.0,6.5,113.9457397,57.0,4.147371470928192,REGOSOL EUTRICO,0.0,15.17655277,0,10.846926762669153,18.964,0.48216000000000014,43.0,4,1.8913860148529038
rocas_sedimentarias,11/12/2004,4,0.0,POINT (-107.77559 27.646631),9.0,27.646631,-107.77559,24,8.0,5.8,85.93345642,62.0,0.4020856916937704,REGOSOL EUTRICO,0.0,14.86365414,8,19.062790298584986,13.792,0.7924800000000002,38.0,16,8.210063352854705
rocas_sedimentarias,11/14/2003,4,0.0,POINT (-104.30313 22.599417),10.0,22.599417,-104.30313,20,16.0,5.3,22.05642509,58.0,9.34687614440918,FEOZEM HAPLICO,0.0,13.04871178,10,14.406893991853524,27.584,-0.03503999999999974,42.0,10,-0.4798691895240688
rocas_sedimentarias,11/16/2004,4,0.3,POINT (-107.46953 27.592236),8.0,27.592236,-107.46953,7,14.0,5.0,85.93345642,66.0,0.8483219146728516,FEOZEM HAPLICO,0.0,14.86365414,0,21.417146104600235,24.136,0.17184000000000021,34.0,7,1.32336040611178
rocas_sedimentarias,11/23/2004,5,0.3,POINT (-106.02876 27.702438),9.0,27.702438,-106.02876,20,21.0,5.8,85.93345642,58.0,3.0310235023498535,FEOZEM HAPLICO,0.0,14.86365414,0,28.01690738486608,36.204,-0.5522399999999998,42.0,20,-16.69581608762825
rocas_sedimentarias,11/25/2003,2,0.0,POINT (-104.81419 22.054956),12.0,22.054956,-104.81419,20,5.0,5.3,22.05642509,65.0,6.429025650024414,REGOSOL EUTRICO,0.0,13.04871178,0,15.644822291331984,8.62,1.1028000000000002,35.0,20,9.302688997711911
rocas_sedimentarias,5/10/2005,5,0.1,POINT (-104.59675 24.168299),12.0,24.168299,-104.59675,25,6.0,7.6,88.00628662,62.0,0.2180812428582939,XEROSOL HAPLICO,24.0,16.90192795,0,0.20379935517812545,10.344,0.9993600000000001,38.0,25,14.959849661461382
rocas_sedimentarias,6/13/2003,4,0.0,POINT (-99.77635 17.719387),5.0,17.719387,-99.77635,25,12.0,6.1,211.8241882,47.0,4.633043766023827,LUVISOL CROMICO,0.0,16.66122246,0,8.345615024880363,20.688,0.37872000000000017,53.0,25,10.413404603333197
rocas_sedimentarias,6/2/2004,5,0.2,POINT (-101.59041 24.552399),10.0,24.552399,-101.59041,22,14.0,8.7,175.6390991,63.0,1.4690232276916504,LITOSOL,526.0,16.9322319,0,13.498487924354006,24.136,0.17184000000000021,37.0,22,4.57824130920434
rocas_sedimentarias,7/12/2005,4,0.1,POINT (-105.909225 24.36792),10.0,24.36792,-105.909225,27,42.0,4.6,142.0421143,54.0,3.8216845989227295,REGOSOL EUTRICO,0.0,15.95401573,21,16.433550809260446,72.408,-2.72448,46.0,6,-57.374130111778896
rocas_sedimentarias,8/19/2004,1,0.1,POINT (-94.29597 17.88159),9.0,17.88159,-94.29597,7,23.0,5.4,185.4012299,69.0,0.15331773420659425,GLEYSOL VERTICO,0.0,15.84479809,0,0.00259310134257465,39.652,-0.7591199999999998,31.0,7,-12.221515075510316
rocas_sedimentarias,10/14/2003,2,0.0,POINT (-98.529335 16.429972),17.0,16.429972,-98.529335,20,13.0,5.4,113.9457397,62.0,0.8471872236798791,CAMBISOL EUTRICO,0.0,15.17655277,0,5.093236372632132,22.412,0.2752800000000002,38.0,20,6.792742811748878
rocas_sedimentarias,10/14/2005,5,0.1,POINT (-111.33969 24.673689),17.0,24.673689,-111.33969,9,3.0,8.8,66.47177124,56.0,0.9093116911927219,YERMOSOL HAPLICO,295.0,14.13183308,0,28.20236885167285,5.172,1.3096800000000002,44.0,9,2.5388618821832103
rocas_sedimentarias,10/20/2003,5,0.1,POINT (-107.280464 28.519547),9.0,28.519547,-107.280464,13,13.0,5.7,113.9457397,56.0,0.9913260301183211,FEOZEM HAPLICO,0.0,15.17655277,0,20.23850075263865,22.412,0.2752800000000002,44.0,13,3.710689991665506
rocas_sedimentarias,10/21/2004,5,2.5,POINT (-113.59657 28.174435),17.0,28.174435,-113.59657,25,2.0,8.5,116.3781738,62.0,3.060133218765259,VERTISOL CROMICO,95.0,15.64566898,15,6.906385920299071,3.448,1.4131200000000002,38.0,10,2.63104895856614
rocas_sedimentarias,10/22/2003,2,0.0,POINT (-106.01569 23.242971),12.0,23.242971,-106.01569,30,7.0,5.4,113.9457397,68.0,3.6104140281677246,CAMBISOL CROMICO,0.0,15.17655277,18,22.19849466345869,12.068,0.8959200000000002,32.0,12,5.855129671533584
rocas_sedimentarias,10/22/2003,2,0.0,POINT (-105.86193 23.106983),7.0,23.106983,-105.86193,18,8.0,6.2,113.9457397,55.0,3.0745277404807503,CAMBISOL CROMICO,0.0,15.17655277,6,12.485387200971738,13.792,0.7924800000000002,45.0,12,6.6579437136934985
rocas_sedimentarias,10/22/2003,2,0.1,POINT (-106.01569 23.242971),12.0,23.242971,-106.01569,4,30.0,6.2,113.9457397,68.0,3.6104140281677246,CAMBISOL CROMICO,0.0,15.17655277,0,22.19849466345869,51.72,-1.4831999999999996,32.0,4,-13.847423125818965
rocas_sedimentarias,10/28/2003,4,0.1,POINT (-105.26903 23.856998),12.0,23.856998,-105.26903,5,73.0,5.2,113.9457397,59.0,1.9782001972193688,REGOSOL EUTRICO,43.0,15.17655277,0,22.15642312430164,125.852,-5.93112,41.0,5,-168.52035242283208
rocas_sedimentarias,10/29/2003,4,0.1,POINT (-104.75062 23.737709),7.0,23.737709,-104.75062,6,13.0,5.7,113.9457397,37.0,1.909032130241394,CAMBISOL EUTRICO,0.0,15.17655277,0,8.971809200739663,22.412,0.2752800000000002,63.0,6,1.9545427483311912
rocas_sedimentarias,10/3/2005,4,0.0,POINT (-105.27822 25.076635),7.0,25.076635,-105.27822,21,8.0,6.6,66.47177124,58.0,0.9706331099782671,VERTISOL PELICO,0.0,14.13183308,11,22.03635751071673,13.792,0.7924800000000002,42.0,10,4.942770191992578
rocas_sedimentarias,10/31/2003,2,0.0,POINT (-98.51648 16.537748),17.0,16.537748,-98.51648,30,10.0,5.5,113.9457397,56.0,0.23790112561396054,CAMBISOL EUTRICO,0.0,15.17655277,0,2.0051606982752186,17.24,0.5856000000000003,44.0,30,17.21573336852702
rocas_sedimentarias,10/8/2005,5,0.2,POINT (-100.33004 25.848455),16.0,25.848455,-100.33004,26,2.0,8.5,66.47177124,50.0,0.22719857468552004,CASTAÑOZEM LUVICO,235.0,14.13183308,0,1.9676312957288746,3.448,1.4131200000000002,50.0,26,7.203638044895739
rocas_sedimentarias,11/10/2004,5,0.3,POINT (-104.33264 26.381615),10.0,26.381615,-104.33264,26,5.0,8.4,85.93345642,50.0,0.19606316349533537,XEROSOL LUVICO,214.0,14.86365414,0,0.7756587065738677,8.62,1.1028000000000002,50.0,26,14.22519846519075
rocas_sedimentarias,11/12/2004,5,0.1,POINT (-104.08626 26.980194),10.0,26.980194,-104.08626,13,15.0,8.8,85.93345642,60.0,0.8544688363375047,YERMOSOL LUVICO,316.0,14.86365414,0,6.60678774326101,25.86,0.06840000000000024,40.0,13,1.2456786650803886
rocas_sedimentarias,11/16/2004,4,0.1,POINT (-107.58303 27.313995),9.0,27.313995,-107.58303,14,61.0,5.5,85.93345642,58.0,5.907023191452026,REGOSOL EUTRICO,0.0,14.86365414,0,24.930573700270614,105.164,-4.689839999999999,42.0,14,-300.66231289484443
