profile_id,depth_category,date,longitude,latitude,clay,phaq,sand,silt,orgc,slopemean,bedrock,cfr,temperature,landcover,precipitation,ecoregion
1462328,0_30,1984-11-30,-113.58378224360344,26.729795089677207,1.56952247191011,8.99282537453183,97.1479400749064,1.36380440397779,3.0,0.2147440694110549,rocas_sedimentarias,4.83172480581075,13.932185173034668,Árida y semiárida,59.47852325439453,Terrestre
1462330,0_30,1984-12-2,-112.97232832819138,26.611143920564345,4.0,9.08387968900942,78.621328473613,17.378671526387,1.0,0.2085381116515148,rocas_sedimentarias,0.083730314574922,11.550185203552246,Árida y semiárida,47.48918151855469,Terrestre
1462333,0_30,2005-4-6,-112.38070802822318,26.89212005403314,10.0557001079369,7.80835111492574,65.916371812799,24.0279280792642,7.6520693886339,1.0583748668432236,rocas_sedimentarias,18.03327146587944,16.085426330566406,Árida y semiárida,83.41119384765625,Terrestre
1462335,0_30,1984-11-22,-111.64341099327493,26.42466458329647,17.8564593301435,8.1,54.2870813397129,27.8564593301435,2.46411483253589,0.2448101064988545,rocas_sedimentarias,5.217031725589944,13.932185173034668,Árida y semiárida,59.47852325439453,Terrestre
1462337,0_30,1982-8-11,-108.69459849898274,26.308578271385475,40.8810138855253,8.10233920777644,38.125255248299,20.9937308661757,3.30339288004966,0.6663028597831726,rocas_sedimentarias,8.01331137935087,16.172466278076172,Tropical subhúmeda,112.53668212890624,Terrestre
1462341,0_30,2005-5-19,-109.77757104652068,26.900358121317208,22.0337044378541,6.96602299843148,37.9077329262685,40.0585626358774,6.94851989126646,0.1595044981113322,rocas_sedimentarias,0.130880095621699,16.901927947998047,Árida y semiárida,88.00628662109375,Terrestre
1462342,0_30,2005-6-3,-108.4045841732081,26.31925452971597,33.1344970668193,6.90545857776506,46.6764200887108,20.1890828444699,18.487337244241,4.18270742893219,rocas_sedimentarias,33.96292562741634,16.509084701538086,Tropical subhúmeda,214.8472137451172,Terrestre
1462349,0_30,1999-10-18,-108.48302364081036,25.916059142339822,30.1562228942643,8.73300502284745,47.590724525488,22.2530525802478,3.89845086924544,0.8322821065977022,rocas_sedimentarias,10.927076879860907,14.63276195526123,Tropical subhúmeda,136.76531982421875,Terrestre
1462350,0_30,1988-4-26,-106.2361149215256,27.95846272141715,36.9260999977064,7.87916178090173,40.6395706222764,22.4343293800172,8.4422523851739,1.0429833242121864,rocas_sedimentarias,28.206497856009747,16.388818740844727,Árida y semiárida,65.91116333007812,Terrestre
1462358,0_30,2004-11-9,-107.05026875753175,27.756235026134835,15.7836438923395,5.10809178743961,64.6490683229814,19.5672877846791,11.954167174116,4.118278622627258,rocas_sedimentarias,22.7239511176069,14.863654136657717,Templada subhúmeda,85.93345642089844,Terrestre
1462365,0_30,2005-8-22,-105.4071045537989,27.1083643063953,16.807715146117,6.89654006022819,59.2807715146117,23.9115133392713,8.0,0.3331990133970975,rocas_sedimentarias,1.785740554332733,16.052568435668945,Árida y semiárida,166.04562377929688,Terrestre
1462368,0_30,1997-11-6,-102.8067251892419,27.314941575959544,21.6622810734618,8.04229971287956,44.7249670192205,33.6127519073176,3.41201267575452,0.9937548263128414,rocas_sedimentarias,14.430725020004967,14.882475852966309,Árida y semiárida,54.75923538208008,Terrestre
1462370,0_30,2005-5-16,-102.77210759692198,27.89218470456798,27.3397118131097,8.41729926564231,50.8216936334957,21.8385945533946,12.9246672245383,0.9495434761047364,rocas_sedimentarias,2.213775266402921,16.901927947998047,Árida y semiárida,88.00628662109375,Terrestre
1462373,0_30,1989-5-1,-106.25547631096585,26.619086634134224,32.0550284361058,6.24288049063316,48.0152078716906,19.9297636922036,12.0604996247303,4.091585397720337,rocas_sedimentarias,16.666252682120373,16.57782554626465,Árida y semiárida,42.17856597900391,Terrestre
1462379,0_30,2004-11-10,-104.03680087293849,26.464391319970705,38.4652938545103,8.75547425725042,45.3626419874924,16.1720641579973,4.0,0.1960631634953353,rocas_sedimentarias,0.250977293194588,14.863654136657717,Árida y semiárida,85.93345642089844,Terrestre
1462384,0_30,1970-9-2,-103.65046501429984,26.137793810431265,47.2395939593664,8.32479709399207,25.6694862284886,27.0909198121449,4.02475510673995,0.1960631634953353,rocas_sedimentarias,0.347755512034422,15.31443977355957,Árida y semiárida,149.84019470214844,Terrestre
1462386,0_30,2005-8-25,-102.321490083197,26.92402376278096,9.99051351604073,8.69766418306017,72.9888668950403,17.020619588919,8.87463150459416,0.9379089353035908,rocas_sedimentarias,10.325550841521242,16.052568435668945,Árida y semiárida,166.04562377929688,Terrestre
1462392,0_30,1988-8-15,-107.9238194151334,25.355678878652988,49.8901117432222,8.00273525388127,32.0491868848675,18.0607013719103,4.98096229756438,0.3275212915614247,rocas_sedimentarias,8.180714962469803,15.859414100646973,Tropical subhúmeda,164.68060302734375,Terrestre
1462394,0_30,2005-4-28,-107.0193907790542,25.668283060077883,17.0174689440994,5.88427795031056,60.9825310559006,22.0,38.3843167701863,2.23208236694336,rocas_sedimentarias,20.768238398245284,16.085426330566406,Templada subhúmeda,83.41119384765625,Terrestre
1462396,0_30,1990-4-12,-105.0916970196249,25.77396902154042,29.7206848333225,7.95682094560323,44.808534201405,25.4707809652725,27.5623523860966,1.055244524850913,rocas_sedimentarias,1.750912725925446,15.694417953491213,Árida y semiárida,35.96379852294922,Terrestre
1462402,0_30,2005-9-30,-105.82129944430216,25.07774250622584,21.4121510673235,5.19113300492611,38.5878489326765,40.0,16.4696223316913,2.2331457138061523,rocas_sedimentarias,20.90256230687785,15.762277603149414,Templada subhúmeda,114.80777740478516,Terrestre
1462403,0_30,2005-10-10,-104.17451553444114,25.83618244328024,22.1441784655574,8.70066178905372,46.6667327980682,31.1890887363744,7.67080293907373,0.9302192915584028,rocas_sedimentarias,7.095121943915588,14.13183307647705,Árida y semiárida,66.47177124023438,Terrestre
